   W         M3-(pi+_n)
 (MeV)      Re         Im
 1893.0   -0.32560    0.29094
 1894.0   -0.32536    0.28929
 1895.0   -0.32395    0.28740
 1896.0   -0.32371    0.28575
 1897.0   -0.32230    0.28457
 1898.0   -0.32135    0.28292
 1899.0   -0.32064    0.28174
 1900.0   -0.31970    0.28009
 1901.0   -0.31899    0.27891
 1902.0   -0.31805    0.27726
 1903.0   -0.31664    0.27608
 1904.0   -0.31593    0.27443
 1905.0   -0.31499    0.27396
 1906.0   -0.31428    0.27231
 1907.0   -0.31286    0.27113
 1908.0   -0.31263    0.26948
 1909.0   -0.31121    0.26830
 1910.0   -0.30980    0.26665
 1911.0   -0.30909    0.26547
 1912.0   -0.30768    0.26382
 1913.0   -0.30744    0.26335
 1914.0   -0.30673    0.26170
 1915.0   -0.30532    0.26052
 1916.0   -0.30461    0.25887
 1917.0   -0.30320    0.25769
 1918.0   -0.30249    0.25675
 1919.0   -0.30108    0.25557
 1920.0   -0.30037    0.25439
 1921.0   -0.29895    0.25274
 1922.0   -0.29825    0.25227
 1923.0   -0.29683    0.25062
