   W          E2+(pi0_p)
 (MeV)       Re        Im
 1131.70   -0.00185   0.00000
 1131.80   -0.00185   0.00000
 1131.90   -0.00185   0.00000
 1132.00   -0.00186   0.00000
 1132.10   -0.00186   0.00000
 1132.20   -0.00187   0.00000
 1132.30   -0.00187   0.00000
 1132.40   -0.00187   0.00000
 1132.50   -0.00188   0.00000
 1132.60   -0.00188   0.00000
 1132.70   -0.00189   0.00000
 1132.80   -0.00189   0.00000
 1132.90   -0.00190   0.00000
 1133.00   -0.00190   0.00000
 1133.10   -0.00190   0.00000
 1133.20   -0.00191   0.00000
 1133.30   -0.00191   0.00000
 1133.40   -0.00192   0.00000
 1133.50   -0.00192   0.00000
 1133.60   -0.00192   0.00000
 1133.70   -0.00193   0.00000
 1133.80   -0.00193   0.00000
 1133.90   -0.00194   0.00000
 1134.00   -0.00194   0.00000
 1134.10   -0.00195   0.00000
 1134.20   -0.00195   0.00000
 1134.30   -0.00195   0.00000
 1134.40   -0.00196   0.00000
 1134.50   -0.00196   0.00000
 1134.60   -0.00197   0.00000
 1134.70   -0.00197   0.00000
 1134.80   -0.00198   0.00000
 1134.90   -0.00198   0.00000
 1135.00   -0.00198   0.00000
 1135.10   -0.00199   0.00000
 1135.20   -0.00199   0.00000
 1135.30   -0.00200   0.00000
 1135.40   -0.00200   0.00000
 1135.50   -0.00200   0.00000
 1135.60   -0.00201   0.00000
 1135.70   -0.00201   0.00000
 1135.80   -0.00202   0.00000
 1135.90   -0.00202   0.00000
 1136.00   -0.00203   0.00000
 1136.10   -0.00203   0.00000
 1136.20   -0.00203   0.00000
 1136.30   -0.00204   0.00000
 1136.40   -0.00204   0.00000
 1136.50   -0.00205   0.00000
 1136.60   -0.00205   0.00000
 1136.70   -0.00206   0.00000
 1136.80   -0.00206   0.00000
 1136.90   -0.00206   0.00000
 1137.00   -0.00207   0.00000
 1137.10   -0.00207   0.00000
 1137.20   -0.00208   0.00000
 1137.30   -0.00208   0.00000
 1137.40   -0.00209   0.00000
 1137.50   -0.00209   0.00000
 1137.60   -0.00209   0.00000
