   W          M2-(pi0_p)
 (MeV)       Re        Im
 1106.90    0.02723   0.00000
 1107.00    0.02733   0.00000
 1107.10    0.02743   0.00000
 1107.20    0.02754   0.00000
 1107.30    0.02764   0.00000
 1107.40    0.02775   0.00000
 1107.50    0.02785   0.00000
 1107.60    0.02795   0.00000
 1107.70    0.02806   0.00000
 1107.80    0.02816   0.00000
 1107.90    0.02827   0.00000
 1108.00    0.02837   0.00000
 1108.10    0.02848   0.00000
 1108.20    0.02858   0.00000
 1108.30    0.02869   0.00000
 1108.40    0.02880   0.00000
 1108.50    0.02890   0.00000
 1108.60    0.02901   0.00000
 1108.70    0.02911   0.00000
 1108.80    0.02922   0.00000
 1108.90    0.02933   0.00000
 1109.00    0.02943   0.00000
 1109.10    0.02954   0.00000
 1109.20    0.02965   0.00000
 1109.30    0.02975   0.00000
 1109.40    0.02986   0.00000
 1109.50    0.02997   0.00000
 1109.60    0.03007   0.00000
 1109.70    0.03018   0.00000
 1109.80    0.03029   0.00000
 1109.90    0.03040   0.00000
 1110.00    0.03050   0.00000
 1110.10    0.03061   0.00000
 1110.20    0.03072   0.00000
 1110.30    0.03083   0.00000
 1110.40    0.03094   0.00000
 1110.50    0.03105   0.00000
 1110.60    0.03115   0.00000
 1110.70    0.03126   0.00000
 1110.80    0.03137   0.00000
 1110.90    0.03148   0.00000
 1111.00    0.03159   0.00000
 1111.10    0.03170   0.00000
 1111.20    0.03181   0.00000
 1111.30    0.03192   0.00000
 1111.40    0.03203   0.00000
 1111.50    0.03214   0.00000
 1111.60    0.03225   0.00000
 1111.70    0.03236   0.00000
 1111.80    0.03247   0.00000
 1111.90    0.03258   0.00000
 1112.00    0.03269   0.00000
 1112.10    0.03280   0.00000
 1112.20    0.03291   0.00000
 1112.30    0.03303   0.00000
 1112.40    0.03314   0.00000
 1112.50    0.03325   0.00000
 1112.60    0.03336   0.00000
 1112.70    0.03347   0.00000
 1112.80    0.03358   0.00000
 1112.90    0.03370   0.00000
 1113.00    0.03381   0.00000
 1113.10    0.03392   0.00000
 1113.20    0.03403   0.00000
 1113.30    0.03415   0.00000
 1113.40    0.03426   0.00000
 1113.50    0.03437   0.00000
 1113.60    0.03449   0.00000
 1113.70    0.03460   0.00000
 1113.80    0.03471   0.00000
 1113.90    0.03483   0.00000
 1114.00    0.03494   0.00000
 1114.10    0.03505   0.00000
 1114.20    0.03517   0.00000
 1114.30    0.03528   0.00000
 1114.40    0.03540   0.00000
 1114.50    0.03551   0.00000
 1114.60    0.03563   0.00000
 1114.70    0.03574   0.00000
 1114.80    0.03586   0.00000
 1114.90    0.03597   0.00000
 1115.00    0.03609   0.00000
 1115.10    0.03620   0.00000
 1115.20    0.03632   0.00000
 1115.30    0.03643   0.00000
 1115.40    0.03655   0.00000
 1115.50    0.03666   0.00000
 1115.60    0.03678   0.00000
 1115.70    0.03690   0.00000
 1115.80    0.03701   0.00000
 1115.90    0.03713   0.00000
 1116.00    0.03725   0.00000
 1116.10    0.03736   0.00000
 1116.20    0.03748   0.00000
 1116.30    0.03760   0.00000
 1116.40    0.03772   0.00000
 1116.50    0.03783   0.00000
 1116.60    0.03795   0.00000
 1116.70    0.03807   0.00000
 1116.80    0.03819   0.00000
 1116.90    0.03830   0.00000
 1117.00    0.03842   0.00000
 1117.10    0.03854   0.00000
 1117.20    0.03866   0.00000
 1117.30    0.03878   0.00000
 1117.40    0.03890   0.00000
 1117.50    0.03902   0.00000
 1117.60    0.03914   0.00000
 1117.70    0.03925   0.00000
 1117.80    0.03937   0.00000
 1117.90    0.03949   0.00000
 1118.00    0.03961   0.00000
 1118.10    0.03973   0.00000
 1118.20    0.03985   0.00000
 1118.30    0.03997   0.00000
 1118.40    0.04009   0.00000
 1118.50    0.04021   0.00000
 1118.60    0.04034   0.00000
 1118.70    0.04046   0.00000
 1118.80    0.04058   0.00000
 1118.90    0.04070   0.00000
 1119.00    0.04082   0.00000
 1119.10    0.04094   0.00000
 1119.20    0.04106   0.00000
 1119.30    0.04118   0.00000
 1119.40    0.04131   0.00000
 1119.50    0.04143   0.00000
 1119.60    0.04155   0.00000
 1119.70    0.04167   0.00000
 1119.80    0.04179   0.00000
 1119.90    0.04192   0.00000
 1120.00    0.04204   0.00000
 1120.10    0.04216   0.00000
 1120.20    0.04229   0.00000
 1120.30    0.04241   0.00000
 1120.40    0.04253   0.00000
 1120.50    0.04266   0.00000
 1120.60    0.04278   0.00000
 1120.70    0.04290   0.00000
 1120.80    0.04303   0.00000
 1120.90    0.04315   0.00000
 1121.00    0.04328   0.00000
 1121.10    0.04340   0.00000
 1121.20    0.04353   0.00000
 1121.30    0.04365   0.00000
 1121.40    0.04378   0.00000
 1121.50    0.04390   0.00000
 1121.60    0.04403   0.00000
 1121.70    0.04415   0.00000
 1121.80    0.04428   0.00000
 1121.90    0.04440   0.00000
 1122.00    0.04453   0.00000
 1122.10    0.04465   0.00000
 1122.20    0.04478   0.00000
 1122.30    0.04491   0.00000
 1122.40    0.04503   0.00000
 1122.50    0.04516   0.00000
 1122.60    0.04529   0.00000
 1122.70    0.04541   0.00000
 1122.80    0.04554   0.00000
 1122.90    0.04567   0.00000
 1123.00    0.04579   0.00000
 1123.10    0.04592   0.00000
 1123.20    0.04605   0.00000
 1123.30    0.04618   0.00000
 1123.40    0.04631   0.00000
 1123.50    0.04643   0.00000
 1123.60    0.04656   0.00000
 1123.70    0.04669   0.00000
 1123.80    0.04682   0.00000
 1123.90    0.04695   0.00000
 1124.00    0.04708   0.00000
 1124.10    0.04721   0.00000
 1124.20    0.04734   0.00000
 1124.30    0.04746   0.00000
 1124.40    0.04759   0.00000
 1124.50    0.04772   0.00000
 1124.60    0.04785   0.00000
 1124.70    0.04798   0.00000
 1124.80    0.04811   0.00000
 1124.90    0.04824   0.00000
 1125.00    0.04837   0.00000
 1125.10    0.04851   0.00000
 1125.20    0.04864   0.00000
 1125.30    0.04877   0.00000
 1125.40    0.04890   0.00000
 1125.50    0.04903   0.00000
 1125.60    0.04916   0.00000
 1125.70    0.04929   0.00000
 1125.80    0.04942   0.00000
 1125.90    0.04956   0.00000
 1126.00    0.04969   0.00000
 1126.10    0.04982   0.00000
 1126.20    0.04995   0.00000
 1126.30    0.05008   0.00000
 1126.40    0.05022   0.00000
 1126.50    0.05035   0.00000
 1126.60    0.05048   0.00000
 1126.70    0.05062   0.00000
 1126.80    0.05075   0.00000
 1126.90    0.05088   0.00000
 1127.00    0.05102   0.00000
 1127.10    0.05115   0.00000
 1127.20    0.05128   0.00000
 1127.30    0.05142   0.00000
 1127.40    0.05155   0.00000
 1127.50    0.05169   0.00000
 1127.60    0.05182   0.00000
 1127.70    0.05196   0.00000
 1127.80    0.05209   0.00000
 1127.90    0.05223   0.00000
 1128.00    0.05236   0.00000
 1128.10    0.05250   0.00000
 1128.20    0.05263   0.00000
 1128.30    0.05277   0.00000
 1128.40    0.05290   0.00000
 1128.50    0.05304   0.00000
 1128.60    0.05317   0.00000
 1128.70    0.05331   0.00000
 1128.80    0.05345   0.00000
 1128.90    0.05358   0.00000
 1129.00    0.05372   0.00000
 1129.10    0.05386   0.00000
 1129.20    0.05399   0.00000
 1129.30    0.05413   0.00000
 1129.40    0.05427   0.00000
 1129.50    0.05441   0.00000
 1129.60    0.05454   0.00000
 1129.70    0.05468   0.00000
 1129.80    0.05482   0.00000
 1129.90    0.05496   0.00000
 1130.00    0.05510   0.00000
 1130.10    0.05523   0.00000
 1130.20    0.05537   0.00000
 1130.30    0.05551   0.00000
 1130.40    0.05565   0.00000
 1130.50    0.05579   0.00000
 1130.60    0.05593   0.00000
 1130.70    0.05607   0.00000
 1130.80    0.05621   0.00000
 1130.90    0.05635   0.00000
 1131.00    0.05649   0.00000
 1131.10    0.05663   0.00000
 1131.20    0.05677   0.00000
 1131.30    0.05691   0.00000
 1131.40    0.05705   0.00000
 1131.50    0.05719   0.00000
 1131.60    0.05733   0.00000
 1131.70    0.05747   0.00000
 1131.80    0.05761   0.00000
 1131.90    0.05775   0.00000
 1132.00    0.05789   0.00000
 1132.10    0.05804   0.00000
 1132.20    0.05818   0.00000
 1132.30    0.05832   0.00000
 1132.40    0.05846   0.00000
 1132.50    0.05860   0.00000
 1132.60    0.05875   0.00000
 1132.70    0.05889   0.00000
 1132.80    0.05903   0.00000
 1132.90    0.05917   0.00000
 1133.00    0.05932   0.00000
 1133.10    0.05946   0.00000
 1133.20    0.05960   0.00000
 1133.30    0.05975   0.00000
 1133.40    0.05989   0.00000
 1133.50    0.06003   0.00000
 1133.60    0.06018   0.00000
 1133.70    0.06032   0.00000
 1133.80    0.06047   0.00000
 1133.90    0.06061   0.00000
 1134.00    0.06076   0.00000
 1134.10    0.06090   0.00000
 1134.20    0.06105   0.00000
 1134.30    0.06119   0.00000
 1134.40    0.06134   0.00000
 1134.50    0.06148   0.00000
 1134.60    0.06163   0.00000
 1134.70    0.06177   0.00000
 1134.80    0.06192   0.00000
 1134.90    0.06206   0.00000
 1135.00    0.06221   0.00000
 1135.10    0.06236   0.00000
 1135.20    0.06250   0.00000
 1135.30    0.06265   0.00000
 1135.40    0.06280   0.00000
 1135.50    0.06294   0.00000
 1135.60    0.06309   0.00000
 1135.70    0.06324   0.00000
 1135.80    0.06339   0.00000
 1135.90    0.06353   0.00000
 1136.00    0.06368   0.00000
 1136.10    0.06383   0.00000
 1136.20    0.06398   0.00000
 1136.30    0.06413   0.00000
 1136.40    0.06427   0.00000
 1136.50    0.06442   0.00000
 1136.60    0.06457   0.00000
 1136.70    0.06472   0.00000
 1136.80    0.06487   0.00000
 1136.90    0.06502   0.00000
 1137.00    0.06517   0.00000
 1137.10    0.06532   0.00000
 1137.20    0.06547   0.00000
 1137.30    0.06562   0.00000
 1137.40    0.06577   0.00000
 1137.50    0.06592   0.00000
 1137.60    0.06607   0.00000
 1137.70    0.06622   0.00000
 1137.80    0.06637   0.00000
 1137.90    0.06652   0.00000
 1138.00    0.06667   0.00000
 1138.10    0.06682   0.00000
 1138.20    0.06697   0.00000
 1138.30    0.06712   0.00000
 1138.40    0.06728   0.00000
 1138.50    0.06743   0.00000
 1138.60    0.06758   0.00000
 1138.70    0.06773   0.00000
 1138.80    0.06788   0.00000
 1138.90    0.06804   0.00000
 1139.00    0.06819   0.00000
 1139.10    0.06834   0.00000
 1139.20    0.06850   0.00000
 1139.30    0.06865   0.00000
 1139.40    0.06880   0.00000
 1139.50    0.06896   0.00000
 1139.60    0.06911   0.00000
 1139.70    0.06926   0.00000
 1139.80    0.06942   0.00000
 1139.90    0.06957   0.00000
 1140.00    0.06972   0.00000
