   W         E2-(pi0_p)
 (MeV)      Re      Im
 1847.0   -1.071   0.000
 1848.0   -1.070   0.000
 1849.0   -1.069   0.000
 1850.0   -1.068   0.000
 1851.0   -1.067   0.000
 1852.0   -1.066   0.000
 1853.0   -1.065   0.000
 1854.0   -1.064   0.000
 1855.0   -1.063   0.000
 1856.0   -1.062   0.000
 1857.0   -1.061   0.000
 1858.0   -1.060   0.000
 1859.0   -1.059   0.000
 1860.0   -1.059   0.000
 1861.0   -1.058   0.000
 1862.0   -1.057   0.000
 1863.0   -1.056   0.000
 1864.0   -1.055   0.000
 1865.0   -1.054   0.000
 1866.0   -1.053   0.000
 1867.0   -1.052   0.000
 1868.0   -1.051   0.000
 1869.0   -1.050   0.000
 1870.0   -1.049   0.000
 1871.0   -1.048   0.000
 1872.0   -1.047   0.000
 1873.0   -1.046   0.000
 1874.0   -1.045   0.000
 1875.0   -1.044   0.000
 1876.0   -1.043   0.000
 1877.0   -1.042   0.000
 1878.0   -1.042   0.000
 1879.0   -1.041   0.000
 1880.0   -1.040   0.000
 1881.0   -1.039   0.000
 1882.0   -1.038   0.000
 1883.0   -1.037   0.000
 1884.0   -1.036   0.000
 1885.0   -1.035   0.000
 1886.0   -1.034   0.000
 1887.0   -1.033   0.000
 1888.0   -1.032   0.000
 1889.0   -1.031   0.000
 1890.0   -1.030   0.000
 1891.0   -1.029   0.000
 1892.0   -1.028   0.000
 1893.0   -1.027   0.000
 1894.0   -1.026   0.000
 1895.0   -1.025   0.000
 1896.0   -1.024   0.000
 1897.0   -1.023   0.000
 1898.0   -1.023   0.000
 1899.0   -1.022   0.000
 1900.0   -1.021   0.000
 1901.0   -1.020   0.000
 1902.0   -1.019   0.000
 1903.0   -1.018   0.000
 1904.0   -1.017   0.000
 1905.0   -1.016   0.000
 1906.0   -1.015   0.000
 1907.0   -1.014   0.000
 1908.0   -1.013   0.000
 1909.0   -1.012   0.000
 1910.0   -1.011   0.000
 1911.0   -1.010   0.000
 1912.0   -1.009   0.000
 1913.0   -1.008   0.000
 1914.0   -1.007   0.000
 1915.0   -1.006   0.000
 1916.0   -1.005   0.000
 1917.0   -1.005   0.000
 1918.0   -1.004   0.000
 1919.0   -1.003   0.000
 1920.0   -1.002   0.000
 1921.0   -1.001   0.000
 1922.0   -1.000   0.000
 1923.0   -0.999   0.000
 1924.0   -0.998   0.000
 1925.0   -0.997   0.000
 1926.0   -0.996   0.000
 1927.0   -0.995   0.000
 1928.0   -0.994   0.000
 1929.0   -0.993   0.000
 1930.0   -0.992   0.000
 1931.0   -0.991   0.000
 1932.0   -0.990   0.000
 1933.0   -0.989   0.000
 1934.0   -0.988   0.000
 1935.0   -0.987   0.000
 1936.0   -0.986   0.000
 1937.0   -0.986   0.000
 1938.0   -0.985   0.000
 1939.0   -0.984   0.000
 1940.0   -0.983   0.000
 1941.0   -0.982   0.000
 1942.0   -0.981   0.000
 1943.0   -0.980   0.000
 1944.0   -0.979   0.000
 1945.0   -0.978   0.000
 1946.0   -0.977   0.000
 1947.0   -0.976   0.000
 1948.0   -0.975   0.000
 1949.0   -0.974   0.000
 1950.0   -0.973   0.000
 1951.0   -0.972   0.000
 1952.0   -0.971   0.000
 1953.0   -0.970   0.000
 1954.0   -0.969   0.000
 1955.0   -0.968   0.000
 1956.0   -0.967   0.000
 1957.0   -0.967   0.000
 1958.0   -0.966   0.000
 1959.0   -0.965   0.000
 1960.0   -0.964   0.000
 1961.0   -0.963   0.000
 1962.0   -0.962   0.000
 1963.0   -0.961   0.000
 1964.0   -0.960   0.000
 1965.0   -0.959   0.000
 1966.0   -0.958   0.000
 1967.0   -0.957   0.000
 1968.0   -0.956   0.000
 1969.0   -0.955   0.000
 1970.0   -0.954   0.000
 1971.0   -0.953   0.000
