   W         E2-(pi0_p)
 (MeV)      Re      Im
 1488.0   -1.800   0.000
 1489.0   -1.800   0.000
 1490.0   -1.801   0.000
 1491.0   -1.802   0.000
 1492.0   -1.803   0.000
 1493.0   -1.804   0.000
 1494.0   -1.805   0.000
 1495.0   -1.806   0.000
 1496.0   -1.807   0.000
 1497.0   -1.808   0.000
 1498.0   -1.809   0.000
 1499.0   -1.810   0.000
 1500.0   -1.811   0.000
 1501.0   -1.811   0.000
 1502.0   -1.812   0.000
 1503.0   -1.813   0.000
 1504.0   -1.814   0.000
 1505.0   -1.815   0.000
 1506.0   -1.816   0.000
 1507.0   -1.817   0.000
 1508.0   -1.817   0.000
 1509.0   -1.818   0.000
 1510.0   -1.819   0.000
 1511.0   -1.820   0.000
 1512.0   -1.821   0.000
 1513.0   -1.821   0.000
 1514.0   -1.822   0.000
 1515.0   -1.823   0.000
 1516.0   -1.824   0.000
 1517.0   -1.824   0.000
 1518.0   -1.825   0.000
 1519.0   -1.826   0.000
 1520.0   -1.827   0.000
 1521.0   -1.827   0.000
 1522.0   -1.828   0.000
 1523.0   -1.829   0.000
 1524.0   -1.830   0.000
 1525.0   -1.830   0.000
 1526.0   -1.831   0.000
 1527.0   -1.832   0.000
 1528.0   -1.832   0.000
 1529.0   -1.833   0.000
 1530.0   -1.834   0.000
 1531.0   -1.834   0.000
 1532.0   -1.835   0.000
 1533.0   -1.836   0.000
 1534.0   -1.836   0.000
 1535.0   -1.837   0.000
 1536.0   -1.838   0.000
 1537.0   -1.838   0.000
 1538.0   -1.839   0.000
 1539.0   -1.840   0.000
 1540.0   -1.840   0.000
 1541.0   -1.841   0.000
 1542.0   -1.841   0.000
 1543.0   -1.842   0.000
 1544.0   -1.843   0.000
 1545.0   -1.843   0.000
 1546.0   -1.844   0.000
 1547.0   -1.844   0.000
 1548.0   -1.845   0.000
 1549.0   -1.846   0.000
 1550.0   -1.846   0.000
 1551.0   -1.847   0.000
 1552.0   -1.847   0.000
 1553.0   -1.848   0.000
 1554.0   -1.848   0.000
 1555.0   -1.849   0.000
 1556.0   -1.849   0.000
 1557.0   -1.850   0.000
 1558.0   -1.850   0.000
 1559.0   -1.851   0.000
 1560.0   -1.851   0.000
 1561.0   -1.852   0.000
 1562.0   -1.852   0.000
 1563.0   -1.853   0.000
 1564.0   -1.853   0.000
 1565.0   -1.854   0.000
 1566.0   -1.854   0.000
 1567.0   -1.855   0.000
 1568.0   -1.855   0.000
 1569.0   -1.856   0.000
 1570.0   -1.856   0.000
 1571.0   -1.856   0.000
 1572.0   -1.857   0.000
 1573.0   -1.857   0.000
 1574.0   -1.858   0.000
 1575.0   -1.858   0.000
 1576.0   -1.859   0.000
 1577.0   -1.859   0.000
 1578.0   -1.859   0.000
 1579.0   -1.860   0.000
 1580.0   -1.860   0.000
 1581.0   -1.861   0.000
 1582.0   -1.861   0.000
 1583.0   -1.861   0.000
 1584.0   -1.862   0.000
 1585.0   -1.862   0.000
 1586.0   -1.862   0.000
 1587.0   -1.863   0.000
 1588.0   -1.863   0.000
 1589.0   -1.863   0.000
 1590.0   -1.864   0.000
 1591.0   -1.864   0.000
 1592.0   -1.864   0.000
 1593.0   -1.865   0.000
 1594.0   -1.865   0.000
 1595.0   -1.865   0.000
 1596.0   -1.866   0.000
 1597.0   -1.866   0.000
 1598.0   -1.866   0.000
 1599.0   -1.866   0.000
 1600.0   -1.867   0.000
 1601.0   -1.867   0.000
 1602.0   -1.867   0.000
 1603.0   -1.868   0.000
 1604.0   -1.868   0.000
 1605.0   -1.868   0.000
 1606.0   -1.868   0.000
 1607.0   -1.869   0.000
 1608.0   -1.869   0.000
 1609.0   -1.869   0.000
 1610.0   -1.869   0.000
 1611.0   -1.870   0.000
 1612.0   -1.870   0.000
 1613.0   -1.870   0.000
 1614.0   -1.870   0.000
 1615.0   -1.870   0.000
 1616.0   -1.871   0.000
 1617.0   -1.871   0.000
 1618.0   -1.871   0.000
 1619.0   -1.871   0.000
 1620.0   -1.871   0.000
 1621.0   -1.872   0.000
 1622.0   -1.872   0.000
 1623.0   -1.872   0.000
 1624.0   -1.872   0.000
 1625.0   -1.872   0.000
 1626.0   -1.872   0.000
 1627.0   -1.873   0.000
 1628.0   -1.873   0.000
 1629.0   -1.873   0.000
 1630.0   -1.873   0.000
 1631.0   -1.873   0.000
 1632.0   -1.873   0.000
 1633.0   -1.873   0.000
 1634.0   -1.873   0.000
 1635.0   -1.874   0.000
 1636.0   -1.874   0.000
 1637.0   -1.874   0.000
 1638.0   -1.874   0.000
 1639.0   -1.874   0.000
 1640.0   -1.874   0.000
 1641.0   -1.874   0.000
 1642.0   -1.874   0.000
 1643.0   -1.874   0.000
 1644.0   -1.874   0.000
 1645.0   -1.875   0.000
 1646.0   -1.875   0.000
 1647.0   -1.875   0.000
 1648.0   -1.875   0.000
 1649.0   -1.875   0.000
 1650.0   -1.875   0.000
 1651.0   -1.875   0.000
 1652.0   -1.875   0.000
 1653.0   -1.875   0.000
 1654.0   -1.875   0.000
 1655.0   -1.875   0.000
 1656.0   -1.875   0.000
 1657.0   -1.875   0.000
 1658.0   -1.875   0.000
 1659.0   -1.875   0.000
 1660.0   -1.875   0.000
 1661.0   -1.875   0.000
 1662.0   -1.875   0.000
 1663.0   -1.875   0.000
 1664.0   -1.875   0.000
 1665.0   -1.875   0.000
 1666.0   -1.875   0.000
 1667.0   -1.875   0.000
 1668.0   -1.875   0.000
 1669.0   -1.875   0.000
 1670.0   -1.875   0.000
 1671.0   -1.875   0.000
 1672.0   -1.875   0.000
 1673.0   -1.875   0.000
 1674.0   -1.875   0.000
 1675.0   -1.875   0.000
 1676.0   -1.875   0.000
 1677.0   -1.875   0.000
 1678.0   -1.874   0.000
 1679.0   -1.874   0.000
 1680.0   -1.874   0.000
 1681.0   -1.874   0.000
 1682.0   -1.874   0.000
 1683.0   -1.874   0.000
 1684.0   -1.874   0.000
 1685.0   -1.874   0.000
 1686.0   -1.874   0.000
 1687.0   -1.874   0.000
 1688.0   -1.874   0.000
 1689.0   -1.874   0.000
 1690.0   -1.873   0.000
 1691.0   -1.873   0.000
 1692.0   -1.873   0.000
 1693.0   -1.873   0.000
 1694.0   -1.873   0.000
 1695.0   -1.873   0.000
 1696.0   -1.873   0.000
 1697.0   -1.873   0.000
 1698.0   -1.872   0.000
 1699.0   -1.872   0.000
 1700.0   -1.872   0.000
 1701.0   -1.872   0.000
 1702.0   -1.872   0.000
 1703.0   -1.872   0.000
 1704.0   -1.871   0.000
 1705.0   -1.871   0.000
 1706.0   -1.871   0.000
 1707.0   -1.871   0.000
 1708.0   -1.871   0.000
 1709.0   -1.871   0.000
 1710.0   -1.870   0.000
 1711.0   -1.870   0.000
 1712.0   -1.870   0.000
 1713.0   -1.870   0.000
 1714.0   -1.870   0.000
 1715.0   -1.869   0.000
 1716.0   -1.869   0.000
 1717.0   -1.869   0.000
 1718.0   -1.869   0.000
 1719.0   -1.869   0.000
 1720.0   -1.868   0.000
 1721.0   -1.868   0.000
 1722.0   -1.868   0.000
 1723.0   -1.868   0.000
 1724.0   -1.867   0.000
 1725.0   -1.867   0.000
 1726.0   -1.867   0.000
 1727.0   -1.867   0.000
 1728.0   -1.866   0.000
 1729.0   -1.866   0.000
 1730.0   -1.866   0.000
 1731.0   -1.866   0.000
 1732.0   -1.865   0.000
 1733.0   -1.865   0.000
 1734.0   -1.865   0.000
 1735.0   -1.865   0.000
 1736.0   -1.864   0.000
 1737.0   -1.864   0.000
 1738.0   -1.864   0.000
 1739.0   -1.864   0.000
