   W         M6-(pi+_n)
 1684.0    0.026188  -0.002143
 1685.0    0.026200  -0.002148
 1686.0    0.026211  -0.002154
 1687.0    0.026223  -0.002159
 1688.0    0.026234  -0.002165
 1689.0    0.026245  -0.002170
 1690.0    0.026257  -0.002175
 1691.0    0.026268  -0.002181
 1692.0    0.026279  -0.002186
 1693.0    0.026290  -0.002192
 1694.0    0.026301  -0.002197
 1695.0    0.026312  -0.002203
 1696.0    0.026323  -0.002208
 1697.0    0.026334  -0.002214
 1698.0    0.026345  -0.002220
 1699.0    0.026356  -0.002225
 1700.0    0.026366  -0.002231
 1701.0    0.026377  -0.002236
 1702.0    0.026387  -0.002242
 1703.0    0.026398  -0.002248
 1704.0    0.026409  -0.002253
 1705.0    0.026419  -0.002259
 1706.0    0.026429  -0.002265
 1707.0    0.026440  -0.002271
 1708.0    0.026450  -0.002276
 1709.0    0.026460  -0.002282
 1710.0    0.026471  -0.002288
 1711.0    0.026481  -0.002294
 1712.0    0.026491  -0.002300
 1713.0    0.026501  -0.002306
 1714.0    0.026511  -0.002311
 1715.0    0.026521  -0.002317
 1716.0    0.026531  -0.002323
 1717.0    0.026541  -0.002329
 1718.0    0.026551  -0.002335
 1719.0    0.026561  -0.002341
 1720.0    0.026571  -0.002347
 1721.0    0.026580  -0.002353
 1722.0    0.026590  -0.002359
 1723.0    0.026600  -0.002365
 1724.0    0.026609  -0.002371
 1725.0    0.026619  -0.002377
 1726.0    0.026628  -0.002383
 1727.0    0.026638  -0.002389
 1728.0    0.026647  -0.002395
 1729.0    0.026657  -0.002401
 1730.0    0.026666  -0.002407
 1731.0    0.026676  -0.002413
 1732.0    0.026685  -0.002419
 1733.0    0.026694  -0.002426
 1734.0    0.026704  -0.002432
 1735.0    0.026713  -0.002438
 1736.0    0.026722  -0.002444
 1737.0    0.026732  -0.002450
 1738.0    0.026741  -0.002456
 1739.0    0.026750  -0.002463
 1740.0    0.026759  -0.002469
 1741.0    0.026768  -0.002475
 1742.0    0.026777  -0.002481
 1743.0    0.026786  -0.002487
 1744.0    0.026795  -0.002494
 1745.0    0.026804  -0.002500
 1746.0    0.026813  -0.002506
 1747.0    0.026822  -0.002513
 1748.0    0.026831  -0.002519
 1749.0    0.026840  -0.002525
 1750.0    0.026849  -0.002531
 1751.0    0.026858  -0.002538
 1752.0    0.026867  -0.002544
 1753.0    0.026876  -0.002550
 1754.0    0.026885  -0.002556
 1755.0    0.026894  -0.002562
 1756.0    0.026902  -0.002569
 1757.0    0.026911  -0.002575
 1758.0    0.026920  -0.002582
 1759.0    0.026929  -0.002588
 1760.0    0.026937  -0.002594
 1761.0    0.026946  -0.002601
 1762.0    0.026955  -0.002607
 1763.0    0.026963  -0.002613
 1764.0    0.026972  -0.002620
 1765.0    0.026981  -0.002626
 1766.0    0.026989  -0.002632
 1767.0    0.026998  -0.002639
 1768.0    0.027007  -0.002645
 1769.0    0.027015  -0.002651
 1770.0    0.027024  -0.002658
 1771.0    0.027033  -0.002664
 1772.0    0.027041  -0.002670
 1773.0    0.027050  -0.002677
 1774.0    0.027058  -0.002683
 1775.0    0.027067  -0.002689
 1776.0    0.027075  -0.002696
 1777.0    0.027084  -0.002702
 1778.0    0.027093  -0.002708
 1779.0    0.027101  -0.002715
 1780.0    0.027110  -0.002721
 1781.0    0.027118  -0.002727
 1782.0    0.027127  -0.002734
 1783.0    0.027135  -0.002740
 1784.0    0.027144  -0.002746
 1785.0    0.027153  -0.002753
 1786.0    0.027161  -0.002759
 1787.0    0.027170  -0.002765
 1788.0    0.027178  -0.002771
 1789.0    0.027187  -0.002778
 1790.0    0.027195  -0.002784
 1791.0    0.027204  -0.002790
 1792.0    0.027212  -0.002796
 1793.0    0.027221  -0.002803
 1794.0    0.027230  -0.002809
 1795.0    0.027238  -0.002815
 1796.0    0.027247  -0.002821
 1797.0    0.027255  -0.002827
 1798.0    0.027264  -0.002833
 1799.0    0.027273  -0.002840
 1800.0    0.027281  -0.002846
 1801.0    0.027290  -0.002852
 1802.0    0.027298  -0.002858
 1803.0    0.027307  -0.002864
 1804.0    0.027316  -0.002870
 1805.0    0.027324  -0.002876
 1806.0    0.027333  -0.002882
 1807.0    0.027342  -0.002888
 1808.0    0.027350  -0.002894
 1809.0    0.027359  -0.002900
 1810.0    0.027368  -0.002906
 1811.0    0.027376  -0.002912
 1812.0    0.027385  -0.002918
 1813.0    0.027394  -0.002924
 1814.0    0.027403  -0.002929
 1815.0    0.027411  -0.002935
 1816.0    0.027420  -0.002941
 1817.0    0.027429  -0.002947
 1818.0    0.027438  -0.002953
 1819.0    0.027447  -0.002958
 1820.0    0.027455  -0.002964
 1821.0    0.027464  -0.002970
 1822.0    0.027473  -0.002975
 1823.0    0.027482  -0.002981
 1824.0    0.027491  -0.002986
 1825.0    0.027500  -0.002992
 1826.0    0.027509  -0.002998
 1827.0    0.027518  -0.003003
 1828.0    0.027527  -0.003009
 1829.0    0.027536  -0.003014
 1830.0    0.027545  -0.003020
 1831.0    0.027554  -0.003025
 1832.0    0.027563  -0.003030
 1833.0    0.027572  -0.003035
 1834.0    0.027581  -0.003041
 1835.0    0.027590  -0.003046
 1836.0    0.027599  -0.003051
 1837.0    0.027609  -0.003056
 1838.0    0.027618  -0.003061
 1839.0    0.027627  -0.003067
 1840.0    0.027636  -0.003072
 1841.0    0.027645  -0.003077
 1842.0    0.027655  -0.003081
 1843.0    0.027664  -0.003086
 1844.0    0.027673  -0.003091
 1845.0    0.027683  -0.003096
 1846.0    0.027692  -0.003101
 1847.0    0.027701  -0.003106
 1848.0    0.027711  -0.003110
 1849.0    0.027720  -0.003115
 1850.0    0.027730  -0.003120
 1851.0    0.027739  -0.003124
 1852.0    0.027749  -0.003129
 1853.0    0.027758  -0.003134
 1854.0    0.027768  -0.003138
 1855.0    0.027777  -0.003143
 1856.0    0.027787  -0.003147
 1857.0    0.027797  -0.003151
 1858.0    0.027807  -0.003155
 1859.0    0.027816  -0.003159
 1860.0    0.027826  -0.003163
 1861.0    0.027836  -0.003167
 1862.0    0.027846  -0.003171
 1863.0    0.027855  -0.003175
 1864.0    0.027865  -0.003179
 1865.0    0.027875  -0.003183
 1866.0    0.027885  -0.003187
 1867.0    0.027895  -0.003190
 1868.0    0.027905  -0.003194
 1869.0    0.027915  -0.003198
 1870.0    0.027925  -0.003201
 1871.0    0.027935  -0.003205
 1872.0    0.027945  -0.003208
 1873.0    0.027955  -0.003212
 1874.0    0.027965  -0.003215
 1875.0    0.027975  -0.003219
 1876.0    0.027986  -0.003221
 1877.0    0.027996  -0.003224
 1878.0    0.028006  -0.003227
 1879.0    0.028017  -0.003230
 1880.0    0.028027  -0.003233
 1881.0    0.028037  -0.003236
 1882.0    0.028048  -0.003239
 1883.0    0.028058  -0.003241
 1884.0    0.028069  -0.003244
 1885.0    0.028079  -0.003247
 1886.0    0.028090  -0.003249
 1887.0    0.028100  -0.003252
 1888.0    0.028111  -0.003254
 1889.0    0.028121  -0.003256
 1890.0    0.028132  -0.003259
 1891.0    0.028143  -0.003261
 1892.0    0.028153  -0.003262
 1893.0    0.028164  -0.003264
 1894.0    0.028175  -0.003266
