   W         E3-(pi0_p)
 1919.0   -0.444790   0.291888
 1920.0   -0.443451   0.290332
 1921.0   -0.442115   0.288820
 1922.0   -0.440779   0.287308
 1923.0   -0.439443   0.285797
 1924.0   -0.438106   0.284285
 1925.0   -0.436770   0.282774
 1926.0   -0.435435   0.281306
 1927.0   -0.434101   0.279839
 1928.0   -0.432766   0.278372
 1929.0   -0.431431   0.276904
 1930.0   -0.430097   0.275437
 1931.0   -0.428764   0.274014
 1932.0   -0.427431   0.272591
 1933.0   -0.426098   0.271168
 1934.0   -0.424765   0.269746
 1935.0   -0.423432   0.268323
 1936.0   -0.422100   0.266944
 1937.0   -0.420769   0.265566
 1938.0   -0.419438   0.264187
 1939.0   -0.418106   0.262809
 1940.0   -0.416775   0.261431
 1941.0   -0.415445   0.260097
 1942.0   -0.414116   0.258763
 1943.0   -0.412786   0.257429
 1944.0   -0.411457   0.256095
 1945.0   -0.410127   0.254761
 1946.0   -0.408799   0.253472
 1947.0   -0.407472   0.252182
 1948.0   -0.406144   0.250892
 1949.0   -0.404817   0.249603
 1950.0   -0.403489   0.248313
 1951.0   -0.402164   0.247068
 1952.0   -0.400839   0.245823
 1953.0   -0.399514   0.244577
 1954.0   -0.398189   0.243332
 1955.0   -0.396864   0.242087
 1956.0   -0.395542   0.240886
 1957.0   -0.394220   0.239685
 1958.0   -0.392898   0.238484
 1959.0   -0.391576   0.237283
 1960.0   -0.390254   0.236082
 1961.0   -0.388935   0.234924
 1962.0   -0.387617   0.233767
 1963.0   -0.386299   0.232610
 1964.0   -0.384980   0.231453
 1965.0   -0.383662   0.230296
 1966.0   -0.382348   0.229183
 1967.0   -0.381034   0.228070
 1968.0   -0.379720   0.226956
 1969.0   -0.378406   0.225843
 1970.0   -0.377092   0.224730
 1971.0   -0.375783   0.223660
