   W          M2-(pi0_p)
 (MeV)       Re        Im
 1129.00    0.05426   0.00049
 1129.10    0.05440   0.00049
 1129.20    0.05454   0.00050
 1129.30    0.05468   0.00050
 1129.40    0.05482   0.00050
 1129.50    0.05496   0.00050
 1129.60    0.05510   0.00051
 1129.70    0.05524   0.00051
 1129.80    0.05538   0.00051
 1129.90    0.05552   0.00051
 1130.00    0.05566   0.00051
 1130.10    0.05580   0.00052
 1130.20    0.05594   0.00052
 1130.30    0.05608   0.00052
 1130.40    0.05622   0.00052
 1130.50    0.05637   0.00053
 1130.60    0.05651   0.00053
 1130.70    0.05665   0.00053
 1130.80    0.05679   0.00053
 1130.90    0.05693   0.00054
 1131.00    0.05708   0.00054
 1131.10    0.05722   0.00054
 1131.20    0.05736   0.00054
 1131.30    0.05750   0.00054
 1131.40    0.05765   0.00055
 1131.50    0.05779   0.00055
 1131.60    0.05793   0.00055
 1131.70    0.05808   0.00055
 1131.80    0.05822   0.00056
 1131.90    0.05837   0.00056
 1132.00    0.05851   0.00056
 1132.10    0.05865   0.00056
 1132.20    0.05880   0.00057
 1132.30    0.05894   0.00057
 1132.40    0.05909   0.00057
 1132.50    0.05923   0.00057
 1132.60    0.05938   0.00058
 1132.70    0.05952   0.00058
 1132.80    0.05967   0.00058
 1132.90    0.05981   0.00058
 1133.00    0.05996   0.00059
 1133.10    0.06011   0.00059
 1133.20    0.06025   0.00059
 1133.30    0.06040   0.00059
 1133.40    0.06055   0.00060
 1133.50    0.06069   0.00060
 1133.60    0.06084   0.00060
 1133.70    0.06099   0.00060
 1133.80    0.06113   0.00061
 1133.90    0.06128   0.00061
 1134.00    0.06143   0.00061
 1134.10    0.06158   0.00061
 1134.20    0.06172   0.00062
 1134.30    0.06187   0.00062
 1134.40    0.06202   0.00062
 1134.50    0.06217   0.00062
 1134.60    0.06232   0.00063
 1134.70    0.06247   0.00063
 1134.80    0.06261   0.00063
 1134.90    0.06276   0.00063
 1135.00    0.06291   0.00064
 1135.10    0.06306   0.00064
 1135.20    0.06321   0.00064
 1135.30    0.06336   0.00065
 1135.40    0.06351   0.00065
 1135.50    0.06366   0.00065
 1135.60    0.06381   0.00065
 1135.70    0.06396   0.00066
 1135.80    0.06411   0.00066
 1135.90    0.06426   0.00066
 1136.00    0.06441   0.00066
 1136.10    0.06456   0.00067
 1136.20    0.06472   0.00067
 1136.30    0.06487   0.00067
 1136.40    0.06502   0.00068
 1136.50    0.06517   0.00068
 1136.60    0.06532   0.00068
 1136.70    0.06547   0.00068
 1136.80    0.06563   0.00069
 1136.90    0.06578   0.00069
 1137.00    0.06593   0.00069
 1137.10    0.06608   0.00069
 1137.20    0.06624   0.00070
 1137.30    0.06639   0.00070
 1137.40    0.06654   0.00070
 1137.50    0.06670   0.00071
 1137.60    0.06685   0.00071
 1137.70    0.06700   0.00071
 1137.80    0.06716   0.00071
 1137.90    0.06731   0.00072
 1138.00    0.06747   0.00072
 1138.10    0.06762   0.00072
 1138.20    0.06778   0.00073
 1138.30    0.06793   0.00073
 1138.40    0.06809   0.00073
 1138.50    0.06824   0.00074
 1138.60    0.06840   0.00074
 1138.70    0.06855   0.00074
 1138.80    0.06871   0.00074
 1138.90    0.06886   0.00075
 1139.00    0.06902   0.00075
 1139.10    0.06918   0.00075
 1139.20    0.06933   0.00076
 1139.30    0.06949   0.00076
 1139.40    0.06964   0.00076
 1139.50    0.06980   0.00077
 1139.60    0.06996   0.00077
 1139.70    0.07012   0.00077
 1139.80    0.07027   0.00077
 1139.90    0.07043   0.00078
 1140.00    0.07059   0.00078
 1140.10    0.07075   0.00078
 1140.20    0.07090   0.00079
 1140.30    0.07106   0.00079
 1140.40    0.07122   0.00079
 1140.50    0.07138   0.00080
 1140.60    0.07154   0.00080
 1140.70    0.07170   0.00080
 1140.80    0.07186   0.00081
 1140.90    0.07202   0.00081
 1141.00    0.07218   0.00081
 1141.10    0.07234   0.00082
 1141.20    0.07249   0.00082
 1141.30    0.07265   0.00082
 1141.40    0.07282   0.00083
 1141.50    0.07298   0.00083
 1141.60    0.07314   0.00083
 1141.70    0.07330   0.00084
 1141.80    0.07346   0.00084
 1141.90    0.07362   0.00084
 1142.00    0.07378   0.00085
 1142.10    0.07394   0.00085
 1142.20    0.07410   0.00085
 1142.30    0.07426   0.00086
 1142.40    0.07443   0.00086
 1142.50    0.07459   0.00086
 1142.60    0.07475   0.00087
 1142.70    0.07491   0.00087
 1142.80    0.07508   0.00087
 1142.90    0.07524   0.00088
 1143.00    0.07540   0.00088
 1143.10    0.07556   0.00088
 1143.20    0.07573   0.00089
 1143.30    0.07589   0.00089
 1143.40    0.07606   0.00089
 1143.50    0.07622   0.00090
 1143.60    0.07638   0.00090
 1143.70    0.07655   0.00090
 1143.80    0.07671   0.00091
 1143.90    0.07688   0.00091
 1144.00    0.07704   0.00091
 1144.10    0.07721   0.00092
 1144.20    0.07737   0.00092
 1144.30    0.07754   0.00092
 1144.40    0.07770   0.00093
 1144.50    0.07787   0.00093
 1144.60    0.07803   0.00093
 1144.70    0.07820   0.00094
 1144.80    0.07836   0.00094
 1144.90    0.07853   0.00095
 1145.00    0.07870   0.00095
 1145.10    0.07886   0.00095
 1145.20    0.07903   0.00096
 1145.30    0.07920   0.00096
 1145.40    0.07937   0.00096
 1145.50    0.07953   0.00097
 1145.60    0.07970   0.00097
 1145.70    0.07987   0.00097
 1145.80    0.08004   0.00098
 1145.90    0.08020   0.00098
 1146.00    0.08037   0.00099
 1146.10    0.08054   0.00099
 1146.20    0.08071   0.00099
 1146.30    0.08088   0.00100
 1146.40    0.08105   0.00100
 1146.50    0.08122   0.00100
 1146.60    0.08139   0.00101
 1146.70    0.08155   0.00101
 1146.80    0.08172   0.00102
 1146.90    0.08189   0.00102
 1147.00    0.08206   0.00102
 1147.10    0.08223   0.00103
 1147.20    0.08240   0.00103
 1147.30    0.08258   0.00104
 1147.40    0.08275   0.00104
 1147.50    0.08292   0.00104
 1147.60    0.08309   0.00105
 1147.70    0.08326   0.00105
 1147.80    0.08343   0.00105
 1147.90    0.08360   0.00106
 1148.00    0.08377   0.00106
 1148.10    0.08395   0.00107
 1148.20    0.08412   0.00107
 1148.30    0.08429   0.00107
 1148.40    0.08446   0.00108
 1148.50    0.08464   0.00108
 1148.60    0.08481   0.00109
 1148.70    0.08498   0.00109
 1148.80    0.08515   0.00109
 1148.90    0.08533   0.00110
 1149.00    0.08550   0.00110
 1149.10    0.08568   0.00111
 1149.20    0.08585   0.00111
 1149.30    0.08602   0.00112
 1149.40    0.08620   0.00112
 1149.50    0.08637   0.00112
 1149.60    0.08655   0.00113
 1149.70    0.08672   0.00113
 1149.80    0.08690   0.00114
 1149.90    0.08707   0.00114
 1150.00    0.08725   0.00114
 1150.10    0.08742   0.00115
 1150.20    0.08760   0.00115
 1150.30    0.08777   0.00116
 1150.40    0.08795   0.00116
 1150.50    0.08813   0.00117
 1150.60    0.08830   0.00117
 1150.70    0.08848   0.00117
 1150.80    0.08866   0.00118
 1150.90    0.08883   0.00118
 1151.00    0.08901   0.00119
 1151.10    0.08919   0.00119
 1151.20    0.08937   0.00120
 1151.30    0.08954   0.00120
 1151.40    0.08972   0.00120
 1151.50    0.08990   0.00121
 1151.60    0.09008   0.00121
 1151.70    0.09026   0.00122
 1151.80    0.09043   0.00122
 1151.90    0.09061   0.00123
 1152.00    0.09079   0.00123
 1152.10    0.09097   0.00124
 1152.20    0.09115   0.00124
 1152.30    0.09133   0.00124
 1152.40    0.09151   0.00125
 1152.50    0.09169   0.00125
 1152.60    0.09187   0.00126
 1152.70    0.09205   0.00126
 1152.80    0.09223   0.00127
 1152.90    0.09241   0.00127
 1153.00    0.09259   0.00128
 1153.10    0.09277   0.00128
 1153.20    0.09295   0.00129
 1153.30    0.09314   0.00129
 1153.40    0.09332   0.00129
 1153.50    0.09350   0.00130
 1153.60    0.09368   0.00130
 1153.70    0.09386   0.00131
 1153.80    0.09404   0.00131
 1153.90    0.09423   0.00132
 1154.00    0.09441   0.00132
 1154.10    0.09459   0.00133
 1154.20    0.09478   0.00133
 1154.30    0.09496   0.00134
 1154.40    0.09514   0.00134
 1154.50    0.09533   0.00135
 1154.60    0.09551   0.00135
 1154.70    0.09569   0.00136
 1154.80    0.09588   0.00136
