   W          M2+(pi0_p)
 (MeV)       Re        Im
 1130.80   -0.07107   0.00000
 1130.90   -0.07120   0.00000
 1131.00   -0.07133   0.00000
 1131.10   -0.07147   0.00000
 1131.20   -0.07160   0.00000
 1131.30   -0.07174   0.00000
 1131.40   -0.07187   0.00000
 1131.50   -0.07201   0.00000
 1131.60   -0.07214   0.00000
 1131.70   -0.07228   0.00000
 1131.80   -0.07241   0.00000
 1131.90   -0.07255   0.00000
 1132.00   -0.07268   0.00000
 1132.10   -0.07282   0.00000
 1132.20   -0.07295   0.00000
 1132.30   -0.07309   0.00000
 1132.40   -0.07322   0.00000
 1132.50   -0.07336   0.00000
 1132.60   -0.07349   0.00000
 1132.70   -0.07363   0.00000
 1132.80   -0.07376   0.00000
 1132.90   -0.07390   0.00000
 1133.00   -0.07403   0.00000
 1133.10   -0.07417   0.00000
 1133.20   -0.07430   0.00000
 1133.30   -0.07444   0.00000
 1133.40   -0.07457   0.00000
 1133.50   -0.07471   0.00000
 1133.60   -0.07484   0.00000
 1133.70   -0.07498   0.00000
 1133.80   -0.07511   0.00000
 1133.90   -0.07525   0.00000
 1134.00   -0.07538   0.00000
 1134.10   -0.07552   0.00000
 1134.20   -0.07565   0.00000
 1134.30   -0.07579   0.00000
 1134.40   -0.07593   0.00000
 1134.50   -0.07606   0.00000
 1134.60   -0.07620   0.00000
 1134.70   -0.07633   0.00000
 1134.80   -0.07647   0.00000
 1134.90   -0.07660   0.00000
 1135.00   -0.07674   0.00000
 1135.10   -0.07688   0.00000
 1135.20   -0.07701   0.00000
 1135.30   -0.07715   0.00000
 1135.40   -0.07728   0.00000
 1135.50   -0.07742   0.00000
 1135.60   -0.07756   0.00000
 1135.70   -0.07769   0.00000
 1135.80   -0.07783   0.00000
 1135.90   -0.07796   0.00000
 1136.00   -0.07810   0.00000
 1136.10   -0.07824   0.00000
 1136.20   -0.07837   0.00000
 1136.30   -0.07851   0.00000
 1136.40   -0.07864   0.00000
 1136.50   -0.07878   0.00000
 1136.60   -0.07892   0.00000
 1136.70   -0.07905   0.00000
 1136.80   -0.07919   0.00000
 1136.90   -0.07933   0.00000
 1137.00   -0.07946   0.00000
 1137.10   -0.07960   0.00000
 1137.20   -0.07974   0.00000
 1137.30   -0.07987   0.00000
 1137.40   -0.08001   0.00000
 1137.50   -0.08015   0.00000
 1137.60   -0.08028   0.00000
 1137.70   -0.08042   0.00000
 1137.80   -0.08056   0.00000
 1137.90   -0.08069   0.00000
 1138.00   -0.08083   0.00000
 1138.10   -0.08097   0.00000
 1138.20   -0.08110   0.00000
 1138.30   -0.08124   0.00000
 1138.40   -0.08138   0.00000
 1138.50   -0.08151   0.00000
 1138.60   -0.08165   0.00000
 1138.70   -0.08179   0.00000
 1138.80   -0.08192   0.00000
 1138.90   -0.08206   0.00000
 1139.00   -0.08220   0.00000
 1139.10   -0.08233   0.00000
 1139.20   -0.08247   0.00000
 1139.30   -0.08261   0.00000
 1139.40   -0.08275   0.00000
 1139.50   -0.08288   0.00000
 1139.60   -0.08302   0.00000
 1139.70   -0.08316   0.00000
 1139.80   -0.08330   0.00000
 1139.90   -0.08343   0.00000
 1140.00   -0.08357   0.00000
 1140.10   -0.08371   0.00000
 1140.20   -0.08385   0.00000
 1140.30   -0.08398   0.00000
 1140.40   -0.08412   0.00000
 1140.50   -0.08426   0.00000
 1140.60   -0.08440   0.00000
 1140.70   -0.08453   0.00000
 1140.80   -0.08467   0.00000
 1140.90   -0.08481   0.00000
 1141.00   -0.08495   0.00000
 1141.10   -0.08508   0.00000
 1141.20   -0.08522   0.00000
 1141.30   -0.08536   0.00000
 1141.40   -0.08550   0.00000
 1141.50   -0.08563   0.00000
 1141.60   -0.08577   0.00000
 1141.70   -0.08591   0.00000
 1141.80   -0.08605   0.00000
 1141.90   -0.08619   0.00000
 1142.00   -0.08632   0.00000
 1142.10   -0.08646   0.00000
 1142.20   -0.08660   0.00000
 1142.30   -0.08674   0.00000
 1142.40   -0.08688   0.00000
 1142.50   -0.08701   0.00000
 1142.60   -0.08715   0.00000
 1142.70   -0.08729   0.00000
 1142.80   -0.08743   0.00000
 1142.90   -0.08757   0.00000
 1143.00   -0.08771   0.00000
 1143.10   -0.08784   0.00000
 1143.20   -0.08798   0.00000
 1143.30   -0.08812   0.00000
 1143.40   -0.08826   0.00000
 1143.50   -0.08840   0.00000
 1143.60   -0.08854   0.00000
