   W          M2-(pi0_p)
 (MeV)       Re        Im
 1119.50    0.01334   0.00000
 1119.60    0.01337   0.00000
 1119.70    0.01340   0.00000
 1119.80    0.01343   0.00000
 1119.90    0.01346   0.00000
 1120.00    0.01349   0.00000
 1120.10    0.01352   0.00000
 1120.20    0.01355   0.00000
 1120.30    0.01358   0.00000
 1120.40    0.01361   0.00000
 1120.50    0.01364   0.00000
 1120.60    0.01368   0.00000
 1120.70    0.01371   0.00000
 1120.80    0.01374   0.00000
 1120.90    0.01377   0.00000
 1121.00    0.01380   0.00000
 1121.10    0.01383   0.00000
 1121.20    0.01386   0.00000
 1121.30    0.01389   0.00000
 1121.40    0.01392   0.00000
 1121.50    0.01395   0.00000
 1121.60    0.01398   0.00000
 1121.70    0.01402   0.00000
 1121.80    0.01405   0.00000
 1121.90    0.01408   0.00000
 1122.00    0.01411   0.00000
 1122.10    0.01414   0.00000
 1122.20    0.01417   0.00000
 1122.30    0.01420   0.00000
 1122.40    0.01423   0.00000
 1122.50    0.01426   0.00000
 1122.60    0.01429   0.00000
 1122.70    0.01433   0.00000
 1122.80    0.01436   0.00000
 1122.90    0.01439   0.00000
 1123.00    0.01442   0.00000
 1123.10    0.01445   0.00000
 1123.20    0.01448   0.00000
 1123.30    0.01451   0.00000
 1123.40    0.01454   0.00000
 1123.50    0.01457   0.00000
 1123.60    0.01460   0.00000
 1123.70    0.01464   0.00000
 1123.80    0.01467   0.00000
 1123.90    0.01470   0.00000
 1124.00    0.01473   0.00000
 1124.10    0.01476   0.00000
 1124.20    0.01479   0.00000
 1124.30    0.01482   0.00000
 1124.40    0.01485   0.00000
 1124.50    0.01488   0.00000
 1124.60    0.01492   0.00000
 1124.70    0.01495   0.00000
 1124.80    0.01498   0.00000
 1124.90    0.01501   0.00000
 1125.00    0.01504   0.00000
 1125.10    0.01507   0.00000
 1125.20    0.01510   0.00000
 1125.30    0.01513   0.00000
 1125.40    0.01516   0.00000
 1125.50    0.01520   0.00000
 1125.60    0.01523   0.00000
 1125.70    0.01526   0.00000
 1125.80    0.01529   0.00000
 1125.90    0.01532   0.00000
 1126.00    0.01535   0.00000
 1126.10    0.01538   0.00000
 1126.20    0.01541   0.00000
 1126.30    0.01545   0.00000
 1126.40    0.01548   0.00000
 1126.50    0.01551   0.00000
 1126.60    0.01554   0.00000
 1126.70    0.01557   0.00000
 1126.80    0.01560   0.00000
 1126.90    0.01563   0.00000
 1127.00    0.01567   0.00000
 1127.10    0.01570   0.00000
 1127.20    0.01573   0.00000
 1127.30    0.01576   0.00000
 1127.40    0.01579   0.00000
 1127.50    0.01582   0.00000
 1127.60    0.01585   0.00000
 1127.70    0.01588   0.00000
 1127.80    0.01592   0.00000
 1127.90    0.01595   0.00000
 1128.00    0.01598   0.00000
 1128.10    0.01601   0.00000
 1128.20    0.01604   0.00000
 1128.30    0.01607   0.00000
 1128.40    0.01610   0.00000
 1128.50    0.01614   0.00000
 1128.60    0.01617   0.00000
 1128.70    0.01620   0.00000
 1128.80    0.01623   0.00000
 1128.90    0.01626   0.00000
 1129.00    0.01629   0.00000
 1129.10    0.01632   0.00000
 1129.20    0.01636   0.00000
 1129.30    0.01639   0.00000
 1129.40    0.01642   0.00000
 1129.50    0.01645   0.00000
 1129.60    0.01648   0.00000
 1129.70    0.01651   0.00000
 1129.80    0.01654   0.00000
 1129.90    0.01658   0.00000
 1130.00    0.01661   0.00000
 1130.10    0.01664   0.00000
 1130.20    0.01667   0.00000
 1130.30    0.01670   0.00000
 1130.40    0.01673   0.00000
 1130.50    0.01677   0.00000
 1130.60    0.01680   0.00000
 1130.70    0.01683   0.00000
 1130.80    0.01686   0.00000
 1130.90    0.01689   0.00000
 1131.00    0.01692   0.00000
 1131.10    0.01696   0.00000
 1131.20    0.01699   0.00000
 1131.30    0.01702   0.00000
 1131.40    0.01705   0.00000
 1131.50    0.01708   0.00000
 1131.60    0.01711   0.00000
 1131.70    0.01715   0.00000
 1131.80    0.01718   0.00000
 1131.90    0.01721   0.00000
 1132.00    0.01724   0.00000
 1132.10    0.01727   0.00000
 1132.20    0.01730   0.00000
 1132.30    0.01734   0.00000
 1132.40    0.01737   0.00000
 1132.50    0.01740   0.00000
 1132.60    0.01743   0.00000
 1132.70    0.01746   0.00000
 1132.80    0.01749   0.00000
 1132.90    0.01753   0.00000
 1133.00    0.01756   0.00000
 1133.10    0.01759   0.00000
 1133.20    0.01762   0.00000
 1133.30    0.01765   0.00000
 1133.40    0.01768   0.00000
 1133.50    0.01772   0.00000
 1133.60    0.01775   0.00000
 1133.70    0.01778   0.00000
 1133.80    0.01781   0.00000
 1133.90    0.01784   0.00000
 1134.00    0.01787   0.00000
 1134.10    0.01791   0.00000
 1134.20    0.01794   0.00000
 1134.30    0.01797   0.00000
 1134.40    0.01800   0.00000
 1134.50    0.01803   0.00000
 1134.60    0.01807   0.00000
 1134.70    0.01810   0.00000
 1134.80    0.01813   0.00000
 1134.90    0.01816   0.00000
 1135.00    0.01819   0.00000
 1135.10    0.01823   0.00000
 1135.20    0.01826   0.00000
 1135.30    0.01829   0.00000
 1135.40    0.01832   0.00000
 1135.50    0.01835   0.00000
 1135.60    0.01838   0.00000
 1135.70    0.01842   0.00000
 1135.80    0.01845   0.00000
 1135.90    0.01848   0.00000
 1136.00    0.01851   0.00000
 1136.10    0.01854   0.00000
 1136.20    0.01858   0.00000
 1136.30    0.01861   0.00000
 1136.40    0.01864   0.00000
 1136.50    0.01867   0.00000
 1136.60    0.01870   0.00000
 1136.70    0.01874   0.00000
 1136.80    0.01877   0.00000
 1136.90    0.01880   0.00000
 1137.00    0.01883   0.00000
 1137.10    0.01886   0.00000
 1137.20    0.01890   0.00000
 1137.30    0.01893   0.00000
 1137.40    0.01896   0.00000
 1137.50    0.01899   0.00000
 1137.60    0.01902   0.00000
 1137.70    0.01906   0.00000
 1137.80    0.01909   0.00000
 1137.90    0.01912   0.00000
 1138.00    0.01915   0.00000
 1138.10    0.01918   0.00000
 1138.20    0.01922   0.00000
 1138.30    0.01925   0.00000
 1138.40    0.01928   0.00000
 1138.50    0.01931   0.00000
 1138.60    0.01935   0.00000
 1138.70    0.01938   0.00000
 1138.80    0.01941   0.00000
 1138.90    0.01944   0.00000
 1139.00    0.01947   0.00000
 1139.10    0.01951   0.00000
 1139.20    0.01954   0.00000
 1139.30    0.01957   0.00000
 1139.40    0.01960   0.00000
 1139.50    0.01963   0.00000
 1139.60    0.01967   0.00000
 1139.70    0.01970   0.00000
 1139.80    0.01973   0.00000
 1139.90    0.01976   0.00000
 1140.00    0.01980   0.00000
 1140.10    0.01983   0.00000
 1140.20    0.01986   0.00000
 1140.30    0.01989   0.00000
 1140.40    0.01992   0.00000
 1140.50    0.01996   0.00000
 1140.60    0.01999   0.00000
 1140.70    0.02002   0.00000
 1140.80    0.02005   0.00000
 1140.90    0.02009   0.00000
 1141.00    0.02012   0.00000
 1141.10    0.02015   0.00000
 1141.20    0.02018   0.00000
 1141.30    0.02021   0.00000
 1141.40    0.02025   0.00000
 1141.50    0.02028   0.00000
 1141.60    0.02031   0.00000
 1141.70    0.02034   0.00000
 1141.80    0.02038   0.00000
 1141.90    0.02041   0.00000
 1142.00    0.02044   0.00000
 1142.10    0.02047   0.00000
 1142.20    0.02051   0.00000
 1142.30    0.02054   0.00000
 1142.40    0.02057   0.00000
 1142.50    0.02060   0.00000
 1142.60    0.02063   0.00000
 1142.70    0.02067   0.00000
 1142.80    0.02070   0.00000
 1142.90    0.02073   0.00000
 1143.00    0.02076   0.00000
 1143.10    0.02080   0.00000
 1143.20    0.02083   0.00000
 1143.30    0.02086   0.00000
 1143.40    0.02089   0.00000
 1143.50    0.02093   0.00000
 1143.60    0.02096   0.00000
 1143.70    0.02099   0.00000
 1143.80    0.02102   0.00000
 1143.90    0.02106   0.00000
 1144.00    0.02109   0.00000
 1144.10    0.02112   0.00000
 1144.20    0.02115   0.00000
 1144.30    0.02119   0.00000
 1144.40    0.02122   0.00000
 1144.50    0.02125   0.00000
 1144.60    0.02128   0.00000
 1144.70    0.02132   0.00000
 1144.80    0.02135   0.00000
 1144.90    0.02138   0.00000
 1145.00    0.02141   0.00000
 1145.10    0.02145   0.00000
 1145.20    0.02148   0.00000
 1145.30    0.02151   0.00000
 1145.40    0.02154   0.00000
 1145.50    0.02158   0.00000
 1145.60    0.02161   0.00000
 1145.70    0.02164   0.00000
 1145.80    0.02167   0.00000
 1145.90    0.02171   0.00000
 1146.00    0.02174   0.00000
 1146.10    0.02177   0.00000
 1146.20    0.02180   0.00000
 1146.30    0.02184   0.00000
 1146.40    0.02187   0.00000
 1146.50    0.02190   0.00000
 1146.60    0.02193   0.00000
 1146.70    0.02197   0.00000
 1146.80    0.02200   0.00000
 1146.90    0.02203   0.00000
 1147.00    0.02207   0.00000
 1147.10    0.02210   0.00000
 1147.20    0.02213   0.00000
 1147.30    0.02216   0.00000
 1147.40    0.02220   0.00000
 1147.50    0.02223   0.00000
 1147.60    0.02226   0.00000
 1147.70    0.02229   0.00000
 1147.80    0.02233   0.00000
 1147.90    0.02236   0.00000
 1148.00    0.02239   0.00000
 1148.10    0.02242   0.00000
 1148.20    0.02246   0.00000
 1148.30    0.02249   0.00000
 1148.40    0.02252   0.00000
 1148.50    0.02256   0.00000
 1148.60    0.02259   0.00000
 1148.70    0.02262   0.00000
 1148.80    0.02265   0.00000
 1148.90    0.02269   0.00000
 1149.00    0.02272   0.00000
 1149.10    0.02275   0.00000
 1149.20    0.02279   0.00000
 1149.30    0.02282   0.00000
 1149.40    0.02285   0.00000
 1149.50    0.02288   0.00000
 1149.60    0.02292   0.00000
 1149.70    0.02295   0.00000
 1149.80    0.02298   0.00000
 1149.90    0.02301   0.00000
 1150.00    0.02305   0.00000
 1150.10    0.02308   0.00000
 1150.20    0.02311   0.00000
 1150.30    0.02315   0.00000
 1150.40    0.02318   0.00000
 1150.50    0.02321   0.00000
 1150.60    0.02324   0.00000
 1150.70    0.02328   0.00000
 1150.80    0.02331   0.00000
 1150.90    0.02334   0.00000
 1151.00    0.02338   0.00000
 1151.10    0.02341   0.00000
 1151.20    0.02344   0.00000
 1151.30    0.02348   0.00000
 1151.40    0.02351   0.00000
 1151.50    0.02354   0.00000
 1151.60    0.02357   0.00000
 1151.70    0.02361   0.00000
 1151.80    0.02364   0.00000
 1151.90    0.02367   0.00000
 1152.00    0.02371   0.00000
 1152.10    0.02374   0.00000
 1152.20    0.02377   0.00000
 1152.30    0.02380   0.00000
 1152.40    0.02384   0.00000
 1152.50    0.02387   0.00000
 1152.60    0.02390   0.00000
 1152.70    0.02394   0.00000
 1152.80    0.02397   0.00000
 1152.90    0.02400   0.00000
 1153.00    0.02404   0.00000
 1153.10    0.02407   0.00000
 1153.20    0.02410   0.00000
 1153.30    0.02413   0.00000
 1153.40    0.02417   0.00000
 1153.50    0.02420   0.00000
 1153.60    0.02423   0.00000
 1153.70    0.02427   0.00000
 1153.80    0.02430   0.00000
 1153.90    0.02433   0.00000
 1154.00    0.02437   0.00000
 1154.10    0.02440   0.00000
 1154.20    0.02443   0.00000
 1154.30    0.02447   0.00000
 1154.40    0.02450   0.00000
 1154.50    0.02453   0.00000
 1154.60    0.02456   0.00000
 1154.70    0.02460   0.00000
 1154.80    0.02463   0.00000
 1154.90    0.02466   0.00000
 1155.00    0.02470   0.00000
 1155.10    0.02473   0.00000
 1155.20    0.02476   0.00000
 1155.30    0.02480   0.00000
 1155.40    0.02483   0.00000
 1155.50    0.02486   0.00000
 1155.60    0.02490   0.00000
 1155.70    0.02493   0.00000
 1155.80    0.02496   0.00000
 1155.90    0.02500   0.00000
 1156.00    0.02503   0.00000
 1156.10    0.02506   0.00000
 1156.20    0.02509   0.00000
 1156.30    0.02513   0.00000
 1156.40    0.02516   0.00000
 1156.50    0.02519   0.00000
 1156.60    0.02523   0.00000
 1156.70    0.02526   0.00000
 1156.80    0.02529   0.00000
 1156.90    0.02533   0.00000
 1157.00    0.02536   0.00000
 1157.10    0.02539   0.00000
 1157.20    0.02543   0.00000
 1157.30    0.02546   0.00000
 1157.40    0.02549   0.00000
 1157.50    0.02553   0.00000
 1157.60    0.02556   0.00000
 1157.70    0.02559   0.00000
 1157.80    0.02563   0.00000
 1157.90    0.02566   0.00000
 1158.00    0.02569   0.00000
 1158.10    0.02573   0.00000
 1158.20    0.02576   0.00000
 1158.30    0.02579   0.00000
 1158.40    0.02583   0.00000
 1158.50    0.02586   0.00000
 1158.60    0.02589   0.00000
 1158.70    0.02593   0.00000
 1158.80    0.02596   0.00000
 1158.90    0.02599   0.00000
 1159.00    0.02603   0.00000
 1159.10    0.02606   0.00000
 1159.20    0.02609   0.00000
 1159.30    0.02613   0.00000
 1159.40    0.02616   0.00000
 1159.50    0.02619   0.00000
 1159.60    0.02623   0.00000
 1159.70    0.02626   0.00000
 1159.80    0.02629   0.00000
 1159.90    0.02633   0.00000
 1160.00    0.02636   0.00000
