   W          E2-(pi0_p)
 (MeV)       Re        Im
 1128.20   -0.52264   0.00000
 1128.30   -0.52334   0.00000
 1128.40   -0.52404   0.00000
 1128.50   -0.52474   0.00000
 1128.60   -0.52545   0.00000
 1128.70   -0.52615   0.00000
 1128.80   -0.52685   0.00000
 1128.90   -0.52754   0.00000
 1129.00   -0.52824   0.00000
 1129.10   -0.52894   0.00000
 1129.20   -0.52964   0.00000
 1129.30   -0.53033   0.00000
 1129.40   -0.53103   0.00000
 1129.50   -0.53172   0.00000
 1129.60   -0.53242   0.00000
 1129.70   -0.53311   0.00000
 1129.80   -0.53381   0.00000
 1129.90   -0.53450   0.00000
 1130.00   -0.53519   0.00000
 1130.10   -0.53588   0.00000
 1130.20   -0.53657   0.00000
 1130.30   -0.53726   0.00000
 1130.40   -0.53795   0.00000
 1130.50   -0.53864   0.00000
 1130.60   -0.53932   0.00000
 1130.70   -0.54001   0.00000
 1130.80   -0.54070   0.00000
 1130.90   -0.54138   0.00000
 1131.00   -0.54207   0.00000
 1131.10   -0.54275   0.00000
 1131.20   -0.54344   0.00000
 1131.30   -0.54412   0.00000
 1131.40   -0.54480   0.00000
 1131.50   -0.54548   0.00000
 1131.60   -0.54616   0.00000
 1131.70   -0.54684   0.00000
 1131.80   -0.54752   0.00000
 1131.90   -0.54820   0.00000
 1132.00   -0.54888   0.00000
 1132.10   -0.54956   0.00000
 1132.20   -0.55023   0.00000
 1132.30   -0.55091   0.00000
 1132.40   -0.55159   0.00000
 1132.50   -0.55226   0.00000
 1132.60   -0.55294   0.00000
 1132.70   -0.55361   0.00000
 1132.80   -0.55428   0.00000
 1132.90   -0.55495   0.00000
 1133.00   -0.55563   0.00000
 1133.10   -0.55630   0.00000
 1133.20   -0.55697   0.00000
 1133.30   -0.55764   0.00000
 1133.40   -0.55831   0.00000
 1133.50   -0.55897   0.00000
 1133.60   -0.55964   0.00000
 1133.70   -0.56031   0.00000
 1133.80   -0.56098   0.00000
 1133.90   -0.56164   0.00000
 1134.00   -0.56231   0.00000
 1134.10   -0.56297   0.00000
 1134.20   -0.56363   0.00000
 1134.30   -0.56430   0.00000
 1134.40   -0.56496   0.00000
 1134.50   -0.56562   0.00000
 1134.60   -0.56628   0.00000
 1134.70   -0.56694   0.00000
 1134.80   -0.56760   0.00000
 1134.90   -0.56826   0.00000
 1135.00   -0.56892   0.00000
 1135.10   -0.56958   0.00000
 1135.20   -0.57024   0.00000
 1135.30   -0.57089   0.00000
 1135.40   -0.57155   0.00000
 1135.50   -0.57221   0.00000
 1135.60   -0.57286   0.00000
 1135.70   -0.57351   0.00000
 1135.80   -0.57417   0.00000
