   W                 M4+_p1/2
 (MeV)      Re       DRe      Im       DIm
1374.032   -0.038    0.000    0.000    0.000
1374.353   -0.038    0.000    0.000    0.000
1375.561   -0.038    0.000    0.000    0.000
1377.034   -0.038    0.000    0.000    0.000
1377.347   -0.038    0.000    0.000    0.000
1378.518   -0.038    0.000    0.000    0.000
1379.994   -0.038    0.000    0.000    0.000
1380.341   -0.038    0.000    0.000    0.000
1381.483   -0.039    0.000    0.000    0.000
1382.928   -0.039    0.000    0.000    0.000
1383.329   -0.039    0.000    0.000    0.000
1384.413   -0.039    0.000    0.000    0.000
1385.863   -0.039    0.000    0.000    0.000
1386.310   -0.039    0.000    0.000    0.000
1387.318   -0.039    0.000    0.000    0.000
1388.771   -0.039    0.000    0.000    0.000
1389.278   -0.039    0.000    0.000    0.000
1390.183   -0.039    0.000    0.000    0.000
1391.660   -0.039    0.000    0.000    0.000
1392.246   -0.039    0.000    0.000    0.000
1393.088   -0.039    0.000    0.000    0.000
1394.522   -0.039    0.000    0.000    0.000
1395.202   -0.039    0.000    0.000    0.000
1395.941   -0.039    0.000    0.000    0.000
1397.359   -0.040    0.000    0.000    0.000
1398.158   -0.040    0.000    0.000    0.000
1398.788   -0.040    0.000    0.000    0.000
1400.189   -0.040    0.000    0.000    0.000
1401.107   -0.040    0.000    0.000    0.000
1401.589   -0.040    0.000    0.000    0.000
1403.001   -0.040    0.000    0.000    0.000
1404.371   -0.040    0.000    0.000    0.000
1405.787   -0.040    0.000    0.000    0.000
1407.168   -0.040    0.000    0.000    0.000
1408.548   -0.040    0.000    0.000    0.000
1409.892   -0.040    0.000    0.000    0.000
1409.919   -0.040    0.000    0.000    0.000
1411.296   -0.040    0.000    0.000    0.000
1412.658   -0.040    0.000    0.000    0.000
1412.811   -0.040    0.000    0.000    0.000
1414.019   -0.041    0.000    0.000    0.000
1415.379   -0.041    0.000    0.000    0.000
1416.730   -0.041    0.000    0.000    0.000
1418.048   -0.041    0.000    0.000    0.000
1418.623   -0.041    0.000    0.000    0.000
1419.417   -0.041    0.000    0.000    0.000
1420.745   -0.041    0.000    0.000    0.000
1421.517   -0.041    0.000    0.000    0.000
1422.078   -0.041    0.000    0.000    0.000
1423.397   -0.041    0.000    0.000    0.000
1424.722   -0.041    0.000    0.000    0.000
1426.038   -0.041    0.000    0.000    0.000
1427.294   -0.041    0.000    0.000    0.000
1427.347   -0.041    0.000    0.000    0.000
1428.654   -0.041    0.000    0.000    0.000
1429.961   -0.041    0.000    0.000    0.000
1430.171   -0.041    0.000    0.000    0.000
1431.226   -0.041    0.000    0.000    0.000
1432.537   -0.041    0.000    0.000    0.000
1433.035   -0.041    0.000    0.000    0.000
1433.814   -0.041    0.000    0.000    0.000
1435.096   -0.041    0.000    0.000    0.000
1435.913   -0.041    0.000    0.000    0.000
1436.370   -0.042    0.000    0.000    0.000
1437.650   -0.042    0.000    0.000    0.000
1438.902   -0.042    0.000    0.000    0.000
1440.160   -0.042    0.000    0.000    0.000
1441.424   -0.042    0.000    0.000    0.000
1441.612   -0.042    0.000    0.000    0.000
1442.647   -0.042    0.000    0.000    0.000
1443.902   -0.042    0.000    0.000    0.000
1444.441   -0.042    0.000    0.000    0.000
1445.142   -0.042    0.000    0.000    0.000
1446.998   -0.042    0.000    0.000    0.000
1447.277   -0.042    0.000    0.000    0.000
1449.453   -0.042    0.000    0.000    0.000
1450.107   -0.042    0.000    0.000    0.000
1451.885   -0.042    0.000    0.000    0.000
1452.925   -0.042    0.000    0.000    0.000
1454.281   -0.042    0.000    0.000    0.000
1455.738   -0.042    0.000    0.000    0.000
1456.679   -0.042    0.000    0.000    0.000
1458.546   -0.042    0.000    0.000    0.000
1459.047   -0.042    0.000    0.000    0.000
1461.348   -0.042    0.000    0.000    0.000
1461.393   -0.042    0.000    0.000    0.000
1463.721   -0.042    0.000    0.000    0.000
1464.138   -0.042    0.000    0.000    0.000
1466.034   -0.042    0.000    0.000    0.000
1466.923   -0.042    0.000    0.000    0.000
1468.323   -0.042    0.000    0.000    0.000
1469.715   -0.042    0.000    0.000    0.000
1470.590   -0.042    0.000    0.000    0.000
1472.413   -0.042    0.000    0.000    0.000
1472.840   -0.042    0.000    0.000    0.000
1475.062   -0.042    0.000    0.000    0.000
1475.253   -0.042    0.000    0.000    0.000
1477.280   -0.042    0.000    0.000    0.000
1477.998   -0.042    0.000    0.000    0.000
1479.463   -0.042    0.000    0.000    0.000
1480.750   -0.042    0.000    0.000    0.000
1481.631   -0.042    0.000    0.000    0.000
1483.491   -0.042    0.000    0.000    0.000
1483.782   -0.042    0.000    0.000    0.000
1485.906   -0.042    0.000    0.000    0.000
1488.026   -0.043    0.000    0.000    0.000
1488.959   -0.043    0.000    0.000    0.000
1490.111   -0.043    0.000    0.000    0.000
1491.685   -0.043    0.000    0.000    0.000
1492.188   -0.043    0.000    0.000    0.000
1494.236   -0.043    0.000    0.000    0.000
1494.400   -0.043    0.000    0.000    0.000
1496.282   -0.043    0.000    0.000    0.000
1497.109   -0.043    0.000    0.000    0.000
1498.293   -0.043    0.000    0.000    0.000
1499.814   -0.043    0.000    0.000    0.000
1500.290   -0.043    0.000    0.000    0.000
1502.277   -0.043    0.000    0.000    0.000
1502.515   -0.043    0.000    0.000    0.000
1504.231   -0.043    0.000    0.000    0.000
1505.141   -0.043    0.000    0.000    0.000
1506.188   -0.043    0.000    0.000    0.000
1507.882   -0.043    0.000    0.000    0.000
1508.112   -0.043    0.000    0.000    0.000
1510.014   -0.043    0.000    0.000    0.000
1510.549   -0.043    0.000    0.000    0.000
1511.921   -0.043    0.000    0.000    0.000
1513.217   -0.043    0.000    0.000    0.000
1513.887   -0.043    0.000    0.000    0.000
1515.875   -0.043    0.000    0.000    0.000
1515.918   -0.043    0.000    0.000    0.000
1518.015   -0.043    0.000    0.000    0.000
1518.528   -0.043    0.000    0.000    0.000
1520.171   -0.043    0.000    0.000    0.000
1521.176   -0.043    0.000    0.000    0.000
1522.360   -0.043    0.000    0.000    0.000
1523.814   -0.043    0.000    0.000    0.000
1524.553   -0.043    0.000    0.000    0.000
1526.724   -0.043    0.000    0.000    0.000
1528.843   -0.043    0.000    0.000    0.000
1529.070   -0.043    0.000    0.000    0.000
1530.891   -0.043    0.000    0.000    0.000
1531.681   -0.043    0.000    0.000    0.000
1532.857   -0.043    0.000    0.000    0.000
1534.307   -0.043    0.000    0.000    0.000
1534.705   -0.043    0.000    0.000    0.000
1536.452   -0.043    0.000    0.000    0.000
1536.843   -0.043    0.000    0.000    0.000
1538.069   -0.043    0.000    0.000    0.000
1539.502   -0.043    0.000    0.000    0.000
1539.911   -0.043    0.000    0.000    0.000
1542.078   -0.043    0.000    0.000    0.000
1544.662   -0.043    0.000    0.000    0.000
1547.235   -0.043    0.000    0.000    0.000
1549.804   -0.043    0.000    0.000    0.000
1552.363   -0.043    0.000    0.000    0.000
1554.912   -0.043    0.000    0.000    0.000
1557.462   -0.043    0.000    0.000    0.000
1559.996   -0.043    0.000    0.000    0.000
1562.532   -0.043    0.000    0.000    0.000
1565.004   -0.043    0.000    0.000    0.000
1567.574   -0.042    0.000    0.000    0.000
1570.074   -0.042    0.000    0.000    0.000
1573.823   -0.042    0.000    0.000    0.000
1577.556   -0.042    0.000    0.000    0.000
1580.035   -0.042    0.000    0.000    0.000
1582.509   -0.042    0.000    0.000    0.000
1584.973   -0.042    0.000    0.000    0.000
1587.428   -0.042    0.000    0.000    0.000
1589.891   -0.042    0.000    0.000    0.000
1592.273   -0.042    0.000    0.000    0.000
1594.764   -0.042    0.000    0.000    0.000
1597.186   -0.042    0.000    0.000    0.000
1599.605   -0.042    0.000    0.000    0.000
1602.020   -0.042    0.000    0.000    0.000
1604.425   -0.042    0.000    0.000    0.000
1606.821   -0.042    0.000    0.000    0.000
1609.213   -0.042    0.000    0.000    0.000
1611.596   -0.042    0.000    0.000    0.000
1613.970   -0.042    0.000    0.000    0.000
1616.346   -0.042    0.000    0.000    0.000
1618.654   -0.042    0.000    0.000    0.000
1621.058   -0.042    0.000    0.000    0.000
1623.395   -0.042    0.000    0.000    0.000
1625.734   -0.041    0.000    0.000    0.000
1628.064   -0.041    0.000    0.000    0.000
1630.385   -0.041    0.000    0.000    0.000
1632.702   -0.041    0.000    0.000    0.000
1635.011   -0.041    0.000    0.000    0.000
1637.311   -0.041    0.000    0.000    0.000
1639.601   -0.041    0.000    0.000    0.000
1641.894   -0.041    0.000    0.000    0.000
1644.121   -0.041    0.000    0.000    0.000
1646.442   -0.041    0.000    0.000    0.000
1648.692   -0.041    0.000    0.000    0.000
1650.950   -0.041    0.000    0.000    0.000
1653.193   -0.041    0.000    0.000    0.000
1655.433   -0.041    0.000    0.000    0.000
1657.665   -0.041    0.000    0.000    0.000
1659.888   -0.041    0.000    0.000    0.000
1662.102   -0.040    0.000    0.000    0.000
1664.308   -0.040    0.000    0.000    0.000
1666.517   -0.040    0.000    0.000    0.000
1668.660   -0.040    0.000    0.000    0.000
1670.891   -0.040    0.000    0.000    0.000
1673.063   -0.040    0.000    0.000    0.000
1675.232   -0.039    0.000    0.000    0.000
1677.392   -0.039    0.000    0.000    0.000
1679.545   -0.039    0.000    0.000    0.000
1681.694   -0.039    0.000    0.000    0.000
1683.829   -0.039    0.000    0.000    0.000
1685.957   -0.039    0.000    0.000    0.000
1688.087   -0.039    0.000    0.000    0.000
1690.159   -0.039    0.000    0.000    0.000
1692.306   -0.039    0.000    0.000    0.000
1694.400   -0.039    0.000    0.000    0.000
1696.492   -0.039    0.000    0.000    0.000
1698.576   -0.039    0.000    0.000    0.000
1700.646   -0.038    0.000    0.000    0.000
1702.714   -0.038    0.000    0.000    0.000
1704.773   -0.038    0.000    0.000    0.000
1706.825   -0.038    0.000    0.000    0.000
1708.874   -0.038    0.000    0.000    0.000
1710.872   -0.038    0.000    0.000    0.000
1712.938   -0.038    0.000    0.000    0.000
1714.953   -0.038    0.000    0.000    0.000
1716.965   -0.038    0.000    0.000    0.000
1718.969   -0.038    0.000    0.000    0.000
1724.930   -0.037    0.000    0.000    0.000
1726.904   -0.037    0.000    0.000    0.000
1730.827   -0.037    0.000    0.000    0.000
1735.678   -0.036    0.000    0.000    0.000
1739.528   -0.036    0.000    0.000    0.000
1745.241   -0.036    0.000    0.000    0.000
1749.001   -0.036    0.000    0.000    0.000
1753.678   -0.035    0.000    0.000    0.000
1759.212   -0.035    0.000    0.000    0.000
1763.766   -0.035    0.000    0.000    0.000
1767.385   -0.034    0.000    0.000    0.000
1770.965   -0.034    0.000    0.000    0.000
1774.511   -0.034    0.000    0.000    0.000
1778.029   -0.034    0.000    0.000    0.000
1781.509   -0.033    0.000    0.000    0.000
1784.971   -0.033    0.000    0.000    0.000
1790.094   -0.033    0.000    0.000    0.000
1793.471   -0.033    0.000    0.000    0.000
1796.806   -0.033    0.000    0.000    0.000
1800.129   -0.032    0.000    0.000    0.000
1803.415   -0.032    0.000    0.000    0.000
1806.669   -0.032    0.000    0.000    0.000
1809.896   -0.032    0.000    0.000    0.000
1813.082   -0.032    0.000    0.000    0.000
1816.251   -0.032    0.000    0.000    0.000
1819.390   -0.032    0.000    0.000    0.000
1822.497   -0.030    0.000    0.000    0.000
1825.562   -0.030    0.000    0.000    0.000
1828.623   -0.030    0.000    0.000    0.000
1831.643   -0.030    0.000    0.000    0.000
1834.637   -0.030    0.000    0.000    0.000
1838.336   -0.030    0.000    0.000    0.000
1841.997   -0.030    0.000    0.000    0.000
1844.898   -0.029    0.000    0.000    0.000
1847.754   -0.028    0.000    0.000    0.000
1852.035   -0.028    0.000    0.000    0.000
1854.976   -0.028    0.000    0.000    0.000
1858.008   -0.028    0.000    0.000    0.000
1861.147   -0.028    0.000    0.000    0.000
1864.365   -0.028    0.000    0.000    0.000
1869.276   -0.027    0.000    0.000    0.000
1872.541   -0.027    0.000    0.000    0.000
1875.750   -0.026    0.000    0.000    0.000
1878.864   -0.026    0.000    0.000    0.000
1887.394   -0.025    0.000    0.000    0.000
1889.902   -0.025    0.000    0.000    0.000
1894.385   -0.025    0.000    0.000    0.000
