   W          M1+(pi0_p)
 (MeV)       Re        Im
 1129.8     8.57219   0.00000
 1129.9     8.58559   0.00000
 1130.0     8.59899   0.00000
 1130.1     8.61240   0.00000
 1130.2     8.62581   0.00000
 1130.3     8.63922   0.00000
 1130.4     8.65264   0.00000
 1130.5     8.66607   0.00000
 1130.6     8.67950   0.00000
 1130.7     8.69294   0.00000
 1130.8     8.70638   0.00000
 1130.9     8.71982   0.00000
 1131.0     8.73327   0.00000
 1131.1     8.74673   0.00000
 1131.2     8.76019   0.00000
 1131.3     8.77365   0.00000
 1131.4     8.78712   0.00000
 1131.5     8.80060   0.00000
 1131.6     8.81408   0.00000
 1131.7     8.82756   0.00000
 1131.8     8.84105   0.00000
 1131.9     8.85455   0.00000
 1132.0     8.86805   0.00000
 1132.1     8.88155   0.00000
 1132.2     8.89506   0.00000
 1132.3     8.90858   0.00000
 1132.4     8.92210   0.00000
 1132.5     8.93562   0.00000
 1132.6     8.94915   0.00000
 1132.7     8.96269   0.00000
 1132.8     8.97623   0.00000
 1132.9     8.98977   0.00000
 1133.0     9.00332   0.00000
 1133.1     9.01688   0.00000
 1133.2     9.03044   0.00000
 1133.3     9.04400   0.00000
 1133.4     9.05757   0.00000
 1133.5     9.07115   0.00000
 1133.6     9.08473   0.00000
 1133.7     9.09832   0.00000
 1133.8     9.11191   0.00000
 1133.9     9.12550   0.00000
 1134.0     9.13910   0.00000
 1134.1     9.15271   0.00000
 1134.2     9.16632   0.00000
 1134.3     9.17994   0.00000
 1134.4     9.19356   0.00000
 1134.5     9.20719   0.00000
 1134.6     9.22082   0.00000
 1134.7     9.23446   0.00000
 1134.8     9.24810   0.00000
 1134.9     9.26175   0.00000
 1135.0     9.27540   0.00000
 1135.1     9.28906   0.00000
 1135.2     9.30272   0.00000
 1135.3     9.31639   0.00000
 1135.4     9.33007   0.00000
 1135.5     9.34375   0.00000
 1135.6     9.35743   0.00000
 1135.7     9.37112   0.00000
 1135.8     9.38481   0.00000
 1135.9     9.39852   0.00000
 1136.0     9.41222   0.00000
 1136.1     9.42593   0.00000
 1136.2     9.43965   0.00000
 1136.3     9.45337   0.00000
 1136.4     9.46709   0.00000
 1136.5     9.48083   0.00000
 1136.6     9.49456   0.00000
 1136.7     9.50831   0.00000
 1136.8     9.52205   0.00000
 1136.9     9.53581   0.00000
 1137.0     9.54956   0.00000
 1137.1     9.56333   0.00000
 1137.2     9.57710   0.00000
 1137.3     9.59087   0.00000
 1137.4     9.60465   0.00000
 1137.5     9.61843   0.00000
 1137.6     9.63222   0.00000
 1137.7     9.64602   0.00000
 1137.8     9.65982   0.00000
 1137.9     9.67363   0.00000
 1138.0     9.68744   0.00000
 1138.1     9.70126   0.00000
 1138.2     9.71508   0.00000
 1138.3     9.72891   0.00000
 1138.4     9.74274   0.00000
 1138.5     9.75658   0.00000
 1138.6     9.77042   0.00000
 1138.7     9.78427   0.00000
 1138.8     9.79812   0.00000
 1138.9     9.81198   0.00000
 1139.0     9.82585   0.00000
 1139.1     9.83972   0.00000
 1139.2     9.85360   0.00000
 1139.3     9.86748   0.00000
 1139.4     9.88137   0.00000
 1139.5     9.89526   0.00000
 1139.6     9.90916   0.00000
 1139.7     9.92306   0.00000
 1139.8     9.93697   0.00000
 1139.9     9.95088   0.00000
 1140.0     9.96480   0.00000
 1140.1     9.97873   0.00000
 1140.2     9.99266   0.00000
 1140.3    10.00659   0.00000
 1140.4    10.02054   0.00000
 1140.5    10.03448   0.00000
 1140.6    10.04843   0.00000
 1140.7    10.06239   0.00000
 1140.8    10.07636   0.00000
 1140.9    10.09033   0.00000
 1141.0    10.10430   0.00000
 1141.1    10.11828   0.00000
 1141.2    10.13227   0.00000
 1141.3    10.14626   0.00000
 1141.4    10.16025   0.00000
 1141.5    10.17425   0.00000
 1141.6    10.18826   0.00000
 1141.7    10.20228   0.00000
 1141.8    10.21629   0.00000
 1141.9    10.23032   0.00000
 1142.0    10.24435   0.00000
 1142.1    10.25838   0.00000
 1142.2    10.27242   0.00000
 1142.3    10.28647   0.00000
 1142.4    10.30052   0.00000
 1142.5    10.31458   0.00000
 1142.6    10.32864   0.00000
 1142.7    10.34271   0.00000
 1142.8    10.35679   0.00000
 1142.9    10.37087   0.00000
 1143.0    10.38495   0.00000
 1143.1    10.39904   0.00000
 1143.2    10.41314   0.00000
 1143.3    10.42724   0.00000
 1143.4    10.44135   0.00000
 1143.5    10.45546   0.00000
 1143.6    10.46958   0.00000
 1143.7    10.48371   0.00000
 1143.8    10.49784   0.00000
 1143.9    10.51197   0.00000
 1144.0    10.52611   0.00000
 1144.1    10.54026   0.00000
 1144.2    10.55441   0.00000
 1144.3    10.56857   0.00000
 1144.4    10.58274   0.00000
 1144.5    10.59691   0.00000
 1144.6    10.61108   0.00000
 1144.7    10.62526   0.00000
 1144.8    10.63945   0.00000
 1144.9    10.65364   0.00000
 1145.0    10.66784   0.00000
 1145.1    10.68204   0.00000
 1145.2    10.69625   0.00000
 1145.3    10.71047   0.00000
 1145.4    10.72469   0.00000
 1145.5    10.73892   0.00000
 1145.6    10.75315   0.00000
 1145.7    10.76738   0.00000
 1145.8    10.78163   0.00000
 1145.9    10.79588   0.00000
 1146.0    10.81013   0.00000
 1146.1    10.82439   0.00000
 1146.2    10.83866   0.00000
 1146.3    10.85293   0.00000
 1146.4    10.86721   0.00000
 1146.5    10.88149   0.00000
 1146.6    10.89578   0.00000
 1146.7    10.91008   0.00000
 1146.8    10.92438   0.00000
 1146.9    10.93868   0.00000
 1147.0    10.95300   0.00000
 1147.1    10.96731   0.00000
 1147.2    10.98164   0.00000
 1147.3    10.99597   0.00000
 1147.4    11.01030   0.00000
 1147.5    11.02464   0.00000
 1147.6    11.03899   0.00000
 1147.7    11.05334   0.00000
 1147.8    11.06770   0.00000
 1147.9    11.08206   0.00000
 1148.0    11.09643   0.00000
 1148.1    11.11081   0.00000
 1148.2    11.12519   0.00000
 1148.3    11.13958   0.00000
 1148.4    11.15397   0.00000
 1148.5    11.16837   0.00000
 1148.6    11.18277   0.00000
 1148.7    11.19718   0.00000
 1148.8    11.21160   0.00000
 1148.9    11.22602   0.00000
 1149.0    11.24045   0.00000
 1149.1    11.25488   0.00000
 1149.2    11.26932   0.00000
 1149.3    11.28377   0.00000
 1149.4    11.29822   0.00000
 1149.5    11.31267   0.00000
 1149.6    11.32714   0.00000
 1149.7    11.34160   0.00000
 1149.8    11.35608   0.00000
 1149.9    11.37056   0.00000
 1150.0    11.38504   0.00000
 1150.1    11.39954   0.00000
 1150.2    11.41403   0.00000
 1150.3    11.42854   0.00000
 1150.4    11.44305   0.00000
 1150.5    11.45756   0.00000
 1150.6    11.47208   0.00000
 1150.7    11.48661   0.00000
 1150.8    11.50114   0.00000
 1150.9    11.51568   0.00000
 1151.0    11.53023   0.00000
 1151.1    11.54478   0.00000
 1151.2    11.55933   0.00000
 1151.3    11.57389   0.00000
 1151.4    11.58846   0.00000
 1151.5    11.60304   0.00000
 1151.6    11.61762   0.00000
 1151.7    11.63220   0.00000
 1151.8    11.64679   0.00000
 1151.9    11.66139   0.00000
 1152.0    11.67599   0.00000
 1152.1    11.69060   0.00000
