   W          E1+(pi0_p)
 (MeV)       Re        Im
 1107.7    -0.19113   0.00000
 1107.8    -0.19171   0.00000
 1107.9    -0.19229   0.00000
 1108.0    -0.19286   0.00000
 1108.1    -0.19344   0.00000
 1108.2    -0.19402   0.00000
 1108.3    -0.19460   0.00000
 1108.4    -0.19518   0.00000
 1108.5    -0.19576   0.00000
 1108.6    -0.19634   0.00000
 1108.7    -0.19692   0.00000
 1108.8    -0.19751   0.00000
 1108.9    -0.19809   0.00000
 1109.0    -0.19867   0.00000
 1109.1    -0.19926   0.00000
 1109.2    -0.19984   0.00000
 1109.3    -0.20042   0.00000
 1109.4    -0.20101   0.00000
 1109.5    -0.20160   0.00000
 1109.6    -0.20218   0.00000
 1109.7    -0.20277   0.00000
 1109.8    -0.20336   0.00000
 1109.9    -0.20395   0.00000
 1110.0    -0.20454   0.00000
 1110.1    -0.20512   0.00000
 1110.2    -0.20571   0.00000
 1110.3    -0.20631   0.00000
 1110.4    -0.20690   0.00000
 1110.5    -0.20749   0.00000
 1110.6    -0.20808   0.00000
 1110.7    -0.20867   0.00000
 1110.8    -0.20927   0.00000
 1110.9    -0.20986   0.00000
 1111.0    -0.21045   0.00000
 1111.1    -0.21105   0.00000
 1111.2    -0.21164   0.00000
 1111.3    -0.21224   0.00000
 1111.4    -0.21284   0.00000
 1111.5    -0.21343   0.00000
 1111.6    -0.21403   0.00000
 1111.7    -0.21463   0.00000
 1111.8    -0.21523   0.00000
 1111.9    -0.21583   0.00000
 1112.0    -0.21643   0.00000
 1112.1    -0.21703   0.00000
 1112.2    -0.21763   0.00000
 1112.3    -0.21823   0.00000
 1112.4    -0.21883   0.00000
 1112.5    -0.21944   0.00000
 1112.6    -0.22004   0.00000
 1112.7    -0.22064   0.00000
 1112.8    -0.22125   0.00000
 1112.9    -0.22185   0.00000
 1113.0    -0.22246   0.00000
 1113.1    -0.22307   0.00000
 1113.2    -0.22367   0.00000
 1113.3    -0.22428   0.00000
 1113.4    -0.22489   0.00000
 1113.5    -0.22550   0.00000
 1113.6    -0.22611   0.00000
 1113.7    -0.22671   0.00000
 1113.8    -0.22733   0.00000
 1113.9    -0.22794   0.00000
 1114.0    -0.22855   0.00000
 1114.1    -0.22916   0.00000
 1114.2    -0.22977   0.00000
 1114.3    -0.23038   0.00000
 1114.4    -0.23100   0.00000
 1114.5    -0.23161   0.00000
 1114.6    -0.23223   0.00000
 1114.7    -0.23284   0.00000
