   W          E2-(pi0_p)
 (MeV)       Re        Im
 1666.00   -1.15244   0.00000
 1667.00   -1.15193   0.00000
 1668.00   -1.15142   0.00000
 1669.00   -1.15090   0.00000
 1670.00   -1.15039   0.00000
 1671.00   -1.14987   0.00000
 1672.00   -1.14935   0.00000
 1673.00   -1.14883   0.00000
 1674.00   -1.14830   0.00000
 1675.00   -1.14778   0.00000
 1676.00   -1.14726   0.00000
 1677.00   -1.14673   0.00000
 1678.00   -1.14620   0.00000
 1679.00   -1.14567   0.00000
 1680.00   -1.14514   0.00000
 1681.00   -1.14461   0.00000
 1682.00   -1.14408   0.00000
 1683.00   -1.14354   0.00000
 1684.00   -1.14301   0.00000
 1685.00   -1.14247   0.00000
 1686.00   -1.14193   0.00000
 1687.00   -1.14139   0.00000
 1688.00   -1.14085   0.00000
 1689.00   -1.14031   0.00000
 1690.00   -1.13976   0.00000
 1691.00   -1.13922   0.00000
 1692.00   -1.13867   0.00000
 1693.00   -1.13812   0.00000
 1694.00   -1.13758   0.00000
 1695.00   -1.13703   0.00000
 1696.00   -1.13647   0.00000
 1697.00   -1.13592   0.00000
 1698.00   -1.13537   0.00000
 1699.00   -1.13481   0.00000
 1700.00   -1.13426   0.00000
 1701.00   -1.13370   0.00000
 1702.00   -1.13314   0.00000
 1703.00   -1.13258   0.00000
 1704.00   -1.13202   0.00000
 1705.00   -1.13146   0.00000
 1706.00   -1.13089   0.00000
 1707.00   -1.13033   0.00000
 1708.00   -1.12976   0.00000
 1709.00   -1.12920   0.00000
 1710.00   -1.12863   0.00000
 1711.00   -1.12806   0.00000
 1712.00   -1.12749   0.00000
 1713.00   -1.12692   0.00000
 1714.00   -1.12634   0.00000
 1715.00   -1.12577   0.00000
 1716.00   -1.12520   0.00000
 1717.00   -1.12462   0.00000
 1718.00   -1.12404   0.00000
 1719.00   -1.12346   0.00000
 1720.00   -1.12288   0.00000
 1721.00   -1.12230   0.00000
 1722.00   -1.12172   0.00000
 1723.00   -1.12114   0.00000
 1724.00   -1.12055   0.00000
 1725.00   -1.11997   0.00000
 1726.00   -1.11938   0.00000
 1727.00   -1.11880   0.00000
 1728.00   -1.11821   0.00000
 1729.00   -1.11762   0.00000
 1730.00   -1.11703   0.00000
 1731.00   -1.11643   0.00000
 1732.00   -1.11584   0.00000
 1733.00   -1.11525   0.00000
 1734.00   -1.11465   0.00000
 1735.00   -1.11406   0.00000
 1736.00   -1.11346   0.00000
 1737.00   -1.11286   0.00000
 1738.00   -1.11226   0.00000
 1739.00   -1.11166   0.00000
 1740.00   -1.11106   0.00000
 1741.00   -1.11046   0.00000
 1742.00   -1.10986   0.00000
 1743.00   -1.10925   0.00000
 1744.00   -1.10865   0.00000
 1745.00   -1.10804   0.00000
 1746.00   -1.10743   0.00000
 1747.00   -1.10683   0.00000
 1748.00   -1.10622   0.00000
 1749.00   -1.10561   0.00000
 1750.00   -1.10499   0.00000
 1751.00   -1.10438   0.00000
 1752.00   -1.10377   0.00000
 1753.00   -1.10315   0.00000
 1754.00   -1.10254   0.00000
 1755.00   -1.10192   0.00000
 1756.00   -1.10131   0.00000
 1757.00   -1.10069   0.00000
 1758.00   -1.10007   0.00000
 1759.00   -1.09945   0.00000
 1760.00   -1.09883   0.00000
 1761.00   -1.09821   0.00000
 1762.00   -1.09758   0.00000
 1763.00   -1.09696   0.00000
 1764.00   -1.09633   0.00000
 1765.00   -1.09571   0.00000
 1766.00   -1.09508   0.00000
 1767.00   -1.09445   0.00000
 1768.00   -1.09383   0.00000
 1769.00   -1.09320   0.00000
 1770.00   -1.09257   0.00000
 1771.00   -1.09193   0.00000
 1772.00   -1.09130   0.00000
 1773.00   -1.09067   0.00000
 1774.00   -1.09004   0.00000
 1775.00   -1.08940   0.00000
 1776.00   -1.08876   0.00000
 1777.00   -1.08813   0.00000
 1778.00   -1.08749   0.00000
 1779.00   -1.08685   0.00000
 1780.00   -1.08621   0.00000
 1781.00   -1.08557   0.00000
 1782.00   -1.08493   0.00000
 1783.00   -1.08429   0.00000
 1784.00   -1.08365   0.00000
 1785.00   -1.08300   0.00000
 1786.00   -1.08236   0.00000
 1787.00   -1.08171   0.00000
 1788.00   -1.08107   0.00000
 1789.00   -1.08042   0.00000
 1790.00   -1.07977   0.00000
 1791.00   -1.07912   0.00000
 1792.00   -1.07847   0.00000
 1793.00   -1.07782   0.00000
 1794.00   -1.07717   0.00000
 1795.00   -1.07652   0.00000
 1796.00   -1.07587   0.00000
 1797.00   -1.07521   0.00000
 1798.00   -1.07456   0.00000
 1799.00   -1.07390   0.00000
 1800.00   -1.07325   0.00000
 1801.00   -1.07259   0.00000
 1802.00   -1.07193   0.00000
 1803.00   -1.07127   0.00000
 1804.00   -1.07061   0.00000
 1805.00   -1.06995   0.00000
 1806.00   -1.06929   0.00000
 1807.00   -1.06863   0.00000
 1808.00   -1.06797   0.00000
 1809.00   -1.06730   0.00000
 1810.00   -1.06664   0.00000
 1811.00   -1.06597   0.00000
 1812.00   -1.06531   0.00000
 1813.00   -1.06464   0.00000
 1814.00   -1.06397   0.00000
