   W          E2-(pi0_p)
 (MeV)       Re        Im
 1497.00   -1.80796   0.00000
 1498.00   -1.80886   0.00000
 1499.00   -1.80975   0.00000
 1500.00   -1.81063   0.00000
 1501.00   -1.81150   0.00000
 1502.00   -1.81237   0.00000
 1503.00   -1.81323   0.00000
 1504.00   -1.81408   0.00000
 1505.00   -1.81493   0.00000
 1506.00   -1.81577   0.00000
 1507.00   -1.81660   0.00000
 1508.00   -1.81742   0.00000
 1509.00   -1.81824   0.00000
 1510.00   -1.81905   0.00000
 1511.00   -1.81986   0.00000
 1512.00   -1.82066   0.00000
 1513.00   -1.82145   0.00000
 1514.00   -1.82223   0.00000
 1515.00   -1.82301   0.00000
 1516.00   -1.82378   0.00000
 1517.00   -1.82455   0.00000
 1518.00   -1.82530   0.00000
 1519.00   -1.82606   0.00000
 1520.00   -1.82680   0.00000
 1521.00   -1.82754   0.00000
 1522.00   -1.82827   0.00000
 1523.00   -1.82899   0.00000
 1524.00   -1.82971   0.00000
 1525.00   -1.83042   0.00000
 1526.00   -1.83113   0.00000
 1527.00   -1.83183   0.00000
 1528.00   -1.83252   0.00000
 1529.00   -1.83321   0.00000
 1530.00   -1.83389   0.00000
 1531.00   -1.83456   0.00000
 1532.00   -1.83523   0.00000
 1533.00   -1.83589   0.00000
 1534.00   -1.83654   0.00000
 1535.00   -1.83719   0.00000
 1536.00   -1.83783   0.00000
 1537.00   -1.83847   0.00000
 1538.00   -1.83910   0.00000
 1539.00   -1.83972   0.00000
 1540.00   -1.84034   0.00000
 1541.00   -1.84095   0.00000
 1542.00   -1.84156   0.00000
 1543.00   -1.84216   0.00000
 1544.00   -1.84275   0.00000
 1545.00   -1.84333   0.00000
 1546.00   -1.84392   0.00000
 1547.00   -1.84449   0.00000
 1548.00   -1.84506   0.00000
 1549.00   -1.84562   0.00000
 1550.00   -1.84618   0.00000
 1551.00   -1.84673   0.00000
 1552.00   -1.84727   0.00000
 1553.00   -1.84781   0.00000
 1554.00   -1.84835   0.00000
 1555.00   -1.84887   0.00000
 1556.00   -1.84939   0.00000
 1557.00   -1.84991   0.00000
 1558.00   -1.85042   0.00000
 1559.00   -1.85092   0.00000
 1560.00   -1.85142   0.00000
 1561.00   -1.85192   0.00000
 1562.00   -1.85240   0.00000
 1563.00   -1.85288   0.00000
 1564.00   -1.85336   0.00000
 1565.00   -1.85383   0.00000
 1566.00   -1.85429   0.00000
 1567.00   -1.85475   0.00000
 1568.00   -1.85520   0.00000
 1569.00   -1.85565   0.00000
 1570.00   -1.85609   0.00000
 1571.00   -1.85653   0.00000
 1572.00   -1.85696   0.00000
 1573.00   -1.85738   0.00000
 1574.00   -1.85780   0.00000
 1575.00   -1.85822   0.00000
 1576.00   -1.85863   0.00000
 1577.00   -1.85903   0.00000
 1578.00   -1.85943   0.00000
 1579.00   -1.85982   0.00000
 1580.00   -1.86021   0.00000
 1581.00   -1.86059   0.00000
 1582.00   -1.86096   0.00000
 1583.00   -1.86134   0.00000
 1584.00   -1.86170   0.00000
 1585.00   -1.86206   0.00000
 1586.00   -1.86242   0.00000
 1587.00   -1.86277   0.00000
 1588.00   -1.86311   0.00000
 1589.00   -1.86345   0.00000
 1590.00   -1.86378   0.00000
 1591.00   -1.86411   0.00000
 1592.00   -1.86444   0.00000
 1593.00   -1.86475   0.00000
 1594.00   -1.86507   0.00000
 1595.00   -1.86538   0.00000
 1596.00   -1.86568   0.00000
 1597.00   -1.86598   0.00000
 1598.00   -1.86627   0.00000
 1599.00   -1.86656   0.00000
 1600.00   -1.86684   0.00000
 1601.00   -1.86712   0.00000
 1602.00   -1.86739   0.00000
 1603.00   -1.86766   0.00000
 1604.00   -1.86792   0.00000
 1605.00   -1.86818   0.00000
 1606.00   -1.86843   0.00000
 1607.00   -1.86868   0.00000
 1608.00   -1.86892   0.00000
 1609.00   -1.86916   0.00000
 1610.00   -1.86939   0.00000
 1611.00   -1.86962   0.00000
 1612.00   -1.86984   0.00000
 1613.00   -1.87006   0.00000
 1614.00   -1.87028   0.00000
 1615.00   -1.87049   0.00000
 1616.00   -1.87069   0.00000
 1617.00   -1.87089   0.00000
 1618.00   -1.87108   0.00000
 1619.00   -1.87127   0.00000
 1620.00   -1.87146   0.00000
 1621.00   -1.87164   0.00000
 1622.00   -1.87181   0.00000
 1623.00   -1.87199   0.00000
 1624.00   -1.87215   0.00000
 1625.00   -1.87231   0.00000
 1626.00   -1.87247   0.00000
 1627.00   -1.87262   0.00000
 1628.00   -1.87277   0.00000
 1629.00   -1.87291   0.00000
 1630.00   -1.87305   0.00000
 1631.00   -1.87319   0.00000
 1632.00   -1.87332   0.00000
 1633.00   -1.87344   0.00000
 1634.00   -1.87356   0.00000
 1635.00   -1.87368   0.00000
 1636.00   -1.87379   0.00000
 1637.00   -1.87389   0.00000
 1638.00   -1.87400   0.00000
 1639.00   -1.87410   0.00000
 1640.00   -1.87419   0.00000
 1641.00   -1.87428   0.00000
