   W          M2-(pi0_p)
 (MeV)       Re        Im
 1513.00    0.15867   0.00000
 1514.00    0.15905   0.00000
 1515.00    0.15943   0.00000
 1516.00    0.15981   0.00000
 1517.00    0.16019   0.00000
 1518.00    0.16056   0.00000
 1519.00    0.16094   0.00000
 1520.00    0.16132   0.00000
 1521.00    0.16170   0.00000
 1522.00    0.16208   0.00000
 1523.00    0.16245   0.00000
 1524.00    0.16283   0.00000
 1525.00    0.16321   0.00000
 1526.00    0.16359   0.00000
 1527.00    0.16396   0.00000
 1528.00    0.16434   0.00000
 1529.00    0.16472   0.00000
 1530.00    0.16509   0.00000
 1531.00    0.16547   0.00000
 1532.00    0.16585   0.00000
 1533.00    0.16622   0.00000
 1534.00    0.16660   0.00000
 1535.00    0.16698   0.00000
 1536.00    0.16735   0.00000
 1537.00    0.16773   0.00000
 1538.00    0.16810   0.00000
 1539.00    0.16848   0.00000
 1540.00    0.16886   0.00000
 1541.00    0.16923   0.00000
 1542.00    0.16961   0.00000
 1543.00    0.16998   0.00000
 1544.00    0.17036   0.00000
 1545.00    0.17073   0.00000
 1546.00    0.17111   0.00000
 1547.00    0.17148   0.00000
 1548.00    0.17186   0.00000
 1549.00    0.17223   0.00000
 1550.00    0.17261   0.00000
 1551.00    0.17298   0.00000
 1552.00    0.17335   0.00000
 1553.00    0.17373   0.00000
 1554.00    0.17410   0.00000
 1555.00    0.17448   0.00000
 1556.00    0.17485   0.00000
 1557.00    0.17522   0.00000
 1558.00    0.17560   0.00000
 1559.00    0.17597   0.00000
 1560.00    0.17634   0.00000
 1561.00    0.17672   0.00000
 1562.00    0.17709   0.00000
 1563.00    0.17746   0.00000
 1564.00    0.17784   0.00000
 1565.00    0.17821   0.00000
 1566.00    0.17858   0.00000
 1567.00    0.17895   0.00000
 1568.00    0.17933   0.00000
 1569.00    0.17970   0.00000
 1570.00    0.18007   0.00000
 1571.00    0.18044   0.00000
 1572.00    0.18081   0.00000
 1573.00    0.18118   0.00000
 1574.00    0.18156   0.00000
 1575.00    0.18193   0.00000
 1576.00    0.18230   0.00000
 1577.00    0.18267   0.00000
 1578.00    0.18304   0.00000
 1579.00    0.18341   0.00000
 1580.00    0.18378   0.00000
 1581.00    0.18415   0.00000
 1582.00    0.18452   0.00000
 1583.00    0.18489   0.00000
 1584.00    0.18526   0.00000
 1585.00    0.18563   0.00000
 1586.00    0.18600   0.00000
 1587.00    0.18637   0.00000
 1588.00    0.18674   0.00000
 1589.00    0.18711   0.00000
 1590.00    0.18748   0.00000
