   W          M2-(pi0_p)
 1929.00    0.21055  -0.06790
 1930.00    0.21101  -0.06947
 1931.00    0.21147  -0.07103
 1932.00    0.21191  -0.07259
 1933.00    0.21235  -0.07415
 1934.00    0.21277  -0.07570
 1935.00    0.21319  -0.07726
 1936.00    0.21359  -0.07881
 1937.00    0.21399  -0.08035
 1938.00    0.21437  -0.08190
 1939.00    0.21475  -0.08344
 1940.00    0.21511  -0.08498
 1941.00    0.21547  -0.08651
 1942.00    0.21581  -0.08805
 1943.00    0.21615  -0.08958
 1944.00    0.21647  -0.09111
 1945.00    0.21679  -0.09263
 1946.00    0.21710  -0.09416
 1947.00    0.21739  -0.09568
 1948.00    0.21768  -0.09720
 1949.00    0.21796  -0.09871
 1950.00    0.21822  -0.10023
 1951.00    0.21848  -0.10174
 1952.00    0.21873  -0.10325
 1953.00    0.21897  -0.10476
 1954.00    0.21919  -0.10627
 1955.00    0.21941  -0.10777
 1956.00    0.21962  -0.10927
 1957.00    0.21982  -0.11077
 1958.00    0.22001  -0.11227
 1959.00    0.22019  -0.11377
 1960.00    0.22036  -0.11526
 1961.00    0.22052  -0.11676
 1962.00    0.22067  -0.11825
 1963.00    0.22081  -0.11974
 1964.00    0.22095  -0.12122
 1965.00    0.22107  -0.12271
 1966.00    0.22118  -0.12420
 1967.00    0.22128  -0.12568
 1968.00    0.22138  -0.12716
 1969.00    0.22146  -0.12864
 1970.00    0.22154  -0.13012
 1971.00    0.22160  -0.13160
