   W          M2+(pi0_p)
 (MeV)       Re        Im
 1808.00    1.01853   0.00000
 1809.00    1.02059   0.00000
 1810.00    1.02264   0.00000
 1811.00    1.02470   0.00000
 1812.00    1.02675   0.00000
 1813.00    1.02879   0.00000
 1814.00    1.03084   0.00000
 1815.00    1.03289   0.00000
 1816.00    1.03493   0.00000
 1817.00    1.03697   0.00000
 1818.00    1.03901   0.00000
 1819.00    1.04105   0.00000
 1820.00    1.04309   0.00000
 1821.00    1.04512   0.00000
 1822.00    1.04715   0.00000
 1823.00    1.04919   0.00000
 1824.00    1.05121   0.00000
 1825.00    1.05324   0.00000
 1826.00    1.05527   0.00000
 1827.00    1.05729   0.00000
 1828.00    1.05931   0.00000
 1829.00    1.06133   0.00000
 1830.00    1.06335   0.00000
 1831.00    1.06537   0.00000
 1832.00    1.06739   0.00000
 1833.00    1.06940   0.00000
 1834.00    1.07141   0.00000
 1835.00    1.07342   0.00000
 1836.00    1.07543   0.00000
 1837.00    1.07743   0.00000
 1838.00    1.07944   0.00000
 1839.00    1.08144   0.00000
 1840.00    1.08344   0.00000
 1841.00    1.08544   0.00000
 1842.00    1.08743   0.00000
 1843.00    1.08943   0.00000
 1844.00    1.09142   0.00000
 1845.00    1.09341   0.00000
 1846.00    1.09540   0.00000
 1847.00    1.09739   0.00000
 1848.00    1.09937   0.00000
 1849.00    1.10136   0.00000
 1850.00    1.10334   0.00000
 1851.00    1.10532   0.00000
 1852.00    1.10730   0.00000
 1853.00    1.10927   0.00000
 1854.00    1.11125   0.00000
 1855.00    1.11322   0.00000
 1856.00    1.11519   0.00000
 1857.00    1.11716   0.00000
 1858.00    1.11912   0.00000
 1859.00    1.12109   0.00000
 1860.00    1.12305   0.00000
 1861.00    1.12501   0.00000
 1862.00    1.12697   0.00000
 1863.00    1.12893   0.00000
 1864.00    1.13088   0.00000
 1865.00    1.13284   0.00000
 1866.00    1.13479   0.00000
 1867.00    1.13674   0.00000
 1868.00    1.13868   0.00000
 1869.00    1.14063   0.00000
 1870.00    1.14257   0.00000
 1871.00    1.14451   0.00000
 1872.00    1.14645   0.00000
 1873.00    1.14839   0.00000
 1874.00    1.15032   0.00000
 1875.00    1.15226   0.00000
 1876.00    1.15419   0.00000
 1877.00    1.15612   0.00000
 1878.00    1.15805   0.00000
 1879.00    1.15997   0.00000
 1880.00    1.16190   0.00000
 1881.00    1.16382   0.00000
 1882.00    1.16574   0.00000
 1883.00    1.16765   0.00000
 1884.00    1.16957   0.00000
 1885.00    1.17148   0.00000
 1886.00    1.17340   0.00000
 1887.00    1.17531   0.00000
 1888.00    1.17721   0.00000
 1889.00    1.17912   0.00000
 1890.00    1.18102   0.00000
 1891.00    1.18292   0.00000
 1892.00    1.18482   0.00000
 1893.00    1.18672   0.00000
 1894.00    1.18862   0.00000
 1895.00    1.19051   0.00000
 1896.00    1.19240   0.00000
 1897.00    1.19429   0.00000
 1898.00    1.19618   0.00000
 1899.00    1.19806   0.00000
 1900.00    1.19995   0.00000
 1901.00    1.20183   0.00000
 1902.00    1.20371   0.00000
 1903.00    1.20559   0.00000
 1904.00    1.20746   0.00000
 1905.00    1.20934   0.00000
 1906.00    1.21121   0.00000
 1907.00    1.21308   0.00000
 1908.00    1.21494   0.00000
 1909.00    1.21681   0.00000
 1910.00    1.21867   0.00000
 1911.00    1.22053   0.00000
 1912.00    1.22239   0.00000
 1913.00    1.22425   0.00000
 1914.00    1.22610   0.00000
 1915.00    1.22796   0.00000
 1916.00    1.22981   0.00000
 1917.00    1.23166   0.00000
 1918.00    1.23350   0.00000
 1919.00    1.23535   0.00000
 1920.00    1.23719   0.00000
 1921.00    1.23903   0.00000
 1922.00    1.24087   0.00000
 1923.00    1.24270   0.00000
 1924.00    1.24454   0.00000
 1925.00    1.24637   0.00000
 1926.00    1.24820   0.00000
 1927.00    1.25003   0.00000
