   W          E2-(pi0_p)
 1889.00    0.48861  -0.00246
 1890.00    0.49153   0.00161
 1891.00    0.49445   0.00565
 1892.00    0.49735   0.00967
 1893.00    0.50025   0.01366
 1894.00    0.50314   0.01763
 1895.00    0.50601   0.02157
 1896.00    0.50888   0.02549
 1897.00    0.51173   0.02938
 1898.00    0.51458   0.03325
 1899.00    0.51742   0.03710
 1900.00    0.52025   0.04092
 1901.00    0.52307   0.04472
 1902.00    0.52589   0.04849
 1903.00    0.52869   0.05224
 1904.00    0.53149   0.05597
 1905.00    0.53428   0.05968
 1906.00    0.53706   0.06336
 1907.00    0.53983   0.06702
 1908.00    0.54260   0.07066
 1909.00    0.54536   0.07428
 1910.00    0.54811   0.07788
 1911.00    0.55086   0.08145
 1912.00    0.55360   0.08500
 1913.00    0.55633   0.08854
 1914.00    0.55906   0.09205
 1915.00    0.56177   0.09554
 1916.00    0.56449   0.09901
 1917.00    0.56720   0.10246
 1918.00    0.56990   0.10589
 1919.00    0.57259   0.10930
 1920.00    0.57529   0.11269
 1921.00    0.57797   0.11606
 1922.00    0.58065   0.11942
 1923.00    0.58333   0.12275
 1924.00    0.58600   0.12606
 1925.00    0.58866   0.12936
 1926.00    0.59132   0.13264
 1927.00    0.59398   0.13590
 1928.00    0.59663   0.13914
 1929.00    0.59927   0.14236
 1930.00    0.60191   0.14557
 1931.00    0.60455   0.14875
 1932.00    0.60718   0.15192
 1933.00    0.60981   0.15508
 1934.00    0.61244   0.15821
 1935.00    0.61506   0.16133
 1936.00    0.61768   0.16443
 1937.00    0.62029   0.16752
 1938.00    0.62290   0.17059
 1939.00    0.62551   0.17364
 1940.00    0.62811   0.17668
 1941.00    0.63071   0.17970
 1942.00    0.63331   0.18270
 1943.00    0.63590   0.18569
 1944.00    0.63849   0.18866
 1945.00    0.64108   0.19162
 1946.00    0.64366   0.19456
 1947.00    0.64624   0.19749
 1948.00    0.64882   0.20040
 1949.00    0.65139   0.20330
 1950.00    0.65397   0.20618
 1951.00    0.65654   0.20905
 1952.00    0.65910   0.21191
 1953.00    0.66167   0.21475
 1954.00    0.66423   0.21757
 1955.00    0.66679   0.22039
 1956.00    0.66935   0.22318
 1957.00    0.67191   0.22597
 1958.00    0.67446   0.22874
 1959.00    0.67701   0.23150
 1960.00    0.67956   0.23424
 1961.00    0.68211   0.23697
 1962.00    0.68465   0.23969
 1963.00    0.68720   0.24239
 1964.00    0.68974   0.24509
 1965.00    0.69228   0.24777
 1966.00    0.69482   0.25043
 1967.00    0.69735   0.25309
 1968.00    0.69989   0.25573
 1969.00    0.70242   0.25836
 1970.00    0.70495   0.26098
 1971.00    0.70748   0.26358
