-0.100  95.74 19.3190 0.0599 0.2488
-0.033  91.91 19.4018 0.0597 0.2498
 0.033  88.09 19.3054 0.0590 0.2484
 0.100  84.26 19.1832 0.0586 0.2469
 0.167  80.41 18.9145 0.0579 0.2434
 0.233  76.51 18.7185 0.0574 0.2409
 0.300  72.54 18.2397 0.0564 0.2349
 0.367  68.49 17.7488 0.0556 0.2287
 0.433  64.32 17.1474 0.0546 0.2212
 0.500  60.00 16.5034 0.0536 0.2132
 0.567  55.48 15.5354 0.0523 0.2011
 0.633  50.70 14.5736 0.0516 0.1893
 0.700  45.57 13.4335 0.0507 0.1754
 0.767  39.94 12.1299 0.0507 0.1599
 0.833  33.56 10.8573 0.0522 0.1454
 0.900  25.84 9.4205 0.0562 0.1305
 0.967  14.84 7.7175 0.0691 0.1187
TCS=195.544+/-0.128(stat) [+/-0.475(tot)] ub
--------------------------------
tag channel= 304, eff= 0.614000
Eg=281.02-285.36 W=1186.5-1189.9
Eg=283.19+/-2.17  W=1188.18+/-1.71
cos  degrees  DCS  eDCS(stat) eDCS(stat+syst)
-0.967 165.16 9.7395 0.0521 0.1324
-0.900 154.16 11.3586 0.0535 0.1517
-0.833 146.44 12.7090 0.0547 0.1680
-0.767 140.06 14.0644 0.0568 0.1848
-0.700 134.43 15.1376 0.0582 0.1980
-0.633 129.30 16.2736 0.0601 0.2121
-0.567 124.52 17.3189 0.0616 0.2251
-0.500 120.00 18.1406 0.0628 0.2353
-0.433 115.68 18.7683 0.0637 0.2431
-0.367 111.51 19.5760 0.0650 0.2532
-0.300 107.46 20.0515 0.0654 0.2590
-0.233 103.49 20.6346 0.0663 0.2663
-0.167  99.59 20.8690 0.0661 0.2691
-0.100  95.74 21.0431 0.0661 0.2712
-0.033  91.91 21.0698 0.0657 0.2714
 0.033  88.09 20.9046 0.0648 0.2692
 0.100  84.26 20.7788 0.0643 0.2676
 0.167  80.41 20.5059 0.0635 0.2641
 0.233  76.51 20.2286 0.0630 0.2606
 0.300  72.54 19.8489 0.0622 0.2558
 0.367  68.49 19.3626 0.0614 0.2497
 0.433  64.32 18.5970 0.0600 0.2401
 0.500  60.00 17.8778 0.0590 0.2311
 0.567  55.48 16.9585 0.0578 0.2197
 0.633  50.70 16.0941 0.0575 0.2092
 0.700  45.57 14.6821 0.0562 0.1919
 0.767  39.94 13.2698 0.0561 0.1751
 0.833  33.56 11.9314 0.0580 0.1600
 0.900  25.84 10.3806 0.0626 0.1441
 0.967  14.84 8.2605 0.0771 0.1289
TCS=212.028+/-0.141(stat) [+/-0.516(tot)] ub
--------------------------------
tag channel= 303, eff= 0.614000
Eg=285.36-289.70 W=1189.9-1193.3
Eg=287.53+/-2.17  W=1191.60+/-1.71
cos  degrees  DCS  eDCS(stat) eDCS(stat+syst)
-0.967 165.16 10.2418 0.0502 0.1375
-0.900 154.16 12.1068 0.0523 0.1601
-0.833 146.44 13.5885 0.0538 0.1782
-0.767 140.06 15.0087 0.0560 0.1958
-0.700 134.43 16.2082 0.0576 0.2106
-0.633 129.30 17.4971 0.0597 0.2267
-0.567 124.52 18.5889 0.0613 0.2403
