   W         M2-(pi0_p)
 (MeV)      Re         Im
 1675.0   -0.55075    0.61158
 1676.0   -0.55075    0.60852
 1677.0   -0.55028    0.60545
 1678.0   -0.54958    0.60168
 1679.0   -0.54910    0.59814
 1680.0   -0.54863    0.59508
 1681.0   -0.54745    0.59154
 1682.0   -0.54745    0.58801
 1683.0   -0.54698    0.58494
 1684.0   -0.54651    0.58140
 1685.0   -0.54604    0.57787
 1686.0   -0.54510    0.57433
 1687.0   -0.54462    0.57103
 1688.0   -0.54415    0.56749
 1689.0   -0.54368    0.56396
 1690.0   -0.54274    0.56113
 1691.0   -0.54227    0.55712
 1692.0   -0.54203    0.55358
 1693.0   -0.54109    0.55028
 1694.0   -0.54062    0.54675
 1695.0   -0.54038    0.54345
 1696.0   -0.53944    0.54014
 1697.0   -0.53849    0.53614
 1698.0   -0.53826    0.53284
 1699.0   -0.53732    0.52954
 1700.0   -0.53708    0.52553
 1701.0   -0.53567    0.52223
 1702.0   -0.53543    0.51893
 1703.0   -0.53401    0.51562
 1704.0   -0.53378    0.51232
 1705.0   -0.53307    0.50902
 1706.0   -0.53236    0.50525
 1707.0   -0.53142    0.50195
 1708.0   -0.53071    0.49865
 1709.0   -0.53001    0.49488
 1710.0   -0.52930    0.49158
 1711.0   -0.52859    0.48828
 1712.0   -0.52788    0.48450
 1713.0   -0.52671    0.48191
 1714.0   -0.52529    0.47814
 1715.0   -0.52411    0.47484
 1716.0   -0.52341    0.47106
 1717.0   -0.52223    0.46847
 1718.0   -0.52152    0.46470
 1719.0   -0.52105    0.46093
 1720.0   -0.51987    0.45833
 1721.0   -0.51869    0.45456
 1722.0   -0.51751    0.45197
 1723.0   -0.51633    0.44820
 1724.0   -0.51586    0.44513
 1725.0   -0.51421    0.44183
 1726.0   -0.51303    0.43876
 1727.0   -0.51185    0.43546
 1728.0   -0.51091    0.43240
 1729.0   -0.50973    0.42863
 1730.0   -0.50879    0.42603
 1731.0   -0.50761    0.42297
 1732.0   -0.50596    0.41920
 1733.0   -0.50502    0.41660
 1734.0   -0.50337    0.41354
 1735.0   -0.50242    0.41094
 1736.0   -0.50077    0.40717
 1737.0   -0.49983    0.40458
 1738.0   -0.49818    0.40151
 1739.0   -0.49724    0.39892
 1740.0   -0.49582    0.39515
 1741.0   -0.49417    0.39255
 1742.0   -0.49323    0.38949
 1743.0   -0.49181    0.38690
 1744.0   -0.49087    0.38383
 1745.0   -0.48875    0.38124
 1746.0   -0.48780    0.37817
 1747.0   -0.48639    0.37558
 1748.0   -0.48427    0.37299
 1749.0   -0.48285    0.36992
 1750.0   -0.48191    0.36733
 1751.0   -0.48050    0.36473
 1752.0   -0.47908    0.36214
 1753.0   -0.47696    0.35907
 1754.0   -0.47554    0.35648
 1755.0   -0.47413    0.35389
 1756.0   -0.47272    0.35129
 1757.0   -0.47130    0.34870
 1758.0   -0.46989    0.34611
 1759.0   -0.46800    0.34304
 1760.0   -0.46659    0.34045
 1761.0   -0.46517    0.33856
 1762.0   -0.46399    0.33644
 1763.0   -0.46258    0.33385
 1764.0   -0.46116    0.33125
 1765.0   -0.45928    0.32866
 1766.0   -0.45786    0.32677
 1767.0   -0.45598    0.32418
 1768.0   -0.45456    0.32159
 1769.0   -0.45267    0.31947
 1770.0   -0.45079    0.31758
 1771.0   -0.45008    0.31499
 1772.0   -0.44820    0.31286
 1773.0   -0.44631    0.31027
 1774.0   -0.44489    0.30838
 1775.0   -0.44372    0.30626
 1776.0   -0.44183    0.30367
 1777.0   -0.43994    0.30225
 1778.0   -0.43876    0.29966
 1779.0   -0.43735    0.29754
 1780.0   -0.43546    0.29565
 1781.0   -0.43428    0.29353
 1782.0   -0.43240    0.29212
 1783.0   -0.43051    0.28952
 1784.0   -0.42933    0.28740
 1785.0   -0.42745    0.28599
 1786.0   -0.42556    0.28386
 1787.0   -0.42438    0.28245
 1788.0   -0.42250    0.27986
 1789.0   -0.42132    0.27773
 1790.0   -0.41943    0.27632
 1791.0   -0.41825    0.27420
 1792.0   -0.41637    0.27278
 1793.0   -0.41519    0.27066
 1794.0   -0.41283    0.26925
 1795.0   -0.41165    0.26713
 1796.0   -0.40977    0.26571
 1797.0   -0.40859    0.26359
 1798.0   -0.40670    0.26265
 1799.0   -0.40552    0.26052
 1800.0   -0.40316    0.25911
 1801.0   -0.40198    0.25699
 1802.0   -0.40081    0.25604
 1803.0   -0.39892    0.25463
 1804.0   -0.39774    0.25251
 1805.0   -0.39609    0.25156
 1806.0   -0.39491    0.24944
 1807.0   -0.39303    0.24803
 1808.0   -0.39185    0.24709
 1809.0   -0.39020    0.24496
 1810.0   -0.38831    0.24402
 1811.0   -0.38713    0.24190
 1812.0   -0.38595    0.24096
 1813.0   -0.38359    0.24001
 1814.0   -0.38242    0.23789
