   W         E3-(pi0_p)
 (MeV)      Re         Im
 1366.0    0.31145    0.05800
 1367.0    0.31334    0.05847
 1368.0    0.31593    0.05918
 1369.0    0.31782    0.05918
 1370.0    0.32041    0.05989
 1371.0    0.32277    0.06059
 1372.0    0.32465    0.06106
 1373.0    0.32654    0.06177
 1374.0    0.32913    0.06248
 1375.0    0.33102    0.06248
 1376.0    0.33290    0.06366
 1377.0    0.33479    0.06436
 1378.0    0.33738    0.06507
 1379.0    0.33927    0.06507
 1380.0    0.34116    0.06625
 1381.0    0.34375    0.06696
 1382.0    0.34564    0.06696
 1383.0    0.34752    0.06767
 1384.0    0.35012    0.06884
 1385.0    0.35200    0.06955
 1386.0    0.35436    0.06955
 1387.0    0.35695    0.07026
 1388.0    0.35884    0.07144
 1389.0    0.36143    0.07215
 1390.0    0.36332    0.07215
 1391.0    0.36520    0.07285
 1392.0    0.36780    0.07403
 1393.0    0.37016    0.07474
 1394.0    0.37204    0.07545
 1395.0    0.37464    0.07545
 1396.0    0.37652    0.07662
 1397.0    0.37841    0.07733
 1398.0    0.38100    0.07804
 1399.0    0.38336    0.07922
 1400.0    0.38595    0.07993
 1401.0    0.38784    0.07993
 1402.0    0.38972    0.08063
 1403.0    0.39279    0.08181
 1404.0    0.39468    0.08252
 1405.0    0.39656    0.08323
 1406.0    0.39916    0.08441
 1407.0    0.40104    0.08511
 1408.0    0.40340    0.08582
 1409.0    0.40599    0.08653
 1410.0    0.40788    0.08700
 1411.0    0.41047    0.08771
 1412.0    0.41283    0.08841
 1413.0    0.41542    0.08959
 1414.0    0.41731    0.09030
 1415.0    0.42037    0.09101
 1416.0    0.42226    0.09171
 1417.0    0.42485    0.09289
 1418.0    0.42674    0.09360
 1419.0    0.42981    0.09431
 1420.0    0.43169    0.09549
 1421.0    0.43428    0.09619
 1422.0    0.43664    0.09690
 1423.0    0.43924    0.09808
 1424.0    0.44112    0.09879
 1425.0    0.44419    0.09949
 1426.0    0.44607    0.10067
 1427.0    0.44867    0.10138
 1428.0    0.45102    0.10209
 1429.0    0.45362    0.10397
 1430.0    0.45621    0.10468
 1431.0    0.45857    0.10539
 1432.0    0.46116    0.10610
 1433.0    0.46376    0.10727
 1434.0    0.46611    0.10798
 1435.0    0.46871    0.10869
 1436.0    0.47130    0.11058
 1437.0    0.47366    0.11128
 1438.0    0.47625    0.11199
 1439.0    0.47885    0.11317
 1440.0    0.48191    0.11388
 1441.0    0.48380    0.11529
 1442.0    0.48686    0.11647
 1443.0    0.48945    0.11718
 1444.0    0.49134    0.11788
 1445.0    0.49441    0.11977
 1446.0    0.49700    0.12048
 1447.0    0.50006    0.12118
 1448.0    0.50266    0.12307
 1449.0    0.50525    0.12378
 1450.0    0.50832    0.12449
 1451.0    0.51020    0.12637
 1452.0    0.51327    0.12708
 1453.0    0.51586    0.12897
 1454.0    0.51845    0.12967
 1455.0    0.52152    0.13038
 1456.0    0.52411    0.13227
 1457.0    0.52718    0.13297
 1458.0    0.52977    0.13439
 1459.0    0.53236    0.13557
 1460.0    0.53472    0.13698
 1461.0    0.53802    0.13840
 1462.0    0.54109    0.13957
 1463.0    0.54368    0.14099
 1464.0    0.54675    0.14170
 1465.0    0.54934    0.14358
 1466.0    0.55240    0.14500
