   W         E1+(pi0_p)
 1916.0   -0.09454    0.47790
 1917.0   -0.09431    0.47672
 1918.0   -0.09360    0.47602
 1919.0   -0.09336    0.47413
 1920.0   -0.09266    0.47295
 1921.0   -0.09242    0.47224
 1922.0   -0.09101    0.47106
 1923.0   -0.09077    0.46989
 1924.0   -0.09006    0.46918
 1925.0   -0.08983    0.46800
 1926.0   -0.08912    0.46682
 1927.0   -0.08888    0.46611
 1928.0   -0.08747    0.46493
 1929.0   -0.08723    0.46376
 1930.0   -0.08653    0.46305
 1931.0   -0.08629    0.46187
 1932.0   -0.08606    0.46069
 1933.0   -0.08535    0.45998
 1934.0   -0.08511    0.45880
 1935.0   -0.08370    0.45763
 1936.0   -0.08346    0.45692
 1937.0   -0.08275    0.45574
 1938.0   -0.08252    0.45456
 1939.0   -0.08181    0.45385
 1940.0   -0.08158    0.45267
 1941.0   -0.08063    0.45197
 1942.0   -0.07993    0.45079
 1943.0   -0.07969    0.44961
 1944.0   -0.07898    0.44890
 1945.0   -0.07804    0.44772
 1946.0   -0.07780    0.44584
 1947.0   -0.07710    0.44513
 1948.0   -0.07615    0.44395
 1949.0   -0.07545    0.44277
 1950.0   -0.07521    0.44207
 1951.0   -0.07497    0.44089
 1952.0   -0.07427    0.44018
 1953.0   -0.07403    0.43900
 1954.0   -0.07309    0.43782
 1955.0   -0.07238    0.43711
 1956.0   -0.07215    0.43594
 1957.0   -0.07191    0.43476
 1958.0   -0.07049    0.43405
 1959.0   -0.07026    0.43287
 1960.0   -0.06932    0.43216
 1961.0   -0.06861    0.43098
 1962.0   -0.06837    0.42981
 1963.0   -0.06814    0.42910
 1964.0   -0.06743    0.42792
 1965.0   -0.06719    0.42721
 1966.0   -0.06696    0.42603
 1967.0   -0.06625    0.42485
 1968.0   -0.06531    0.42415
 1969.0   -0.06507    0.42297
 1970.0   -0.06413    0.42297
 1971.0   -0.06342    0.42179
