   W         M2+(pi0_p)
 (MeV)      Re         Im
 1739.0   -0.27160    0.17400
 1740.0   -0.27208    0.17258
 1741.0   -0.27302    0.17117
 1742.0   -0.27278    0.16975
 1743.0   -0.27326    0.16763
 1744.0   -0.27349    0.16622
 1745.0   -0.27396    0.16480
 1746.0   -0.27420    0.16339
 1747.0   -0.27467    0.16197
 1748.0   -0.27491    0.16056
 1749.0   -0.27538    0.15914
 1750.0   -0.27514    0.15773
 1751.0   -0.27608    0.15631
 1752.0   -0.27585    0.15490
 1753.0   -0.27608    0.15349
 1754.0   -0.27656    0.15278
 1755.0   -0.27679    0.15136
 1756.0   -0.27656    0.14948
 1757.0   -0.27703    0.14806
 1758.0   -0.27726    0.14665
 1759.0   -0.27703    0.14594
 1760.0   -0.27726    0.14453
 1761.0   -0.27703    0.14311
 1762.0   -0.27797    0.14240
 1763.0   -0.27773    0.14099
 1764.0   -0.27750    0.13957
 1765.0   -0.27773    0.13887
 1766.0   -0.27750    0.13745
 1767.0   -0.27773    0.13675
 1768.0   -0.27750    0.13533
 1769.0   -0.27797    0.13392
 1770.0   -0.27821    0.13321
 1771.0   -0.27797    0.13250
 1772.0   -0.27821    0.13109
 1773.0   -0.27797    0.13038
 1774.0   -0.27773    0.12897
 1775.0   -0.27797    0.12826
 1776.0   -0.27773    0.12684
 1777.0   -0.27797    0.12614
 1778.0   -0.27773    0.12543
 1779.0   -0.27750    0.12401
 1780.0   -0.27773    0.12331
 1781.0   -0.27750    0.12260
 1782.0   -0.27726    0.12189
 1783.0   -0.27750    0.12048
 1784.0   -0.27726    0.11977
 1785.0   -0.27750    0.11906
 1786.0   -0.27726    0.11836
 1787.0   -0.27703    0.11765
 1788.0   -0.27656    0.11576
 1789.0   -0.27632    0.11505
 1790.0   -0.27608    0.11435
 1791.0   -0.27632    0.11364
 1792.0   -0.27608    0.11293
 1793.0   -0.27632    0.11223
 1794.0   -0.27608    0.11152
 1795.0   -0.27585    0.11081
 1796.0   -0.27608    0.11010
 1797.0   -0.27585    0.10940
 1798.0   -0.27561    0.10869
 1799.0   -0.27514    0.10798
 1800.0   -0.27491    0.10727
 1801.0   -0.27467    0.10657
 1802.0   -0.27491    0.10586
 1803.0   -0.27467    0.10515
 1804.0   -0.27443    0.10397
 1805.0   -0.27467    0.10327
 1806.0   -0.27443    0.10256
 1807.0   -0.27420    0.10185
 1808.0   -0.27373    0.10114
 1809.0   -0.27349    0.10114
 1810.0   -0.27326    0.10044
 1811.0   -0.27349    0.09973
 1812.0   -0.27326    0.09902
 1813.0   -0.27302    0.09832
 1814.0   -0.27326    0.09832
 1815.0   -0.27302    0.09761
 1816.0   -0.27278    0.09690
 1817.0   -0.27184    0.09572
 1818.0   -0.27208    0.09572
 1819.0   -0.27184    0.09501
 1820.0   -0.27160    0.09431
 1821.0   -0.27184    0.09360
 1822.0   -0.27160    0.09360
 1823.0   -0.27137    0.09289
 1824.0   -0.27113    0.09219
 1825.0   -0.27137    0.09219
 1826.0   -0.27043    0.09148
 1827.0   -0.27019    0.09030
 1828.0   -0.27043    0.09030
