   W          E1+(pi+_n)
 1911.00    1.49425  -0.14254
 1912.00    1.49381  -0.14255
 1913.00    1.49337  -0.14256
 1914.00    1.49291  -0.14257
 1915.00    1.49246  -0.14257
 1916.00    1.49200  -0.14257
 1917.00    1.49154  -0.14258
 1918.00    1.49107  -0.14259
 1919.00    1.49062  -0.14260
 1920.00    1.49016  -0.14262
 1921.00    1.48972  -0.14264
 1922.00    1.48928  -0.14267
 1923.00    1.48884  -0.14270
 1924.00    1.48841  -0.14273
 1925.00    1.48798  -0.14277
 1926.00    1.48755  -0.14280
 1927.00    1.48713  -0.14284
 1928.00    1.48670  -0.14287
 1929.00    1.48627  -0.14289
 1930.00    1.48584  -0.14291
 1931.00    1.48541  -0.14293
 1932.00    1.48498  -0.14293
 1933.00    1.48454  -0.14294
 1934.00    1.48411  -0.14293
 1935.00    1.48367  -0.14293
 1936.00    1.48324  -0.14292
 1937.00    1.48281  -0.14291
 1938.00    1.48238  -0.14291
 1939.00    1.48196  -0.14290
 1940.00    1.48154  -0.14290
 1941.00    1.48112  -0.14291
 1942.00    1.48071  -0.14292
 1943.00    1.48031  -0.14293
 1944.00    1.47991  -0.14294
 1945.00    1.47951  -0.14296
 1946.00    1.47911  -0.14298
 1947.00    1.47872  -0.14299
 1948.00    1.47833  -0.14301
 1949.00    1.47793  -0.14302
 1950.00    1.47754  -0.14303
 1951.00    1.47715  -0.14303
 1952.00    1.47676  -0.14303
 1953.00    1.47636  -0.14303
 1954.00    1.47597  -0.14302
 1955.00    1.47558  -0.14301
 1956.00    1.47518  -0.14299
 1957.00    1.47478  -0.14297
 1958.00    1.47439  -0.14295
 1959.00    1.47399  -0.14292
 1960.00    1.47359  -0.14290
 1961.00    1.47318  -0.14287
 1962.00    1.47278  -0.14284
 1963.00    1.47238  -0.14280
 1964.00    1.47197  -0.14277
 1965.00    1.47157  -0.14274
 1966.00    1.47116  -0.14270
 1967.00    1.47076  -0.14267
 1968.00    1.47036  -0.14264
 1969.00    1.46995  -0.14261
 1970.00    1.46955  -0.14258
 1971.00    1.46915  -0.14255
