   W          M2+(pi+_n)
 (MeV)       Re        Im
 1865.00    0.31468   0.00000
 1866.00    0.31608   0.00000
 1867.00    0.31748   0.00000
 1868.00    0.31887   0.00000
 1869.00    0.32027   0.00000
 1870.00    0.32166   0.00000
 1871.00    0.32306   0.00000
 1872.00    0.32445   0.00000
 1873.00    0.32584   0.00000
 1874.00    0.32723   0.00000
 1875.00    0.32862   0.00000
 1876.00    0.33001   0.00000
 1877.00    0.33140   0.00000
 1878.00    0.33279   0.00000
 1879.00    0.33418   0.00000
 1880.00    0.33556   0.00000
 1881.00    0.33695   0.00000
 1882.00    0.33833   0.00000
 1883.00    0.33972   0.00000
 1884.00    0.34110   0.00000
 1885.00    0.34248   0.00000
 1886.00    0.34387   0.00000
 1887.00    0.34525   0.00000
 1888.00    0.34663   0.00000
 1889.00    0.34801   0.00000
 1890.00    0.34939   0.00000
 1891.00    0.35076   0.00000
 1892.00    0.35214   0.00000
 1893.00    0.35352   0.00000
 1894.00    0.35489   0.00000
 1895.00    0.35627   0.00000
 1896.00    0.35764   0.00000
 1897.00    0.35901   0.00000
 1898.00    0.36039   0.00000
 1899.00    0.36176   0.00000
 1900.00    0.36313   0.00000
 1901.00    0.36450   0.00000
 1902.00    0.36587   0.00000
 1903.00    0.36724   0.00000
 1904.00    0.36860   0.00000
 1905.00    0.36997   0.00000
 1906.00    0.37134   0.00000
 1907.00    0.37270   0.00000
 1908.00    0.37407   0.00000
