   W          M1-(pi+_n)
 1916.00   -3.26429   1.26840
 1917.00   -3.26827   1.26688
 1918.00   -3.27225   1.26538
 1919.00   -3.27621   1.26389
 1920.00   -3.28018   1.26241
 1921.00   -3.28413   1.26095
 1922.00   -3.28808   1.25951
 1923.00   -3.29202   1.25808
 1924.00   -3.29595   1.25667
 1925.00   -3.29987   1.25527
 1926.00   -3.30378   1.25388
 1927.00   -3.30769   1.25250
 1928.00   -3.31158   1.25113
 1929.00   -3.31547   1.24977
 1930.00   -3.31934   1.24841
 1931.00   -3.32321   1.24706
 1932.00   -3.32706   1.24572
 1933.00   -3.33090   1.24439
 1934.00   -3.33473   1.24306
 1935.00   -3.33855   1.24175
 1936.00   -3.34236   1.24044
 1937.00   -3.34615   1.23915
 1938.00   -3.34993   1.23787
 1939.00   -3.35371   1.23661
 1940.00   -3.35747   1.23536
 1941.00   -3.36121   1.23413
 1942.00   -3.36495   1.23291
 1943.00   -3.36868   1.23171
 1944.00   -3.37239   1.23052
 1945.00   -3.37609   1.22935
 1946.00   -3.37978   1.22818
 1947.00   -3.38347   1.22702
 1948.00   -3.38714   1.22587
 1949.00   -3.39080   1.22473
 1950.00   -3.39445   1.22359
 1951.00   -3.39809   1.22246
 1952.00   -3.40172   1.22133
 1953.00   -3.40533   1.22021
 1954.00   -3.40894   1.21909
 1955.00   -3.41254   1.21799
 1956.00   -3.41612   1.21689
 1957.00   -3.41969   1.21580
 1958.00   -3.42324   1.21472
 1959.00   -3.42678   1.21366
 1960.00   -3.43030   1.21261
 1961.00   -3.43381   1.21157
 1962.00   -3.43730   1.21055
 1963.00   -3.44078   1.20954
 1964.00   -3.44424   1.20854
 1965.00   -3.44769   1.20755
 1966.00   -3.45112   1.20657
 1967.00   -3.45454   1.20560
 1968.00   -3.45794   1.20463
 1969.00   -3.46133   1.20367
 1970.00   -3.46470   1.20272
 1971.00   -3.46807   1.20177
