   W          E2-(pi+_n)
 (MeV)       Re        Im
 1919.00   -1.32885   0.54456
 1920.00   -1.32927   0.54035
 1921.00   -1.32970   0.53615
 1922.00   -1.33013   0.53198
 1923.00   -1.33057   0.52784
 1924.00   -1.33103   0.52371
 1925.00   -1.33149   0.51960
 1926.00   -1.33196   0.51551
 1927.00   -1.33244   0.51145
 1928.00   -1.33293   0.50740
 1929.00   -1.33343   0.50338
 1930.00   -1.33393   0.49937
 1931.00   -1.33445   0.49538
 1932.00   -1.33497   0.49142
 1933.00   -1.33551   0.48747
 1934.00   -1.33605   0.48354
 1935.00   -1.33660   0.47963
 1936.00   -1.33716   0.47574
 1937.00   -1.33773   0.47187
 1938.00   -1.33831   0.46802
 1939.00   -1.33889   0.46418
 1940.00   -1.33949   0.46037
 1941.00   -1.34009   0.45657
 1942.00   -1.34070   0.45279
 1943.00   -1.34132   0.44902
 1944.00   -1.34195   0.44528
 1945.00   -1.34259   0.44155
 1946.00   -1.34324   0.43784
 1947.00   -1.34390   0.43415
 1948.00   -1.34456   0.43047
 1949.00   -1.34523   0.42681
 1950.00   -1.34592   0.42317
 1951.00   -1.34661   0.41954
 1952.00   -1.34730   0.41593
 1953.00   -1.34801   0.41233
 1954.00   -1.34873   0.40875
 1955.00   -1.34945   0.40519
 1956.00   -1.35018   0.40164
 1957.00   -1.35092   0.39811
 1958.00   -1.35167   0.39460
 1959.00   -1.35243   0.39109
 1960.00   -1.35319   0.38761
 1961.00   -1.35397   0.38414
 1962.00   -1.35475   0.38068
 1963.00   -1.35554   0.37724
 1964.00   -1.35634   0.37382
 1965.00   -1.35715   0.37040
 1966.00   -1.35796   0.36701
 1967.00   -1.35878   0.36362
 1968.00   -1.35961   0.36025
 1969.00   -1.36045   0.35690
 1970.00   -1.36130   0.35356
 1971.00   -1.36215   0.35023
