   W          M2-(pi+_n)
 (MeV)       Re        Im
 1901.00    0.81211   0.00000
 1902.00    0.81127   0.00000
 1903.00    0.81044   0.00000
 1904.00    0.80960   0.00000
 1905.00    0.80876   0.00000
 1906.00    0.80792   0.00000
 1907.00    0.80709   0.00000
 1908.00    0.80625   0.00000
 1909.00    0.80541   0.00000
 1910.00    0.80457   0.00000
 1911.00    0.80374   0.00000
 1912.00    0.80290   0.00000
 1913.00    0.80206   0.00000
 1914.00    0.80123   0.00000
 1915.00    0.80039   0.00000
 1916.00    0.79955   0.00000
 1917.00    0.79871   0.00000
 1918.00    0.79787   0.00000
 1919.00    0.79704   0.00000
 1920.00    0.79620   0.00000
 1921.00    0.79536   0.00000
 1922.00    0.79452   0.00000
 1923.00    0.79369   0.00000
 1924.00    0.79285   0.00000
 1925.00    0.79201   0.00000
 1926.00    0.79117   0.00000
 1927.00    0.79034   0.00000
 1928.00    0.78950   0.00000
 1929.00    0.78866   0.00000
 1930.00    0.78782   0.00000
 1931.00    0.78699   0.00000
 1932.00    0.78615   0.00000
 1933.00    0.78531   0.00000
 1934.00    0.78447   0.00000
 1935.00    0.78364   0.00000
 1936.00    0.78280   0.00000
 1937.00    0.78196   0.00000
 1938.00    0.78113   0.00000
 1939.00    0.78029   0.00000
 1940.00    0.77945   0.00000
 1941.00    0.77861   0.00000
 1942.00    0.77778   0.00000
 1943.00    0.77694   0.00000
 1944.00    0.77610   0.00000
 1945.00    0.77526   0.00000
