   W          E2+(pi+_n)
 1935.00    0.43346  -0.04733
 1936.00    0.43310  -0.04726
 1937.00    0.43274  -0.04719
 1938.00    0.43238  -0.04712
 1939.00    0.43203  -0.04705
 1940.00    0.43167  -0.04699
 1941.00    0.43131  -0.04692
 1942.00    0.43095  -0.04686
 1943.00    0.43059  -0.04680
 1944.00    0.43023  -0.04674
 1945.00    0.42987  -0.04668
 1946.00    0.42952  -0.04662
 1947.00    0.42916  -0.04655
 1948.00    0.42880  -0.04649
 1949.00    0.42845  -0.04643
 1950.00    0.42809  -0.04637
 1951.00    0.42774  -0.04631
 1952.00    0.42739  -0.04624
 1953.00    0.42704  -0.04618
 1954.00    0.42669  -0.04612
 1955.00    0.42635  -0.04606
 1956.00    0.42600  -0.04599
 1957.00    0.42565  -0.04593
 1958.00    0.42531  -0.04587
 1959.00    0.42496  -0.04581
 1960.00    0.42461  -0.04575
 1961.00    0.42427  -0.04570
 1962.00    0.42392  -0.04564
 1963.00    0.42357  -0.04559
 1964.00    0.42323  -0.04553
 1965.00    0.42289  -0.04548
 1966.00    0.42254  -0.04543
 1967.00    0.42220  -0.04538
 1968.00    0.42186  -0.04533
 1969.00    0.42153  -0.04527
 1970.00    0.42119  -0.04522
 1971.00    0.42086  -0.04517
