   W          M1+(pi+_n)
 1870.00   -1.34026  -0.35217
 1871.00   -1.34456  -0.35177
 1872.00   -1.34898  -0.35138
 1873.00   -1.35350  -0.35101
 1874.00   -1.35810  -0.35065
 1875.00   -1.36274  -0.35030
 1876.00   -1.36740  -0.34996
 1877.00   -1.37205  -0.34962
 1878.00   -1.37666  -0.34929
 1879.00   -1.38122  -0.34896
 1880.00   -1.38568  -0.34862
 1881.00   -1.39004  -0.34829
 1882.00   -1.39428  -0.34795
 1883.00   -1.39841  -0.34761
 1884.00   -1.40243  -0.34727
 1885.00   -1.40634  -0.34692
 1886.00   -1.41013  -0.34657
 1887.00   -1.41381  -0.34623
 1888.00   -1.41738  -0.34588
 1889.00   -1.42085  -0.34554
 1890.00   -1.42420  -0.34519
 1891.00   -1.42745  -0.34485
 1892.00   -1.43061  -0.34451
 1893.00   -1.43371  -0.34418
 1894.00   -1.43677  -0.34384
 1895.00   -1.43981  -0.34351
 1896.00   -1.44285  -0.34319
 1897.00   -1.44593  -0.34287
 1898.00   -1.44905  -0.34256
 1899.00   -1.45224  -0.34225
 1900.00   -1.45554  -0.34195
 1901.00   -1.45894  -0.34166
 1902.00   -1.46244  -0.34138
 1903.00   -1.46601  -0.34110
 1904.00   -1.46964  -0.34083
 1905.00   -1.47329  -0.34057
 1906.00   -1.47694  -0.34030
 1907.00   -1.48057  -0.34004
 1908.00   -1.48417  -0.33978
 1909.00   -1.48770  -0.33951
 1910.00   -1.49114  -0.33924
 1911.00   -1.49447  -0.33897
 1912.00   -1.49769  -0.33870
 1913.00   -1.50080  -0.33842
 1914.00   -1.50380  -0.33813
 1915.00   -1.50669  -0.33784
 1916.00   -1.50946  -0.33754
 1917.00   -1.51212  -0.33724
 1918.00   -1.51467  -0.33694
 1919.00   -1.51710  -0.33663
 1920.00   -1.51942  -0.33631
 1921.00   -1.52163  -0.33599
 1922.00   -1.52374  -0.33566
 1923.00   -1.52579  -0.33533
 1924.00   -1.52780  -0.33500
 1925.00   -1.52980  -0.33466
 1926.00   -1.53180  -0.33433
 1927.00   -1.53383  -0.33401
 1928.00   -1.53593  -0.33369
 1929.00   -1.53810  -0.33338
 1930.00   -1.54039  -0.33308
 1931.00   -1.54280  -0.33279
 1932.00   -1.54531  -0.33251
 1933.00   -1.54789  -0.33223
 1934.00   -1.55051  -0.33196
 1935.00   -1.55314  -0.33170
 1936.00   -1.55574  -0.33143
 1937.00   -1.55829  -0.33116
 1938.00   -1.56076  -0.33089
 1939.00   -1.56311  -0.33061
 1940.00   -1.56531  -0.33032
 1941.00   -1.56734  -0.33001
 1942.00   -1.56922  -0.32969
 1943.00   -1.57099  -0.32937
 1944.00   -1.57268  -0.32903
 1945.00   -1.57432  -0.32869
 1946.00   -1.57594  -0.32835
 1947.00   -1.57759  -0.32800
 1948.00   -1.57928  -0.32766
 1949.00   -1.58106  -0.32731
 1950.00   -1.58295  -0.32698
 1951.00   -1.58498  -0.32665
 1952.00   -1.58713  -0.32633
 1953.00   -1.58937  -0.32602
 1954.00   -1.59167  -0.32572
 1955.00   -1.59399  -0.32541
 1956.00   -1.59630  -0.32511
 1957.00   -1.59858  -0.32481
 1958.00   -1.60080  -0.32451
 1959.00   -1.60291  -0.32421
 1960.00   -1.60489  -0.32390
 1961.00   -1.60672  -0.32359
 1962.00   -1.60841  -0.32327
 1963.00   -1.60998  -0.32294
 1964.00   -1.61143  -0.32261
 1965.00   -1.61281  -0.32227
 1966.00   -1.61411  -0.32193
 1967.00   -1.61536  -0.32158
 1968.00   -1.61658  -0.32123
 1969.00   -1.61778  -0.32087
 1970.00   -1.61900  -0.32051
 1971.00   -1.62023  -0.32014
