   W          E2+(pi+_n)
 (MeV)       Re        Im
 1848.00    0.51488   0.00000
 1849.00    0.51454   0.00000
 1850.00    0.51419   0.00000
 1851.00    0.51385   0.00000
 1852.00    0.51350   0.00000
 1853.00    0.51316   0.00000
 1854.00    0.51282   0.00000
 1855.00    0.51247   0.00000
 1856.00    0.51213   0.00000
 1857.00    0.51179   0.00000
 1858.00    0.51145   0.00000
 1859.00    0.51111   0.00000
 1860.00    0.51077   0.00000
 1861.00    0.51043   0.00000
 1862.00    0.51009   0.00000
 1863.00    0.50976   0.00000
 1864.00    0.50942   0.00000
 1865.00    0.50908   0.00000
 1866.00    0.50875   0.00000
 1867.00    0.50841   0.00000
 1868.00    0.50808   0.00000
 1869.00    0.50774   0.00000
 1870.00    0.50741   0.00000
 1871.00    0.50707   0.00000
 1872.00    0.50674   0.00000
 1873.00    0.50641   0.00000
 1874.00    0.50608   0.00000
 1875.00    0.50575   0.00000
 1876.00    0.50542   0.00000
 1877.00    0.50509   0.00000
 1878.00    0.50476   0.00000
 1879.00    0.50443   0.00000
 1880.00    0.50410   0.00000
 1881.00    0.50377   0.00000
 1882.00    0.50344   0.00000
 1883.00    0.50312   0.00000
 1884.00    0.50279   0.00000
 1885.00    0.50247   0.00000
 1886.00    0.50214   0.00000
 1887.00    0.50182   0.00000
 1888.00    0.50149   0.00000
 1889.00    0.50117   0.00000
 1890.00    0.50084   0.00000
 1891.00    0.50052   0.00000
 1892.00    0.50020   0.00000
 1893.00    0.49988   0.00000
 1894.00    0.49956   0.00000
 1895.00    0.49924   0.00000
 1896.00    0.49892   0.00000
 1897.00    0.49860   0.00000
 1898.00    0.49828   0.00000
 1899.00    0.49796   0.00000
 1900.00    0.49764   0.00000
 1901.00    0.49733   0.00000
 1902.00    0.49701   0.00000
 1903.00    0.49669   0.00000
 1904.00    0.49638   0.00000
 1905.00    0.49606   0.00000
 1906.00    0.49575   0.00000
 1907.00    0.49543   0.00000
 1908.00    0.49512   0.00000
 1909.00    0.49481   0.00000
 1910.00    0.49449   0.00000
 1911.00    0.49418   0.00000
 1912.00    0.49387   0.00000
 1913.00    0.49356   0.00000
 1914.00    0.49325   0.00000
 1915.00    0.49294   0.00000
 1916.00    0.49263   0.00000
 1917.00    0.49232   0.00000
 1918.00    0.49201   0.00000
 1919.00    0.49170   0.00000
 1920.00    0.49140   0.00000
 1921.00    0.49109   0.00000
 1922.00    0.49078   0.00000
 1923.00    0.49048   0.00000
 1924.00    0.49017   0.00000
 1925.00    0.48987   0.00000
 1926.00    0.48956   0.00000
 1927.00    0.48926   0.00000
 1928.00    0.48896   0.00000
 1929.00    0.48865   0.00000
 1930.00    0.48835   0.00000
 1931.00    0.48805   0.00000
 1932.00    0.48775   0.00000
 1933.00    0.48745   0.00000
 1934.00    0.48714   0.00000
 1935.00    0.48684   0.00000
 1936.00    0.48655   0.00000
 1937.00    0.48625   0.00000
 1938.00    0.48595   0.00000
 1939.00    0.48565   0.00000
 1940.00    0.48535   0.00000
 1941.00    0.48506   0.00000
 1942.00    0.48476   0.00000
 1943.00    0.48446   0.00000
 1944.00    0.48417   0.00000
 1945.00    0.48387   0.00000
