   W          E2-(pi+_n)
 (MeV)       Re        Im
 1469.00    4.38278   0.00000
 1470.00    4.37835   0.00000
 1471.00    4.37392   0.00000
 1472.00    4.36948   0.00000
 1473.00    4.36504   0.00000
 1474.00    4.36059   0.00000
 1475.00    4.35613   0.00000
 1476.00    4.35167   0.00000
 1477.00    4.34720   0.00000
 1478.00    4.34273   0.00000
 1479.00    4.33825   0.00000
 1480.00    4.33377   0.00000
 1481.00    4.32928   0.00000
 1482.00    4.32479   0.00000
 1483.00    4.32029   0.00000
 1484.00    4.31578   0.00000
 1485.00    4.31127   0.00000
 1486.00    4.30676   0.00000
 1487.00    4.30224   0.00000
 1488.00    4.29772   0.00000
 1489.00    4.29319   0.00000
 1490.00    4.28865   0.00000
 1491.00    4.28411   0.00000
 1492.00    4.27957   0.00000
 1493.00    4.27502   0.00000
 1494.00    4.27047   0.00000
 1495.00    4.26592   0.00000
 1496.00    4.26136   0.00000
 1497.00    4.25679   0.00000
 1498.00    4.25222   0.00000
 1499.00    4.24765   0.00000
 1500.00    4.24307   0.00000
 1501.00    4.23849   0.00000
 1502.00    4.23390   0.00000
 1503.00    4.22932   0.00000
 1504.00    4.22472   0.00000
 1505.00    4.22013   0.00000
 1506.00    4.21553   0.00000
 1507.00    4.21092   0.00000
 1508.00    4.20631   0.00000
 1509.00    4.20170   0.00000
 1510.00    4.19709   0.00000
 1511.00    4.19247   0.00000
 1512.00    4.18785   0.00000
 1513.00    4.18323   0.00000
 1514.00    4.17860   0.00000
 1515.00    4.17397   0.00000
 1516.00    4.16933   0.00000
 1517.00    4.16470   0.00000
 1518.00    4.16006   0.00000
 1519.00    4.15541   0.00000
 1520.00    4.15077   0.00000
 1521.00    4.14612   0.00000
 1522.00    4.14147   0.00000
 1523.00    4.13681   0.00000
 1524.00    4.13216   0.00000
 1525.00    4.12750   0.00000
 1526.00    4.12283   0.00000
 1527.00    4.11817   0.00000
 1528.00    4.11350   0.00000
 1529.00    4.10883   0.00000
 1530.00    4.10416   0.00000
 1531.00    4.09948   0.00000
 1532.00    4.09481   0.00000
 1533.00    4.09013   0.00000
 1534.00    4.08545   0.00000
 1535.00    4.08076   0.00000
 1536.00    4.07608   0.00000
 1537.00    4.07139   0.00000
 1538.00    4.06670   0.00000
 1539.00    4.06200   0.00000
 1540.00    4.05731   0.00000
 1541.00    4.05261   0.00000
 1542.00    4.04792   0.00000
 1543.00    4.04322   0.00000
 1544.00    4.03852   0.00000
 1545.00    4.03381   0.00000
 1546.00    4.02911   0.00000
 1547.00    4.02440   0.00000
 1548.00    4.01969   0.00000
 1549.00    4.01498   0.00000
 1550.00    4.01027   0.00000
 1551.00    4.00556   0.00000
 1552.00    4.00084   0.00000
 1553.00    3.99613   0.00000
 1554.00    3.99141   0.00000
 1555.00    3.98669   0.00000
 1556.00    3.98197   0.00000
 1557.00    3.97725   0.00000
 1558.00    3.97252   0.00000
 1559.00    3.96780   0.00000
 1560.00    3.96308   0.00000
 1561.00    3.95835   0.00000
 1562.00    3.95362   0.00000
 1563.00    3.94889   0.00000
 1564.00    3.94416   0.00000
 1565.00    3.93943   0.00000
 1566.00    3.93470   0.00000
 1567.00    3.92997   0.00000
 1568.00    3.92523   0.00000
 1569.00    3.92050   0.00000
 1570.00    3.91576   0.00000
 1571.00    3.91103   0.00000
 1572.00    3.90629   0.00000
 1573.00    3.90155   0.00000
 1574.00    3.89681   0.00000
 1575.00    3.89208   0.00000
 1576.00    3.88734   0.00000
 1577.00    3.88260   0.00000
 1578.00    3.87785   0.00000
 1579.00    3.87311   0.00000
 1580.00    3.86837   0.00000
 1581.00    3.86363   0.00000
 1582.00    3.85888   0.00000
 1583.00    3.85414   0.00000
 1584.00    3.84940   0.00000
 1585.00    3.84465   0.00000
 1586.00    3.83991   0.00000
 1587.00    3.83516   0.00000
 1588.00    3.83042   0.00000
 1589.00    3.82567   0.00000
 1590.00    3.82092   0.00000
 1591.00    3.81618   0.00000
 1592.00    3.81143   0.00000
 1593.00    3.80668   0.00000
 1594.00    3.80194   0.00000
 1595.00    3.79719   0.00000
 1596.00    3.79244   0.00000
 1597.00    3.78769   0.00000
 1598.00    3.78295   0.00000
 1599.00    3.77820   0.00000
 1600.00    3.77345   0.00000
 1601.00    3.76870   0.00000
 1602.00    3.76396   0.00000
 1603.00    3.75921   0.00000
 1604.00    3.75446   0.00000
 1605.00    3.74971   0.00000
 1606.00    3.74497   0.00000
 1607.00    3.74022   0.00000
 1608.00    3.73547   0.00000
 1609.00    3.73073   0.00000
 1610.00    3.72598   0.00000
 1611.00    3.72123   0.00000
 1612.00    3.71649   0.00000
 1613.00    3.71174   0.00000
 1614.00    3.70700   0.00000
 1615.00    3.70225   0.00000
 1616.00    3.69751   0.00000
 1617.00    3.69276   0.00000
 1618.00    3.68802   0.00000
 1619.00    3.68328   0.00000
 1620.00    3.67853   0.00000
 1621.00    3.67379   0.00000
 1622.00    3.66905   0.00000
 1623.00    3.66431   0.00000
 1624.00    3.65957   0.00000
 1625.00    3.65483   0.00000
 1626.00    3.65009   0.00000
 1627.00    3.64535   0.00000
 1628.00    3.64061   0.00000
 1629.00    3.63587   0.00000
 1630.00    3.63113   0.00000
 1631.00    3.62639   0.00000
 1632.00    3.62166   0.00000
 1633.00    3.61692   0.00000
 1634.00    3.61219   0.00000
 1635.00    3.60745   0.00000
 1636.00    3.60272   0.00000
 1637.00    3.59799   0.00000
 1638.00    3.59325   0.00000
 1639.00    3.58852   0.00000
 1640.00    3.58379   0.00000
 1641.00    3.57906   0.00000
 1642.00    3.57433   0.00000
 1643.00    3.56961   0.00000
 1644.00    3.56488   0.00000
 1645.00    3.56015   0.00000
 1646.00    3.55543   0.00000
 1647.00    3.55070   0.00000
 1648.00    3.54598   0.00000
 1649.00    3.54126   0.00000
 1650.00    3.53654   0.00000
 1651.00    3.53182   0.00000
 1652.00    3.52710   0.00000
 1653.00    3.52238   0.00000
 1654.00    3.51766   0.00000
 1655.00    3.51294   0.00000
 1656.00    3.50823   0.00000
 1657.00    3.50352   0.00000
 1658.00    3.49880   0.00000
 1659.00    3.49409   0.00000
 1660.00    3.48938   0.00000
