   W          M2-(pi+_n)
 1914.00   -2.25375  -0.13157
 1915.00   -2.25877  -0.13239
 1916.00   -2.26379  -0.13321
 1917.00   -2.26882  -0.13403
 1918.00   -2.27386  -0.13485
 1919.00   -2.27891  -0.13568
 1920.00   -2.28396  -0.13651
 1921.00   -2.28902  -0.13734
 1922.00   -2.29409  -0.13817
 1923.00   -2.29917  -0.13901
 1924.00   -2.30426  -0.13985
 1925.00   -2.30935  -0.14069
 1926.00   -2.31445  -0.14154
 1927.00   -2.31956  -0.14239
 1928.00   -2.32467  -0.14324
 1929.00   -2.32980  -0.14410
 1930.00   -2.33493  -0.14495
 1931.00   -2.34007  -0.14581
 1932.00   -2.34521  -0.14668
 1933.00   -2.35036  -0.14754
 1934.00   -2.35552  -0.14841
 1935.00   -2.36069  -0.14928
 1936.00   -2.36586  -0.15015
 1937.00   -2.37105  -0.15103
 1938.00   -2.37623  -0.15191
 1939.00   -2.38143  -0.15279
 1940.00   -2.38663  -0.15368
 1941.00   -2.39184  -0.15457
 1942.00   -2.39706  -0.15546
 1943.00   -2.40228  -0.15635
 1944.00   -2.40751  -0.15725
 1945.00   -2.41275  -0.15815
 1946.00   -2.41799  -0.15905
 1947.00   -2.42324  -0.15995
 1948.00   -2.42850  -0.16086
 1949.00   -2.43377  -0.16177
 1950.00   -2.43904  -0.16269
 1951.00   -2.44432  -0.16360
 1952.00   -2.44960  -0.16452
 1953.00   -2.45489  -0.16544
 1954.00   -2.46019  -0.16637
 1955.00   -2.46549  -0.16729
 1956.00   -2.47080  -0.16822
 1957.00   -2.47612  -0.16916
 1958.00   -2.48144  -0.17009
 1959.00   -2.48677  -0.17103
 1960.00   -2.49211  -0.17197
 1961.00   -2.49745  -0.17292
 1962.00   -2.50280  -0.17387
 1963.00   -2.50816  -0.17482
 1964.00   -2.51352  -0.17577
 1965.00   -2.51889  -0.17672
 1966.00   -2.52426  -0.17768
 1967.00   -2.52964  -0.17864
 1968.00   -2.53503  -0.17961
 1969.00   -2.54042  -0.18057
 1970.00   -2.54582  -0.18154
 1971.00   -2.55122  -0.18252
