   W          M2+(pi+_n)
 (MeV)       Re        Im
 1693.00    0.15001   0.00000
 1694.00    0.15176   0.00000
 1695.00    0.15351   0.00000
 1696.00    0.15527   0.00000
 1697.00    0.15702   0.00000
 1698.00    0.15877   0.00000
 1699.00    0.16052   0.00000
 1700.00    0.16227   0.00000
 1701.00    0.16402   0.00000
 1702.00    0.16577   0.00000
 1703.00    0.16752   0.00000
 1704.00    0.16926   0.00000
 1705.00    0.17101   0.00000
 1706.00    0.17276   0.00000
 1707.00    0.17451   0.00000
 1708.00    0.17626   0.00000
 1709.00    0.17800   0.00000
 1710.00    0.17975   0.00000
 1711.00    0.18150   0.00000
 1712.00    0.18324   0.00000
 1713.00    0.18499   0.00000
 1714.00    0.18673   0.00000
 1715.00    0.18848   0.00000
 1716.00    0.19022   0.00000
 1717.00    0.19197   0.00000
 1718.00    0.19371   0.00000
 1719.00    0.19545   0.00000
 1720.00    0.19719   0.00000
 1721.00    0.19894   0.00000
 1722.00    0.20068   0.00000
 1723.00    0.20242   0.00000
 1724.00    0.20416   0.00000
 1725.00    0.20590   0.00000
 1726.00    0.20764   0.00000
 1727.00    0.20938   0.00000
 1728.00    0.21112   0.00000
 1729.00    0.21286   0.00000
 1730.00    0.21460   0.00000
 1731.00    0.21634   0.00000
 1732.00    0.21807   0.00000
 1733.00    0.21981   0.00000
 1734.00    0.22155   0.00000
 1735.00    0.22328   0.00000
 1736.00    0.22502   0.00000
 1737.00    0.22675   0.00000
 1738.00    0.22849   0.00000
 1739.00    0.23022   0.00000
 1740.00    0.23195   0.00000
 1741.00    0.23369   0.00000
 1742.00    0.23542   0.00000
 1743.00    0.23715   0.00000
 1744.00    0.23888   0.00000
 1745.00    0.24061   0.00000
 1746.00    0.24234   0.00000
 1747.00    0.24407   0.00000
 1748.00    0.24580   0.00000
 1749.00    0.24753   0.00000
 1750.00    0.24926   0.00000
 1751.00    0.25099   0.00000
 1752.00    0.25271   0.00000
 1753.00    0.25444   0.00000
 1754.00    0.25617   0.00000
 1755.00    0.25789   0.00000
 1756.00    0.25962   0.00000
 1757.00    0.26134   0.00000
 1758.00    0.26306   0.00000
 1759.00    0.26479   0.00000
 1760.00    0.26651   0.00000
 1761.00    0.26823   0.00000
 1762.00    0.26995   0.00000
 1763.00    0.27167   0.00000
 1764.00    0.27339   0.00000
 1765.00    0.27511   0.00000
 1766.00    0.27683   0.00000
 1767.00    0.27855   0.00000
 1768.00    0.28027   0.00000
 1769.00    0.28199   0.00000
 1770.00    0.28370   0.00000
 1771.00    0.28542   0.00000
 1772.00    0.28713   0.00000
 1773.00    0.28885   0.00000
 1774.00    0.29056   0.00000
 1775.00    0.29228   0.00000
 1776.00    0.29399   0.00000
 1777.00    0.29570   0.00000
 1778.00    0.29741   0.00000
 1779.00    0.29912   0.00000
 1780.00    0.30083   0.00000
 1781.00    0.30254   0.00000
 1782.00    0.30425   0.00000
 1783.00    0.30596   0.00000
 1784.00    0.30767   0.00000
 1785.00    0.30937   0.00000
 1786.00    0.31108   0.00000
 1787.00    0.31279   0.00000
 1788.00    0.31449   0.00000
 1789.00    0.31620   0.00000
 1790.00    0.31790   0.00000
 1791.00    0.31960   0.00000
 1792.00    0.32130   0.00000
 1793.00    0.32301   0.00000
 1794.00    0.32471   0.00000
 1795.00    0.32641   0.00000
 1796.00    0.32811   0.00000
 1797.00    0.32981   0.00000
 1798.00    0.33150   0.00000
 1799.00    0.33320   0.00000
 1800.00    0.33490   0.00000
 1801.00    0.33659   0.00000
 1802.00    0.33829   0.00000
 1803.00    0.33998   0.00000
 1804.00    0.34168   0.00000
 1805.00    0.34337   0.00000
 1806.00    0.34506   0.00000
 1807.00    0.34675   0.00000
 1808.00    0.34844   0.00000
 1809.00    0.35013   0.00000
 1810.00    0.35182   0.00000
 1811.00    0.35351   0.00000
 1812.00    0.35520   0.00000
 1813.00    0.35689   0.00000
 1814.00    0.35857   0.00000
 1815.00    0.36026   0.00000
 1816.00    0.36194   0.00000
 1817.00    0.36363   0.00000
 1818.00    0.36531   0.00000
 1819.00    0.36699   0.00000
 1820.00    0.36868   0.00000
 1821.00    0.37036   0.00000
 1822.00    0.37204   0.00000
 1823.00    0.37372   0.00000
 1824.00    0.37540   0.00000
 1825.00    0.37707   0.00000
 1826.00    0.37875   0.00000
 1827.00    0.38043   0.00000
 1828.00    0.38210   0.00000
 1829.00    0.38378   0.00000
 1830.00    0.38545   0.00000
 1831.00    0.38713   0.00000
 1832.00    0.38880   0.00000
 1833.00    0.39047   0.00000
 1834.00    0.39214   0.00000
 1835.00    0.39381   0.00000
 1836.00    0.39548   0.00000
 1837.00    0.39715   0.00000
 1838.00    0.39882   0.00000
 1839.00    0.40049   0.00000
 1840.00    0.40215   0.00000
 1841.00    0.40382   0.00000
 1842.00    0.40548   0.00000
 1843.00    0.40715   0.00000
 1844.00    0.40881   0.00000
 1845.00    0.41047   0.00000
 1846.00    0.41213   0.00000
 1847.00    0.41379   0.00000
 1848.00    0.41545   0.00000
 1849.00    0.41711   0.00000
 1850.00    0.41877   0.00000
 1851.00    0.42043   0.00000
 1852.00    0.42208   0.00000
 1853.00    0.42374   0.00000
 1854.00    0.42539   0.00000
 1855.00    0.42705   0.00000
 1856.00    0.42870   0.00000
 1857.00    0.43035   0.00000
 1858.00    0.43200   0.00000
 1859.00    0.43366   0.00000
 1860.00    0.43530   0.00000
 1861.00    0.43695   0.00000
 1862.00    0.43860   0.00000
 1863.00    0.44025   0.00000
 1864.00    0.44190   0.00000
 1865.00    0.44354   0.00000
 1866.00    0.44519   0.00000
 1867.00    0.44683   0.00000
 1868.00    0.44847   0.00000
 1869.00    0.45011   0.00000
 1870.00    0.45176   0.00000
 1871.00    0.45340   0.00000
 1872.00    0.45503   0.00000
 1873.00    0.45667   0.00000
 1874.00    0.45831   0.00000
 1875.00    0.45995   0.00000
 1876.00    0.46158   0.00000
 1877.00    0.46322   0.00000
 1878.00    0.46485   0.00000
 1879.00    0.46649   0.00000
 1880.00    0.46812   0.00000
 1881.00    0.46975   0.00000
