   W          M2+(pi+_n)
 1870.00    0.28283  -0.04360
 1871.00    0.28408  -0.04366
 1872.00    0.28532  -0.04372
 1873.00    0.28656  -0.04378
 1874.00    0.28780  -0.04383
 1875.00    0.28903  -0.04389
 1876.00    0.29026  -0.04395
 1877.00    0.29149  -0.04401
 1878.00    0.29272  -0.04407
 1879.00    0.29395  -0.04413
 1880.00    0.29517  -0.04419
 1881.00    0.29640  -0.04425
 1882.00    0.29762  -0.04431
 1883.00    0.29883  -0.04437
 1884.00    0.30005  -0.04442
 1885.00    0.30126  -0.04448
 1886.00    0.30247  -0.04454
 1887.00    0.30368  -0.04460
 1888.00    0.30489  -0.04466
 1889.00    0.30609  -0.04471
 1890.00    0.30729  -0.04477
 1891.00    0.30849  -0.04483
 1892.00    0.30968  -0.04489
 1893.00    0.31087  -0.04495
 1894.00    0.31206  -0.04501
 1895.00    0.31325  -0.04507
 1896.00    0.31443  -0.04513
 1897.00    0.31561  -0.04519
 1898.00    0.31679  -0.04525
 1899.00    0.31797  -0.04531
 1900.00    0.31915  -0.04537
 1901.00    0.32032  -0.04543
 1902.00    0.32149  -0.04550
 1903.00    0.32266  -0.04556
 1904.00    0.32383  -0.04562
 1905.00    0.32500  -0.04568
 1906.00    0.32616  -0.04574
 1907.00    0.32732  -0.04580
 1908.00    0.32848  -0.04586
 1909.00    0.32964  -0.04593
 1910.00    0.33079  -0.04599
 1911.00    0.33194  -0.04605
 1912.00    0.33309  -0.04612
 1913.00    0.33424  -0.04618
 1914.00    0.33538  -0.04624
 1915.00    0.33652  -0.04631
 1916.00    0.33765  -0.04638
 1917.00    0.33879  -0.04644
 1918.00    0.33992  -0.04651
 1919.00    0.34105  -0.04658
 1920.00    0.34217  -0.04665
 1921.00    0.34330  -0.04672
 1922.00    0.34442  -0.04679
 1923.00    0.34554  -0.04687
 1924.00    0.34666  -0.04694
 1925.00    0.34777  -0.04702
 1926.00    0.34889  -0.04709
 1927.00    0.35000  -0.04717
 1928.00    0.35112  -0.04724
 1929.00    0.35223  -0.04732
 1930.00    0.35334  -0.04740
 1931.00    0.35445  -0.04748
 1932.00    0.35557  -0.04755
 1933.00    0.35668  -0.04763
 1934.00    0.35779  -0.04771
 1935.00    0.35890  -0.04779
 1936.00    0.36000  -0.04787
 1937.00    0.36111  -0.04795
 1938.00    0.36221  -0.04804
 1939.00    0.36331  -0.04812
 1940.00    0.36441  -0.04820
 1941.00    0.36551  -0.04829
 1942.00    0.36660  -0.04837
 1943.00    0.36769  -0.04845
 1944.00    0.36878  -0.04854
 1945.00    0.36987  -0.04862
 1946.00    0.37096  -0.04871
 1947.00    0.37204  -0.04879
 1948.00    0.37313  -0.04887
 1949.00    0.37421  -0.04896
 1950.00    0.37529  -0.04904
 1951.00    0.37637  -0.04912
 1952.00    0.37745  -0.04920
 1953.00    0.37852  -0.04928
 1954.00    0.37960  -0.04936
 1955.00    0.38068  -0.04944
 1956.00    0.38175  -0.04951
 1957.00    0.38282  -0.04959
 1958.00    0.38389  -0.04967
 1959.00    0.38496  -0.04976
 1960.00    0.38603  -0.04984
 1961.00    0.38709  -0.04992
 1962.00    0.38815  -0.05001
 1963.00    0.38921  -0.05009
 1964.00    0.39027  -0.05018
 1965.00    0.39133  -0.05027
 1966.00    0.39239  -0.05036
 1967.00    0.39345  -0.05045
 1968.00    0.39451  -0.05053
 1969.00    0.39557  -0.05062
 1970.00    0.39663  -0.05071
 1971.00    0.39769  -0.05079
