   W          M2-(pi+_n)
 (MeV)       Re        Im
 1898.00    1.39010   0.00000
 1899.00    1.38991   0.00000
 1900.00    1.38972   0.00000
 1901.00    1.38952   0.00000
 1902.00    1.38933   0.00000
 1903.00    1.38914   0.00000
 1904.00    1.38894   0.00000
 1905.00    1.38874   0.00000
 1906.00    1.38854   0.00000
 1907.00    1.38834   0.00000
 1908.00    1.38814   0.00000
 1909.00    1.38794   0.00000
 1910.00    1.38774   0.00000
 1911.00    1.38753   0.00000
 1912.00    1.38733   0.00000
 1913.00    1.38712   0.00000
 1914.00    1.38692   0.00000
 1915.00    1.38671   0.00000
 1916.00    1.38650   0.00000
 1917.00    1.38629   0.00000
 1918.00    1.38607   0.00000
 1919.00    1.38586   0.00000
 1920.00    1.38565   0.00000
 1921.00    1.38543   0.00000
 1922.00    1.38521   0.00000
 1923.00    1.38500   0.00000
 1924.00    1.38478   0.00000
 1925.00    1.38456   0.00000
 1926.00    1.38434   0.00000
 1927.00    1.38411   0.00000
 1928.00    1.38389   0.00000
 1929.00    1.38366   0.00000
 1930.00    1.38344   0.00000
 1931.00    1.38321   0.00000
 1932.00    1.38298   0.00000
 1933.00    1.38276   0.00000
 1934.00    1.38253   0.00000
 1935.00    1.38229   0.00000
 1936.00    1.38206   0.00000
 1937.00    1.38183   0.00000
 1938.00    1.38159   0.00000
 1939.00    1.38136   0.00000
 1940.00    1.38112   0.00000
 1941.00    1.38088   0.00000
 1942.00    1.38064   0.00000
 1943.00    1.38040   0.00000
 1944.00    1.38016   0.00000
 1945.00    1.37992   0.00000
