   W          E3-(pi+_n)
 1937.00   -0.07892   0.31579
 1938.00   -0.07717   0.31429
 1939.00   -0.07543   0.31281
 1940.00   -0.07369   0.31134
 1941.00   -0.07197   0.30988
 1942.00   -0.07025   0.30843
 1943.00   -0.06854   0.30700
 1944.00   -0.06685   0.30558
 1945.00   -0.06516   0.30418
 1946.00   -0.06347   0.30278
 1947.00   -0.06180   0.30140
 1948.00   -0.06014   0.30003
 1949.00   -0.05848   0.29867
 1950.00   -0.05683   0.29732
 1951.00   -0.05519   0.29598
 1952.00   -0.05356   0.29465
 1953.00   -0.05194   0.29333
 1954.00   -0.05033   0.29203
 1955.00   -0.04872   0.29073
 1956.00   -0.04712   0.28945
 1957.00   -0.04554   0.28817
 1958.00   -0.04396   0.28691
 1959.00   -0.04238   0.28565
 1960.00   -0.04082   0.28441
 1961.00   -0.03927   0.28318
 1962.00   -0.03772   0.28196
 1963.00   -0.03618   0.28075
 1964.00   -0.03465   0.27955
 1965.00   -0.03313   0.27836
 1966.00   -0.03162   0.27718
 1967.00   -0.03011   0.27601
 1968.00   -0.02861   0.27484
 1969.00   -0.02712   0.27369
 1970.00   -0.02564   0.27255
 1971.00   -0.02416   0.27141
