   W         M6-(pi+_n)
 1901.0    0.030653  -0.004029
 1902.0    0.030687  -0.004006
 1903.0    0.030721  -0.003983
 1904.0    0.030755  -0.003961
 1905.0    0.030789  -0.003938
 1906.0    0.030823  -0.003913
 1907.0    0.030858  -0.003889
 1908.0    0.030892  -0.003864
 1909.0    0.030926  -0.003840
 1910.0    0.030960  -0.003815
 1911.0    0.030994  -0.003789
 1912.0    0.031028  -0.003763
 1913.0    0.031062  -0.003736
 1914.0    0.031096  -0.003710
 1915.0    0.031130  -0.003684
 1916.0    0.031164  -0.003656
 1917.0    0.031198  -0.003628
 1918.0    0.031232  -0.003600
 1919.0    0.031266  -0.003572
 1920.0    0.031300  -0.003544
 1921.0    0.031334  -0.003514
 1922.0    0.031368  -0.003485
 1923.0    0.031401  -0.003455
 1924.0    0.031435  -0.003425
 1925.0    0.031469  -0.003396
 1926.0    0.031503  -0.003364
 1927.0    0.031537  -0.003333
 1928.0    0.031570  -0.003301
 1929.0    0.031604  -0.003270
 1930.0    0.031638  -0.003238
 1931.0    0.031671  -0.003205
 1932.0    0.031705  -0.003172
 1933.0    0.031738  -0.003139
 1934.0    0.031772  -0.003106
 1935.0    0.031805  -0.003073
 1936.0    0.031838  -0.003038
 1937.0    0.031872  -0.003003
 1938.0    0.031905  -0.002968
 1939.0    0.031938  -0.002933
 1940.0    0.031972  -0.002898
 1941.0    0.032005  -0.002861
 1942.0    0.032038  -0.002825
 1943.0    0.032071  -0.002788
 1944.0    0.032104  -0.002751
 1945.0    0.032136  -0.002714
 1946.0    0.032169  -0.002676
 1947.0    0.032202  -0.002637
 1948.0    0.032234  -0.002599
 1949.0    0.032267  -0.002561
 1950.0    0.032300  -0.002522
 1951.0    0.032332  -0.002482
 1952.0    0.032364  -0.002441
 1953.0    0.032397  -0.002401
 1954.0    0.032429  -0.002361
 1955.0    0.032461  -0.002321
 1956.0    0.032493  -0.002279
 1957.0    0.032525  -0.002237
 1958.0    0.032557  -0.002195
 1959.0    0.032589  -0.002152
 1960.0    0.032620  -0.002110
 1961.0    0.032652  -0.002067
 1962.0    0.032683  -0.002023
 1963.0    0.032715  -0.001979
 1964.0    0.032746  -0.001935
 1965.0    0.032777  -0.001891
 1966.0    0.032808  -0.001846
 1967.0    0.032839  -0.001800
 1968.0    0.032870  -0.001754
 1969.0    0.032901  -0.001709
 1970.0    0.032932  -0.001663
 1971.0    0.032962  -0.001616
