   W         M2+(pi+_n)
 1888.0    0.135111  -0.032148
 1889.0    0.137624  -0.032446
 1890.0    0.140138  -0.032743
 1891.0    0.142623  -0.032936
 1892.0    0.145109  -0.033130
 1893.0    0.147595  -0.033323
 1894.0    0.150081  -0.033516
 1895.0    0.152567  -0.033709
 1896.0    0.155020  -0.033799
 1897.0    0.157473  -0.033889
 1898.0    0.159926  -0.033979
 1899.0    0.162379  -0.034069
 1900.0    0.164832  -0.034159
 1901.0    0.167247  -0.034146
 1902.0    0.169662  -0.034134
 1903.0    0.172077  -0.034121
 1904.0    0.174492  -0.034108
 1905.0    0.176907  -0.034096
 1906.0    0.179278  -0.033982
 1907.0    0.181650  -0.033868
 1908.0    0.184022  -0.033754
 1909.0    0.186393  -0.033641
 1910.0    0.188765  -0.033527
 1911.0    0.191088  -0.033313
 1912.0    0.193410  -0.033100
 1913.0    0.195733  -0.032886
 1914.0    0.198056  -0.032673
 1915.0    0.200378  -0.032459
 1916.0    0.202646  -0.032148
 1917.0    0.204915  -0.031837
 1918.0    0.207183  -0.031526
 1919.0    0.209451  -0.031214
 1920.0    0.211720  -0.030903
 1921.0    0.213928  -0.030496
 1922.0    0.216136  -0.030089
 1923.0    0.218344  -0.029683
 1924.0    0.220553  -0.029276
 1925.0    0.222761  -0.028869
 1926.0    0.224904  -0.028370
 1927.0    0.227046  -0.027870
 1928.0    0.229189  -0.027370
 1929.0    0.231332  -0.026871
 1930.0    0.233474  -0.026371
 1931.0    0.235546  -0.025782
 1932.0    0.237617  -0.025192
 1933.0    0.239689  -0.024603
 1934.0    0.241760  -0.024013
 1935.0    0.243831  -0.023424
 1936.0    0.245827  -0.022748
 1937.0    0.247822  -0.022072
 1938.0    0.249817  -0.021396
 1939.0    0.251812  -0.020720
 1940.0    0.253808  -0.020044
 1941.0    0.255720  -0.019286
 1942.0    0.257632  -0.018529
 1943.0    0.259545  -0.017771
 1944.0    0.261457  -0.017013
 1945.0    0.263369  -0.016256
 1946.0    0.265195  -0.015420
 1947.0    0.267021  -0.014584
 1948.0    0.268846  -0.013748
 1949.0    0.270672  -0.012912
 1950.0    0.272497  -0.012076
 1951.0    0.274230  -0.011167
 1952.0    0.275963  -0.010259
 1953.0    0.277697  -0.009350
 1954.0    0.279430  -0.008441
 1955.0    0.281163  -0.007532
 1956.0    0.282799  -0.006556
 1957.0    0.284435  -0.005580
 1958.0    0.286071  -0.004603
 1959.0    0.287708  -0.003627
 1960.0    0.289344  -0.002651
 1961.0    0.290879  -0.001613
 1962.0    0.292413  -0.000575
 1963.0    0.293948   0.000463
 1964.0    0.295483   0.001501
 1965.0    0.297018   0.002539
 1966.0    0.298447   0.003632
 1967.0    0.299876   0.004726
 1968.0    0.301306   0.005819
 1969.0    0.302735   0.006912
 1970.0    0.304164   0.008006
 1971.0    0.305485   0.009148
