   W          M6+(pi+_n)
 (MeV)       Re        Im
 1723.00   -0.02600   0.00000
 1724.00   -0.02601   0.00000
 1725.00   -0.02602   0.00000
 1726.00   -0.02603   0.00000
 1727.00   -0.02604   0.00000
 1728.00   -0.02606   0.00000
 1729.00   -0.02607   0.00000
 1730.00   -0.02608   0.00000
 1731.00   -0.02609   0.00000
 1732.00   -0.02610   0.00000
 1733.00   -0.02611   0.00000
 1734.00   -0.02612   0.00000
 1735.00   -0.02613   0.00000
 1736.00   -0.02614   0.00000
 1737.00   -0.02615   0.00000
 1738.00   -0.02616   0.00000
 1739.00   -0.02618   0.00000
 1740.00   -0.02619   0.00000
 1741.00   -0.02620   0.00000
 1742.00   -0.02621   0.00000
 1743.00   -0.02622   0.00000
 1744.00   -0.02623   0.00000
 1745.00   -0.02624   0.00000
 1746.00   -0.02625   0.00000
 1747.00   -0.02626   0.00000
 1748.00   -0.02627   0.00000
 1749.00   -0.02628   0.00000
 1750.00   -0.02629   0.00000
 1751.00   -0.02629   0.00000
 1752.00   -0.02630   0.00000
 1753.00   -0.02631   0.00000
 1754.00   -0.02632   0.00000
 1755.00   -0.02633   0.00000
 1756.00   -0.02634   0.00000
 1757.00   -0.02635   0.00000
 1758.00   -0.02636   0.00000
 1759.00   -0.02637   0.00000
 1760.00   -0.02638   0.00000
 1761.00   -0.02639   0.00000
 1762.00   -0.02640   0.00000
 1763.00   -0.02640   0.00000
 1764.00   -0.02641   0.00000
 1765.00   -0.02642   0.00000
 1766.00   -0.02643   0.00000
 1767.00   -0.02644   0.00000
 1768.00   -0.02645   0.00000
 1769.00   -0.02645   0.00000
 1770.00   -0.02646   0.00000
 1771.00   -0.02647   0.00000
 1772.00   -0.02648   0.00000
 1773.00   -0.02649   0.00000
 1774.00   -0.02649   0.00000
 1775.00   -0.02650   0.00000
 1776.00   -0.02651   0.00000
 1777.00   -0.02652   0.00000
 1778.00   -0.02652   0.00000
 1779.00   -0.02653   0.00000
 1780.00   -0.02654   0.00000
 1781.00   -0.02655   0.00000
 1782.00   -0.02655   0.00000
 1783.00   -0.02656   0.00000
 1784.00   -0.02657   0.00000
 1785.00   -0.02658   0.00000
 1786.00   -0.02658   0.00000
 1787.00   -0.02659   0.00000
 1788.00   -0.02660   0.00000
 1789.00   -0.02660   0.00000
 1790.00   -0.02661   0.00000
 1791.00   -0.02662   0.00000
 1792.00   -0.02662   0.00000
 1793.00   -0.02663   0.00000
 1794.00   -0.02664   0.00000
 1795.00   -0.02664   0.00000
 1796.00   -0.02665   0.00000
 1797.00   -0.02666   0.00000
 1798.00   -0.02666   0.00000
 1799.00   -0.02667   0.00000
 1800.00   -0.02667   0.00000
 1801.00   -0.02668   0.00000
