   W          E7-(pi+_n)
 (MeV)       Re        Im
 1829.00    0.05146   0.00000
 1830.00    0.05146   0.00000
 1831.00    0.05146   0.00000
 1832.00    0.05146   0.00000
 1833.00    0.05146   0.00000
 1834.00    0.05146   0.00000
 1835.00    0.05146   0.00000
 1836.00    0.05146   0.00000
 1837.00    0.05146   0.00000
 1838.00    0.05146   0.00000
 1839.00    0.05146   0.00000
 1840.00    0.05146   0.00000
 1841.00    0.05146   0.00000
 1842.00    0.05146   0.00000
 1843.00    0.05146   0.00000
 1844.00    0.05146   0.00000
 1845.00    0.05146   0.00000
 1846.00    0.05146   0.00000
 1847.00    0.05146   0.00000
 1848.00    0.05146   0.00000
 1849.00    0.05146   0.00000
 1850.00    0.05146   0.00000
 1851.00    0.05146   0.00000
 1852.00    0.05146   0.00000
 1853.00    0.05146   0.00000
 1854.00    0.05146   0.00000
 1855.00    0.05146   0.00000
 1856.00    0.05146   0.00000
 1857.00    0.05146   0.00000
 1858.00    0.05146   0.00000
 1859.00    0.05145   0.00000
 1860.00    0.05145   0.00000
 1861.00    0.05145   0.00000
 1862.00    0.05145   0.00000
 1863.00    0.05145   0.00000
 1864.00    0.05145   0.00000
 1865.00    0.05145   0.00000
 1866.00    0.05145   0.00000
 1867.00    0.05144   0.00000
 1868.00    0.05144   0.00000
 1869.00    0.05144   0.00000
 1870.00    0.05144   0.00000
 1871.00    0.05144   0.00000
 1872.00    0.05144   0.00000
 1873.00    0.05143   0.00000
 1874.00    0.05143   0.00000
 1875.00    0.05143   0.00000
 1876.00    0.05143   0.00000
 1877.00    0.05143   0.00000
 1878.00    0.05143   0.00000
 1879.00    0.05142   0.00000
 1880.00    0.05142   0.00000
 1881.00    0.05142   0.00000
 1882.00    0.05142   0.00000
 1883.00    0.05142   0.00000
 1884.00    0.05141   0.00000
 1885.00    0.05141   0.00000
 1886.00    0.05141   0.00000
 1887.00    0.05141   0.00000
 1888.00    0.05140   0.00000
 1889.00    0.05140   0.00000
 1890.00    0.05140   0.00000
 1891.00    0.05140   0.00000
 1892.00    0.05139   0.00000
 1893.00    0.05139   0.00000
 1894.00    0.05139   0.00000
 1895.00    0.05139   0.00000
 1896.00    0.05138   0.00000
 1897.00    0.05138   0.00000
 1898.00    0.05138   0.00000
 1899.00    0.05138   0.00000
 1900.00    0.05137   0.00000
 1901.00    0.05137   0.00000
 1902.00    0.05137   0.00000
 1903.00    0.05136   0.00000
 1904.00    0.05136   0.00000
 1905.00    0.05136   0.00000
 1906.00    0.05136   0.00000
 1907.00    0.05135   0.00000
 1908.00    0.05135   0.00000
 1909.00    0.05135   0.00000
 1910.00    0.05134   0.00000
 1911.00    0.05134   0.00000
 1912.00    0.05134   0.00000
 1913.00    0.05133   0.00000
 1914.00    0.05133   0.00000
 1915.00    0.05133   0.00000
 1916.00    0.05132   0.00000
 1917.00    0.05132   0.00000
 1918.00    0.05132   0.00000
 1919.00    0.05131   0.00000
 1920.00    0.05131   0.00000
 1921.00    0.05131   0.00000
 1922.00    0.05130   0.00000
 1923.00    0.05130   0.00000
 1924.00    0.05130   0.00000
 1925.00    0.05129   0.00000
 1926.00    0.05129   0.00000
 1927.00    0.05128   0.00000
 1928.00    0.05128   0.00000
 1929.00    0.05128   0.00000
 1930.00    0.05127   0.00000
 1931.00    0.05127   0.00000
 1932.00    0.05126   0.00000
 1933.00    0.05126   0.00000
 1934.00    0.05126   0.00000
 1935.00    0.05125   0.00000
 1936.00    0.05125   0.00000
 1937.00    0.05124   0.00000
 1938.00    0.05124   0.00000
 1939.00    0.05124   0.00000
 1940.00    0.05123   0.00000
 1941.00    0.05123   0.00000
 1942.00    0.05122   0.00000
 1943.00    0.05122   0.00000
 1944.00    0.05122   0.00000
 1945.00    0.05121   0.00000
