-0.567 124.52 0.7026 0.0105 0.0111
-0.500 120.00 0.5725 0.0091 0.0095
-0.433 115.68 0.5179 0.0083 0.0087
-0.367 111.51 0.4782 0.0078 0.0082
-0.300 107.46 0.4649 0.0078 0.0082
-0.233 103.49 0.4824 0.0083 0.0086
-0.167  99.59 0.4932 0.0090 0.0093
-0.100  95.74 0.5180 0.0101 0.0104
-0.033  91.91 0.5363 0.0113 0.0116
 0.033  88.09 0.5862 0.0129 0.0133
 0.100  84.26 0.5841 0.0143 0.0146
 0.167  80.41 0.5872 0.0154 0.0157
 0.233  76.51 0.5618 0.0160 0.0162
 0.300  72.54 0.5502 0.0165 0.0167
 0.367  68.49 0.5180 0.0161 0.0163
 0.433  64.32 0.4955 0.0159 0.0160
 0.500  60.00 0.5075 0.0159 0.0161
 0.567  55.48 0.6273 0.0163 0.0166
 0.633  50.70 0.6841 0.0156 0.0160
 0.700  45.57 0.9232 0.0161 0.0168
 0.767  39.94 1.2948 0.0158 0.0170
 0.833  33.56 1.6208 0.0196 0.0213
 0.900  25.84 1.6437 0.0318 0.0329
 0.967  14.84 1.2027 0.0727 0.0729
TXS=9.982+/-0.045 ub

tag channel= 32 is bad
tag channel= 33, eff= 0.637973
tag channel= 34, eff= 0.640752
tag channel= 35, eff= 0.659676
tag channel= 36, eff= 0.655010
tag channel= 37, eff= 0.650998
tag channel= 38, eff= 0.658647
tag channel= 39, eff= 0.640000
tag channel= 40, eff= 0.655350
tag channel= 41, eff= 0.638625
tag channel= 42, eff= 0.652270
Eg=1324.54-1355.89 W=1834.6-1850.6
Eg=1340.21+/-15.68  W=1842.62+/-7.98
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.5029 0.0224 0.0236
-0.900 154.16 1.3307 0.0160 0.0173
-0.833 146.44 1.1892 0.0145 0.0157
-0.767 140.06 1.0559 0.0137 0.0147
-0.700 134.43 0.9856 0.0139 0.0148
-0.633 129.30 0.8611 0.0139 0.0145
-0.567 124.52 0.6847 0.0125 0.0130
-0.500 120.00 0.5515 0.0109 0.0113
-0.433 115.68 0.4972 0.0100 0.0103
-0.367 111.51 0.4778 0.0097 0.0100
-0.300 107.46 0.4809 0.0099 0.0102
-0.233 103.49 0.5053 0.0107 0.0110
-0.167  99.59 0.4997 0.0114 0.0117
-0.100  95.74 0.5471 0.0131 0.0134
-0.033  91.91 0.5981 0.0151 0.0154
 0.033  88.09 0.5838 0.0165 0.0167
 0.100  84.26 0.5775 0.0180 0.0182
 0.167  80.41 0.5536 0.0189 0.0191
 0.233  76.51 0.5061 0.0193 0.0195
 0.300  72.54 0.5011 0.0197 0.0199
 0.367  68.49 0.4117 0.0183 0.0184
 0.433  64.32 0.4296 0.0186 0.0188
 0.500  60.00 0.4668 0.0187 0.0189
 0.567  55.48 0.5246 0.0184 0.0186
 0.633  50.70 0.6737 0.0187 0.0190
 0.700  45.57 0.9434 0.0196 0.0201
 0.767  39.94 1.3793 0.0195 0.0207
 0.833  33.56 1.7765 0.0251 0.0266
 0.900  25.84 1.8673 0.0420 0.0430
 0.967  14.84 1.2433 0.0922 0.0924
TXS=10.134+/-0.056 ub

tag channel= 23, eff= 0.651109
tag channel= 24, eff= 0.650180
tag channel= 25, eff= 0.652215
tag channel= 26, eff= 0.649037
tag channel= 27, eff= 0.656341
tag channel= 28, eff= 0.658545
tag channel= 29, eff= 0.657184
tag channel= 30, eff= 0.657174
tag channel= 31, eff= 0.651589
Eg=1355.86-1383.11 W=1850.6-1864.4
Eg=1369.48+/-13.63  W=1857.47+/-6.88
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.5032 0.0197 0.0210
-0.900 154.16 1.3570 0.0142 0.0157
-0.833 146.44 1.2324 0.0129 0.0143
-0.767 140.06 1.0878 0.0121 0.0133
-0.700 134.43 0.9850 0.0121 0.0131
-0.633 129.30 0.8588 0.0120 0.0128
-0.567 124.52 0.6583 0.0108 0.0113
-0.500 120.00 0.5398 0.0094 0.0098
-0.433 115.68 0.4804 0.0087 0.0090
-0.367 111.51 0.4886 0.0087 0.0090
-0.300 107.46 0.4947 0.0090 0.0093
-0.233 103.49 0.5336 0.0099 0.0103
-0.167  99.59 0.5570 0.0110 0.0114
-0.100  95.74 0.5738 0.0122 0.0126
-0.033  91.91 0.6462 0.0144 0.0148
 0.033  88.09 0.6161 0.0155 0.0158
 0.100  84.26 0.5980 0.0166 0.0169
 0.167  80.41 0.5360 0.0171 0.0173
 0.233  76.51 0.4837 0.0169 0.0170
 0.300  72.54 0.3949 0.0159 0.0160
 0.367  68.49 0.3632 0.0153 0.0154
 0.433  64.32 0.3623 0.0152 0.0153
 0.500  60.00 0.4157 0.0156 0.0157
 0.567  55.48 0.4744 0.0152 0.0154
 0.633  50.70 0.6430 0.0162 0.0165
 0.700  45.57 0.9644 0.0173 0.0180
 0.767  39.94 1.4563 0.0176 0.0190
 0.833  33.56 1.8828 0.0233 0.0251
 0.900  25.84 1.9264 0.0383 0.0395
 0.967  14.84 1.3718 0.0908 0.0911
TXS=10.251+/-0.052 ub

tag channel= 13, eff= 0.644337
tag channel= 14, eff= 0.636707
tag channel= 15, eff= 0.634122
tag channel= 16, eff= 0.646921
tag channel= 17, eff= 0.644620
tag channel= 18, eff= 0.646423
tag channel= 19, eff= 0.651249
tag channel= 20, eff= 0.652962
tag channel= 21, eff= 0.500000
tag channel= 22, eff= 0.648113
Eg=1383.11-1415.12 W=1864.4-1880.4
Eg=1399.12+/-16.00  W=1872.38+/-8.02
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.4036 0.0178 0.0191
-0.900 154.16 1.3395 0.0132 0.0148
-0.833 146.44 1.2074 0.0120 0.0134
-0.767 140.06 1.0531 0.0112 0.0123
-0.700 134.43 0.9632 0.0112 0.0122
-0.633 129.30 0.8182 0.0110 0.0117
-0.567 124.52 0.6619 0.0102 0.0107
-0.500 120.00 0.5270 0.0087 0.0091
-0.433 115.68 0.4903 0.0082 0.0086
-0.367 111.51 0.4924 0.0084 0.0087
-0.300 107.46 0.5199 0.0090 0.0094
-0.233 103.49 0.5646 0.0100 0.0104
-0.167  99.59 0.5930 0.0111 0.0115
-0.100  95.74 0.6528 0.0128 0.0132
-0.033  91.91 0.6539 0.0143 0.0146
 0.033  88.09 0.6778 0.0160 0.0164
 0.100  84.26 0.5772 0.0159 0.0161
 0.167  80.41 0.5338 0.0164 0.0166
 0.233  76.51 0.4229 0.0153 0.0155
 0.300  72.54 0.4024 0.0153 0.0154
 0.367  68.49 0.3267 0.0137 0.0138
 0.433  64.32 0.3081 0.0131 0.0132
 0.500  60.00 0.3208 0.0131 0.0131
 0.567  55.48 0.4307 0.0138 0.0140
 0.633  50.70 0.6204 0.0149 0.0152
 0.700  45.57 0.9824 0.0161 0.0169
 0.767  39.94 1.5232 0.0169 0.0186
 0.833  33.56 1.8933 0.0222 0.0241
 0.900  25.84 1.9994 0.0372 0.0386
 0.967  14.84 1.3859 0.0883 0.0886
TXS=10.193+/-0.050 ub

tag channel= 1, eff= 0.599069
tag channel= 2, eff= 0.626698
tag channel= 3 is bad
tag channel= 4 is bad
tag channel= 5, eff= 0.605000
tag channel= 6, eff= 0.620624
tag channel= 7, eff= 0.604602
tag channel= 8, eff= 0.540000
tag channel= 9 is bad
tag channel= 10 is bad
tag channel= 11 is bad
tag channel= 12 is bad
Eg=1415.12-1445.35 W=1880.4-1895.4
Eg=1430.23+/-15.11  W=1887.91+/-7.51
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 1.4245 0.0296 0.0305
-0.900 154.16 1.3808 0.0221 0.0232
-0.833 146.44 1.2179 0.0200 0.0209
-0.767 140.06 1.0468 0.0185 0.0192
-0.700 134.43 0.9693 0.0186 0.0192
-0.633 129.30 0.7952 0.0178 0.0183
-0.567 124.52 0.6447 0.0169 0.0172
-0.500 120.00 0.5099 0.0146 0.0149
-0.433 115.68 0.4746 0.0138 0.0141
-0.367 111.51 0.5035 0.0146 0.0148
-0.300 107.46 0.5333 0.0157 0.0159
-0.233 103.49 0.6277 0.0182 0.0185
-0.167  99.59 0.6641 0.0205 0.0208
-0.100  95.74 0.6976 0.0234 0.0237
-0.033  91.91 0.7528 0.0267 0.0270
 0.033  88.09 0.7124 0.0287 0.0289
 0.100  84.26 0.5789 0.0276 0.0278
 0.167  80.41 0.5259 0.0279 0.0281
 0.233  76.51 0.4531 0.0268 0.0269
 0.300  72.54 0.3337 0.0240 0.0240
 0.367  68.49 0.2749 0.0218 0.0218
 0.433  64.32 0.2591 0.0209 0.0209
 0.500  60.00 0.3475 0.0221 0.0222
 0.567  55.48 0.4481 0.0233 0.0234
 0.633  50.70 0.5844 0.0245 0.0247
 0.700  45.57 1.0729 0.0282 0.0287
 0.767  39.94 1.5435 0.0282 0.0292
 0.833  33.56 2.0305 0.0383 0.0397
 0.900  25.84 2.1176 0.0643 0.0652
 0.967  14.84 1.3792 0.1582 0.1583
TXS=10.427+/-0.088 ub

