tag channel= 308, eff= 0.455706
Eg=145.78-148.12 W=1074.2-1076.2
Eg=146.95+/-1.17  W=1075.23+/- 1.02
 0.15 81.37 21.7209 0.1153
 0.25 75.52 20.7892 0.1111
 0.35 69.51 20.1783 0.1100
 0.45 63.26 19.1411 0.1081
 0.55 56.63 17.7330 0.1052
 0.65 49.46 15.9581 0.1047
 0.75 41.41 14.3417 0.1082
 0.85 31.79 12.0264 0.1135
 0.95 18.19 9.9008 0.1410
TXS=220.254+/-0.302 ub

tag channel= 250, eff= 0.377155
Eg=285.99-288.47 W=1190.4-1192.3
Eg=287.23+/-1.24  W=1191.36+/-0.98
cos  degrees  DXS  eDXS
-0.95 161.81 10.7722 0.0876
-0.85 148.21 13.2395 0.0898
-0.75 138.59 15.6582 0.1002
-0.65 130.54 16.6608 0.1040
-0.55 123.37 18.4124 0.1064
-0.45 116.74 20.0622 0.1119
-0.35 110.49 21.2183 0.1129
-0.25 104.48 21.7722 0.1123
-0.15 98.63 22.6556 0.1187
-0.05 92.87 22.6245 0.1211
 0.05 87.13 22.9555 0.1258
 0.15 81.37 22.5779 0.1230
 0.25 75.52 21.7852 0.1187
 0.35 69.51 20.9423 0.1172
 0.45 63.26 19.9571 0.1151
 0.55 56.63 18.4320 0.1130
 0.65 49.46 16.7329 0.1125
 0.75 41.41 14.8999 0.1146
 0.85 31.79 12.5925 0.1237
 0.95 18.19 10.1094 0.1546
TXS=228.630+/-0.323 ub

tag channel= 249, eff= 0.381852
Eg=288.50-290.97 W=1192.4-1194.3
Eg=289.73+/-1.23  W=1193.33+/-0.97
cos  degrees  DXS  eDXS
-0.95 161.81 10.9390 0.0843
-0.85 148.21 13.6001 0.0880
-0.75 138.59 15.7517 0.0972
-0.65 130.54 17.1005 0.1020
-0.55 123.37 19.0870 0.1043
-0.45 116.74 20.6552 0.1099
-0.35 110.49 21.9985 0.1114
-0.25 104.48 22.4304 0.1113
-0.15 98.63 23.4586 0.1167
-0.05 92.87 23.3276 0.1187
 0.05 87.13 23.4769 0.1228
 0.15 81.37 23.2898 0.1224
 0.25 75.52 22.4431 0.1166
 0.35 69.51 21.7834 0.1155
 0.45 63.26 20.4603 0.1123
 0.55 56.63 18.9654 0.1114
 0.65 49.46 17.2328 0.1095
 0.75 41.41 15.4243 0.1124
 0.85 31.79 13.2051 0.1196
 0.95 18.19 10.4722 0.1489
TXS=235.564+/-0.316 ub

tag channel= 248, eff= 0.381520
Eg=290.91-293.40 W=1194.3-1196.2
Eg=292.15+/-1.24  W=1195.24+/-0.98
cos  degrees  DXS  eDXS
-0.95 161.81 11.1811 0.0824
-0.85 148.21 13.9353 0.0867
-0.75 138.59 16.4928 0.0962
-0.65 130.54 17.7174 0.1007
-0.55 123.37 19.7773 0.1034
-0.45 116.74 21.4754 0.1092
-0.35 110.49 22.7832 0.1104
-0.25 104.48 23.5930 0.1111
-0.15 98.63 24.3803 0.1163
-0.05 92.87 24.6278 0.1188
 0.05 87.13 24.5121 0.1220
 0.15 81.37 24.2474 0.1214
 0.25 75.52 23.4935 0.1170
 0.35 69.51 22.6066 0.1153
 0.45 63.26 21.4134 0.1121
 0.55 56.63 20.0631 0.1109
 0.65 49.46 18.0921 0.1092
 0.75 41.41 15.8754 0.1110
 0.85 31.79 13.4948 0.1184
 0.95 18.19 10.7949 0.1488
TXS=245.270+/-0.314 ub

tag channel= 247, eff= 0.381003
Eg=293.44-295.95 W=1196.3-1198.2
Eg=294.70+/-1.25  W=1197.23+/-0.98
cos  degrees  DXS  eDXS
-0.95 161.81 11.3953 0.0837
-0.85 148.21 14.4251 0.0879
-0.75 138.59 16.8721 0.0979
-0.65 130.54 18.3134 0.1025
-0.55 123.37 20.5080 0.1059
-0.45 116.74 22.2152 0.1115
-0.35 110.49 23.5292 0.1130
-0.25 104.48 24.3440 0.1142
-0.15 98.63 25.3042 0.1195
-0.05 92.87 25.5174 0.1213
 0.05 87.13 25.4004 0.1242
 0.15 81.37 25.1147 0.1251
 0.25 75.52 24.4565 0.1201
 0.35 69.51 23.6415 0.1186
 0.45 63.26 22.0755 0.1146
 0.55 56.63 20.5964 0.1127
 0.65 49.46 18.6873 0.1115
 0.75 41.41 16.5820 0.1133
 0.85 31.79 14.2251 0.1214
 0.95 18.19 11.1486 0.1533
TXS=253.933+/-0.322 ub

tag channel= 246, eff= 0.382756
Eg=295.99-298.43 W=1198.2-1200.2
Eg=297.20+/-1.22  W=1199.20+/-0.95
cos  degrees  DXS  eDXS
-0.95 161.81 11.6080 0.0852
-0.85 148.21 14.7416 0.0898
-0.75 138.59 17.3638 0.1001
-0.65 130.54 18.8826 0.1056
-0.55 123.37 21.0424 0.1080
-0.45 116.74 22.7060 0.1138
-0.35 110.49 24.4488 0.1165
-0.25 104.48 25.2932 0.1184
-0.15 98.63 26.0476 0.1226
-0.05 92.87 26.3510 0.1239
 0.05 87.13 26.2917 0.1268
 0.15 81.37 26.2162 0.1295
 0.25 75.52 25.2480 0.1237
 0.35 69.51 24.3847 0.1214
 0.45 63.26 22.8963 0.1180
 0.55 56.63 21.2855 0.1157
 0.65 49.46 19.3569 0.1143
 0.75 41.41 17.2299 0.1168
 0.85 31.79 14.5258 0.1236
 0.95 18.19 11.6949 0.1587
TXS=262.262+/-0.330 ub

tag channel= 245, eff= 0.382682
Eg=298.35-300.76 W=1200.1-1202.0
Eg=299.56+/-1.21  W=1201.04+/-0.94
cos  degrees  DXS  eDXS
-0.95 161.81 11.9379 0.0874
-0.85 148.21 15.0580 0.0915
-0.75 138.59 17.8384 0.1025
-0.65 130.54 19.3228 0.1076
-0.55 123.37 21.7188 0.1112
-0.45 116.74 23.5382 0.1173
-0.35 110.49 24.9807 0.1197
-0.25 104.48 26.1812 0.1225
-0.15 98.63 26.8247 0.1263
-0.05 92.87 27.4484 0.1274
 0.05 87.13 26.9611 0.1290
 0.15 81.37 27.0182 0.1335
 0.25 75.52 25.9414 0.1272
 0.35 69.51 25.0757 0.1246
 0.45 63.26 23.8734 0.1221
 0.55 56.63 22.1972 0.1199
 0.65 49.46 20.1271 0.1184
 0.75 41.41 17.7595 0.1197
 0.85 31.79 14.8055 0.1264
 0.95 18.19 12.1361 0.1655
TXS=270.507+/-0.340 ub

tag channel= 244, eff= 0.376505
Eg=300.79-303.23 W=1202.0-1203.9
Eg=302.01+/-1.22  W=1202.95+/-0.95
cos  degrees  DXS  eDXS
-0.95 161.81 12.2065 0.0894
-0.85 148.21 15.6275 0.0945
-0.75 138.59 18.4172 0.1044
-0.65 130.54 20.1417 0.1104
-0.55 123.37 22.5105 0.1134
-0.45 116.74 24.6389 0.1207
-0.35 110.49 26.2339 0.1228
-0.25 104.48 27.3201 0.1258
-0.15 98.63 28.0711 0.1306
-0.05 92.87 28.5894 0.1303
 0.05 87.13 27.9612 0.1302
 0.15 81.37 28.1287 0.1363
 0.25 75.52 27.5117 0.1320
 0.35 69.51 26.3433 0.1282
 0.45 63.26 24.9311 0.1251
 0.55 56.63 23.4011 0.1233
 0.65 49.46 20.9751 0.1215
 0.75 41.41 18.5807 0.1234
 0.85 31.79 15.7720 0.1339
 0.95 18.19 13.2160 0.1790
TXS=282.963+/-0.351 ub

tag channel= 243, eff= 0.373580
Eg=303.23-305.67 W=1203.9-1205.8
Eg=304.45+/-1.22  W=1204.85+/-0.95
cos  degrees  DXS  eDXS
-0.95 161.81 12.1789 0.0911
-0.85 148.21 15.8626 0.0970
-0.75 138.59 18.8262 0.1085
-0.65 130.54 20.5471 0.1146
-0.55 123.37 23.1968 0.1183
-0.45 116.74 25.3482 0.1257
-0.35 110.49 27.0062 0.1285
-0.25 104.48 27.8774 0.1315
-0.15 98.63 28.8818 0.1371
-0.05 92.87 29.1186 0.1352
 0.05 87.13 29.1878 0.1373
 0.15 81.37 29.1461 0.1435
 0.25 75.52 28.0996 0.1381
 0.35 69.51 26.9330 0.1340
 0.45 63.26 25.6157 0.1308
 0.55 56.63 23.8232 0.1284
 0.65 49.46 21.6351 0.1267
 0.75 41.41 19.1392 0.1280
 0.85 31.79 16.2947 0.1387
 0.95 18.19 13.3198 0.1847
TXS=290.160+/-0.366 ub

tag channel= 242, eff= 0.375000
Eg=305.67-308.11 W=1205.8-1207.7
Eg=306.89+/-1.22  W=1206.75+/-0.95
cos  degrees  DXS  eDXS
-0.95 161.81 12.2860 0.0913
-0.85 148.21 16.0039 0.0968
-0.75 138.59 18.9664 0.1087
-0.65 130.54 20.7301 0.1149
-0.55 123.37 23.1444 0.1174
-0.45 116.74 25.3178 0.1255
-0.35 110.49 27.0067 0.1277
-0.25 104.48 28.2470 0.1321
-0.15 98.63 29.1595 0.1381
-0.05 92.87 29.7459 0.1365
 0.05 87.13 29.5680 0.1374
 0.15 81.37 29.5469 0.1443
 0.25 75.52 28.5164 0.1393
 0.35 69.51 27.3862 0.1349
 0.45 63.26 25.9039 0.1313
 0.55 56.63 24.1856 0.1291
 0.65 49.46 21.9260 0.1281
 0.75 41.41 19.4212 0.1285
 0.85 31.79 16.3911 0.1379
 0.95 18.19 13.2610 0.1864
TXS=293.096+/-0.367 ub

tag channel= 241, eff= 0.374707
Eg=308.11-310.55 W=1207.7-1209.6
Eg=309.33+/-1.22  W=1208.65+/-0.95
cos  degrees  DXS  eDXS
-0.95 161.81 12.2216 0.0898
-0.85 148.21 16.1338 0.0961
-0.75 138.59 19.0291 0.1071
-0.65 130.54 20.9281 0.1129
-0.55 123.37 23.2573 0.1156
-0.45 116.74 25.6871 0.1240
-0.35 110.49 27.2395 0.1262
-0.25 104.48 28.6847 0.1311
-0.15 98.63 29.6072 0.1364
-0.05 92.87 29.8540 0.1340
 0.05 87.13 30.1008 0.1357
 0.15 81.37 29.7215 0.1413
 0.25 75.52 28.6980 0.1372
 0.35 69.51 27.7726 0.1331
 0.45 63.26 26.5159 0.1309
 0.55 56.63 24.5946 0.1281
 0.65 49.46 22.2485 0.1267
 0.75 41.41 19.6219 0.1282
 0.85 31.79 16.6086 0.1373
 0.95 18.19 13.2474 0.1855
TXS=296.273+/-0.363 ub

tag channel= 240, eff= 0.369000
Eg=310.55-312.99 W=1209.6-1211.5
Eg=311.77+/-1.22  W=1210.54+/-0.95
cos  degrees  DXS  eDXS
-0.95 161.81 12.2835 0.0923
-0.85 148.21 16.2265 0.0988
-0.75 138.59 19.3732 0.1109
-0.65 130.54 21.0341 0.1158
-0.55 123.37 23.7839 0.1197
-0.45 116.74 25.9409 0.1268
-0.35 110.49 27.8282 0.1301
-0.25 104.48 28.9467 0.1344
-0.15 98.63 30.3519 0.1418
-0.05 92.87 30.5190 0.1385
 0.05 87.13 30.7540 0.1394
 0.15 81.37 30.4721 0.1457
 0.25 75.52 29.3044 0.1425
 0.35 69.51 28.3496 0.1378
 0.45 63.26 27.1299 0.1352
 0.55 56.63 25.1509 0.1324
 0.65 49.46 22.5933 0.1300
 0.75 41.41 19.9812 0.1316
 0.85 31.79 16.9909 0.1420
 0.95 18.19 13.4867 0.1991
TXS=301.755+/-0.376 ub

tag channel= 239, eff= 0.361515
Eg=312.99-315.43 W=1211.5-1213.4
Eg=314.21+/-1.22  W=1212.43+/-0.94
cos  degrees  DXS  eDXS
-0.95 161.81 12.0705 0.0964
-0.85 148.21 16.0924 0.1031
-0.75 138.59 19.5366 0.1163
-0.65 130.54 21.2805 0.1223
-0.55 123.37 24.1824 0.1260
-0.45 116.74 26.3674 0.1331
-0.35 110.49 28.0585 0.1360
-0.25 104.48 29.6215 0.1418
-0.15 98.63 30.5570 0.1481
-0.05 92.87 31.0111 0.1455
 0.05 87.13 31.3082 0.1462
 0.15 81.37 31.0256 0.1519
 0.25 75.52 29.6724 0.1497
 0.35 69.51 28.6485 0.1441
 0.45 63.26 27.4570 0.1414
 0.55 56.63 25.5684 0.1392
 0.65 49.46 23.0718 0.1375
 0.75 41.41 20.3726 0.1394
 0.85 31.79 17.3383 0.1540
 0.95 18.19 13.7478 0.2146
TXS=305.829+/-0.397 ub

tag channel= 238, eff= 0.356808
Eg=315.43-317.87 W=1213.4-1215.3
Eg=316.65+/-1.22  W=1214.32+/-0.94
cos  degrees  DXS  eDXS
-0.95 161.81 11.9500 0.1002
-0.85 148.21 15.9238 0.1071
-0.75 138.59 19.1335 0.1193
-0.65 130.54 21.2809 0.1273
-0.55 123.37 24.1281 0.1306
-0.45 116.74 25.8588 0.1362
-0.35 110.49 27.7601 0.1400
-0.25 104.48 29.3159 0.1462
-0.15 98.63 30.7582 0.1541
-0.05 92.87 30.7201 0.1499
 0.05 87.13 31.2132 0.1502
 0.15 81.37 30.6960 0.1555
 0.25 75.52 29.7324 0.1557
 0.35 69.51 28.6713 0.1493
 0.45 63.26 27.3446 0.1463
 0.55 56.63 25.4972 0.1436
 0.65 49.46 23.0829 0.1424
 0.75 41.41 20.2066 0.1443
 0.85 31.79 17.2396 0.1631
 0.95 18.19 13.8826 0.2271
TXS=304.201+/-0.411 ub

tag channel= 237, eff= 0.351000
Eg=317.88-320.31 W=1215.3-1217.1
Eg=319.10+/-1.21  W=1216.21+/-0.94
cos  degrees  DXS  eDXS
-0.95 161.81 11.7039 0.0939
-0.85 148.21 15.7439 0.1016
-0.75 138.59 19.0134 0.1139
-0.65 130.54 21.2067 0.1205
-0.55 123.37 23.8116 0.1234
-0.45 116.74 26.1573 0.1319
-0.35 110.49 28.1224 0.1348
-0.25 104.48 29.4604 0.1408
-0.15 98.63 30.5145 0.1482
-0.05 92.87 31.2275 0.1464
 0.05 87.13 31.2805 0.1443
 0.15 81.37 30.9367 0.1498
 0.25 75.52 29.8515 0.1510
 0.35 69.51 28.8567 0.1449
 0.45 63.26 27.5231 0.1411
 0.55 56.63 25.4060 0.1373
 0.65 49.46 23.0516 0.1367
 0.75 41.41 20.4147 0.1399
 0.85 31.79 17.5608 0.1541
 0.95 18.19 13.7327 0.2180
TXS=304.942+/-0.395 ub

tag channel= 236, eff= 0.343000
Eg=320.27-322.71 W=1217.1-1219.0
Eg=321.49+/-1.22  W=1218.05+/-0.94
cos  degrees  DXS  eDXS
-0.95 161.81 11.6120 0.0946
-0.85 148.21 15.7694 0.1023
-0.75 138.59 18.9329 0.1153
-0.65 130.54 21.0575 0.1222
-0.55 123.37 23.7810 0.1256
-0.45 116.74 25.9042 0.1333
-0.35 110.49 28.0474 0.1370
-0.25 104.48 29.6150 0.1443
-0.15 98.63 30.6300 0.1515
-0.05 92.87 31.4284 0.1504
 0.05 87.13 31.1786 0.1465
 0.15 81.37 31.1807 0.1530
 0.25 75.52 30.2190 0.1549
 0.35 69.51 28.9220 0.1477
 0.45 63.26 27.6303 0.1439
 0.55 56.63 25.5745 0.1408
 0.65 49.46 23.1527 0.1387
 0.75 41.41 20.1879 0.1413
 0.85 31.79 17.5508 0.1571
 0.95 18.19 13.7142 0.2210
TXS=305.264+/-0.402 ub

tag channel= 235, eff= 0.341307
Eg=322.74-325.19 W=1219.0-1220.9
Eg=323.96+/-1.23  W=1219.95+/-0.94
cos  degrees  DXS  eDXS
-0.95 161.81 11.4459 0.0940
-0.85 148.21 15.2623 0.1005
-0.75 138.59 18.6803 0.1150
-0.65 130.54 20.8389 0.1219
-0.55 123.37 23.2180 0.1239
-0.45 116.74 25.7955 0.1330
-0.35 110.49 27.4783 0.1356
-0.25 104.48 29.2282 0.1436
-0.15 98.63 30.1642 0.1510
-0.05 92.87 31.0005 0.1501
 0.05 87.13 30.6039 0.1448
 0.15 81.37 30.8229 0.1516
 0.25 75.52 29.8171 0.1544
 0.35 69.51 28.1624 0.1464
 0.45 63.26 27.0758 0.1425
 0.55 56.63 25.0887 0.1395
 0.65 49.46 23.1189 0.1388
 0.75 41.41 19.9610 0.1406
 0.85 31.79 17.4749 0.1575
 0.95 18.19 13.8425 0.2213
TXS=300.862+/-0.400 ub

tag channel= 234, eff= 0.336129
Eg=325.18-327.62 W=1220.9-1222.8
Eg=326.40+/-1.22  W=1221.83+/-0.93
cos  degrees  DXS  eDXS
-0.95 161.81 11.2495 0.0985
-0.85 148.21 15.2027 0.1056
-0.75 138.59 18.4938 0.1200
-0.65 130.54 20.5036 0.1263
-0.55 123.37 23.3075 0.1288
-0.45 116.74 25.5662 0.1374
-0.35 110.49 27.2705 0.1406
-0.25 104.48 28.9361 0.1482
-0.15 98.63 29.9838 0.1562
-0.05 92.87 30.9836 0.1559
 0.05 87.13 30.3900 0.1491
 0.15 81.37 30.8999 0.1559
 0.25 75.52 29.9727 0.1603
 0.35 69.51 28.4152 0.1527
 0.45 63.26 27.1627 0.1485
 0.55 56.63 25.3109 0.1456
 0.65 49.46 22.9712 0.1439
 0.75 41.41 19.9660 0.1471
 0.85 31.79 17.4073 0.1672
 0.95 18.19 13.5034 0.2386
TXS=299.868+/-0.418 ub

tag channel= 233, eff= 0.330000
Eg=327.61-330.05 W=1222.8-1224.6
Eg=328.83+/-1.22  W=1223.69+/-0.93
cos  degrees  DXS  eDXS
-0.95 161.81 10.8982 0.0969
-0.85 148.21 15.1102 0.1036
-0.75 138.59 18.4519 0.1181
-0.65 130.54 20.1564 0.1229
-0.55 123.37 23.1144 0.1251
-0.45 116.74 25.5186 0.1341
-0.35 110.49 27.2198 0.1376
-0.25 104.48 28.8674 0.1442
-0.15 98.63 29.9586 0.1519
-0.05 92.87 31.2714 0.1537
 0.05 87.13 30.6015 0.1469
 0.15 81.37 30.8690 0.1515
 0.25 75.52 29.8669 0.1557
 0.35 69.51 28.3633 0.1504
 0.45 63.26 27.1308 0.1452
 0.55 56.63 25.1027 0.1417
 0.65 49.46 22.9876 0.1415
 0.75 41.41 20.1879 0.1453
 0.85 31.79 17.4623 0.1669
 0.95 18.19 13.2962 0.2509
TXS=299.201+/-0.414 ub

tag channel= 232, eff= 0.326140
Eg=330.06-332.49 W=1224.6-1226.5
Eg=331.27+/-1.22  W=1225.56+/-0.93
cos  degrees  DXS  eDXS
-0.95 161.81 10.7804 0.0950
-0.85 148.21 15.0558 0.1015
-0.75 138.59 18.3595 0.1162
-0.65 130.54 20.0740 0.1199
-0.55 123.37 22.9671 0.1226
-0.45 116.74 25.4196 0.1312
-0.35 110.49 27.1300 0.1350
-0.25 104.48 28.8770 0.1427
-0.15 98.63 29.8449 0.1498
-0.05 92.87 31.1485 0.1508
 0.05 87.13 30.8033 0.1463
 0.15 81.37 30.1742 0.1458
 0.25 75.52 29.7463 0.1520
 0.35 69.51 28.4224 0.1486
 0.45 63.26 27.1122 0.1422
 0.55 56.63 25.4093 0.1404
 0.65 49.46 22.9238 0.1398
 0.75 41.41 20.4292 0.1453
 0.85 31.79 17.2277 0.1664
 0.95 18.19 13.9850 0.2568
TXS=298.859+/-0.410 ub

tag channel= 231, eff= 0.323000
Eg=332.49-334.91 W=1226.5-1228.3
Eg=333.70+/-1.21  W=1227.42+/-0.93
cos  degrees  DXS  eDXS
-0.95 161.81 10.5607 0.0939
-0.85 148.21 14.4447 0.0997
-0.75 138.59 17.7682 0.1145
-0.65 130.54 19.7530 0.1200
-0.55 123.37 22.7397 0.1222
-0.45 116.74 25.0410 0.1302
-0.35 110.49 26.8405 0.1344
-0.25 104.48 28.3010 0.1418
-0.15 98.63 29.3742 0.1494
-0.05 92.87 30.7594 0.1513
 0.05 87.13 30.6211 0.1469
 0.15 81.37 30.1058 0.1458
 0.25 75.52 29.3649 0.1513
 0.35 69.51 28.0128 0.1493
 0.45 63.26 26.7251 0.1423
 0.55 56.63 25.0534 0.1404
 0.65 49.46 22.8926 0.1402
 0.75 41.41 20.2120 0.1454
 0.85 31.79 17.3706 0.1659
 0.95 18.19 13.9519 0.2625
TXS=295.092+/-0.410 ub

tag channel= 230, eff= 0.324579
Eg=334.91-337.35 W=1228.3-1230.2
Eg=336.13+/-1.22  W=1229.27+/-0.93
cos  degrees  DXS  eDXS
-0.95 161.81 10.0970 0.0917
-0.85 148.21 14.1596 0.0988
-0.75 138.59 17.3850 0.1137
-0.65 130.54 19.0832 0.1170
-0.55 123.37 22.0290 0.1197
-0.45 116.74 24.3268 0.1276
-0.35 110.49 26.1822 0.1319
-0.25 104.48 27.8017 0.1393
-0.15 98.63 28.8802 0.1465
-0.05 92.87 30.0181 0.1475
 0.05 87.13 29.8469 0.1433
 0.15 81.37 29.8358 0.1442
 0.25 75.52 28.8523 0.1484
 0.35 69.51 27.5832 0.1468
 0.45 63.26 26.1308 0.1393
 0.55 56.63 24.7033 0.1376
 0.65 49.46 22.2842 0.1373
 0.75 41.41 19.7405 0.1419
 0.85 31.79 16.8857 0.1635
 0.95 18.19 13.0478 0.2595
TXS=288.172+/-0.403 ub

tag channel= 229, eff= 0.326680
Eg=337.35-339.78 W=1230.2-1232.1
Eg=338.56+/-1.22  W=1231.13+/-0.93
cos  degrees  DXS  eDXS
-0.95 161.81 9.7414 0.0906
-0.85 148.21 13.6423 0.0973
-0.75 138.59 16.6099 0.1111
-0.65 130.54 18.9151 0.1161
-0.55 123.37 21.6022 0.1180
-0.45 116.74 23.9225 0.1265
-0.35 110.49 25.4180 0.1296
-0.25 104.48 27.1850 0.1376
-0.15 98.63 28.2700 0.1443
-0.05 92.87 29.1560 0.1452
 0.05 87.13 29.4087 0.1428
 0.15 81.37 29.0376 0.1419
 0.25 75.52 28.5685 0.1464
 0.35 69.51 27.1598 0.1457
 0.45 63.26 25.5444 0.1384
 0.55 56.63 23.9133 0.1349
 0.65 49.46 21.9065 0.1362
 0.75 41.41 19.4433 0.1420
 0.85 31.79 16.8055 0.1657
 0.95 18.19 13.0564 0.2617
TXS=282.165+/-0.400 ub

tag channel= 228, eff= 0.324000
Eg=339.78-342.20 W=1232.1-1233.9
Eg=340.99+/-1.21  W=1232.98+/-0.92
cos  degrees  DXS  eDXS
-0.95 161.81 9.3564 0.0886
-0.85 148.21 13.3770 0.0959
-0.75 138.59 16.4602 0.1095
-0.65 130.54 18.7151 0.1145
-0.55 123.37 21.4421 0.1164
-0.45 116.74 23.9590 0.1249
-0.35 110.49 25.0142 0.1271
-0.25 104.48 26.8080 0.1355
-0.15 98.63 27.6881 0.1412
-0.05 92.87 28.9260 0.1424
 0.05 87.13 28.9018 0.1393
 0.15 81.37 28.6937 0.1393
 0.25 75.52 28.3637 0.1429
 0.35 69.51 26.6935 0.1430
 0.45 63.26 25.2396 0.1350
 0.55 56.63 23.8203 0.1336
 0.65 49.46 21.6963 0.1337
 0.75 41.41 19.3653 0.1405
 0.85 31.79 16.5380 0.1626
 0.95 18.19 12.8369 0.2609
TXS=278.766+/-0.394 ub

tag channel= 227, eff= 0.322169
Eg=342.20-344.62 W=1233.9-1235.7
Eg=343.41+/-1.21  W=1234.82+/-0.92
cos  degrees  DXS  eDXS
-0.95 161.81 9.1005 0.0890
-0.85 148.21 13.0831 0.0954
-0.75 138.59 16.1211 0.1096
-0.65 130.54 18.4417 0.1144
-0.55 123.37 20.9031 0.1149
-0.45 116.74 23.5305 0.1241
-0.35 110.49 24.8842 0.1270
-0.25 104.48 26.4564 0.1349
-0.15 98.63 27.4572 0.1408
-0.05 92.87 28.6111 0.1431
 0.05 87.13 28.8346 0.1409
 0.15 81.37 28.2723 0.1392
 0.25 75.52 27.7682 0.1420
 0.35 69.51 26.6054 0.1434
 0.45 63.26 24.8296 0.1355
 0.55 56.63 23.4886 0.1331
 0.65 49.46 21.3963 0.1336
 0.75 41.41 18.8812 0.1401
 0.85 31.79 16.1459 0.1641
 0.95 18.19 13.0694 0.2746
TXS=274.989+/-0.398 ub

tag channel= 226, eff= 0.320943
Eg=344.62-347.05 W=1235.7-1237.6
Eg=345.84+/-1.21  W=1236.66+/-0.92
cos  degrees  DXS  eDXS
-0.95 161.81 8.9818 0.0934
-0.85 148.21 12.6456 0.0992
-0.75 138.59 15.8082 0.1141
-0.65 130.54 18.1763 0.1199
-0.55 123.37 20.5981 0.1197
-0.45 116.74 23.0682 0.1293
-0.35 110.49 24.5022 0.1327
-0.25 104.48 26.2874 0.1404
-0.15 98.63 27.1660 0.1455
-0.05 92.87 28.1312 0.1478
 0.05 87.13 28.5305 0.1467
 0.15 81.37 27.7765 0.1439
 0.25 75.52 27.6353 0.1465
 0.35 69.51 26.3844 0.1500
 0.45 63.26 24.5622 0.1413
 0.55 56.63 22.8001 0.1376
 0.65 49.46 21.1345 0.1398
 0.75 41.41 18.9300 0.1464
 0.85 31.79 16.1331 0.1747
 0.95 18.19 12.6228 0.2979
TXS=271.217+/-0.418 ub

tag channel= 225, eff= 0.319592
Eg=347.07-349.48 W=1237.6-1239.4
Eg=348.28+/-1.21  W=1238.51+/-0.91
cos  degrees  DXS  eDXS
-0.95 161.81 8.7229 0.0926
-0.85 148.21 12.3587 0.0980
-0.75 138.59 15.5072 0.1142
-0.65 130.54 18.0148 0.1204
-0.55 123.37 20.3261 0.1193
-0.45 116.74 22.4328 0.1271
-0.35 110.49 24.0653 0.1317
-0.25 104.48 25.6159 0.1399
-0.15 98.63 26.5206 0.1454
-0.05 92.87 27.7684 0.1473
 0.05 87.13 28.0991 0.1461
 0.15 81.37 27.3719 0.1433
 0.25 75.52 27.0538 0.1450
 0.35 69.51 26.0086 0.1498
 0.45 63.26 24.1863 0.1412
 0.55 56.63 22.7248 0.1378
 0.65 49.46 20.8748 0.1394
 0.75 41.41 18.4544 0.1481
 0.85 31.79 15.9802 0.1754
 0.95 18.19 13.0231 0.3054
TXS=266.969+/-0.419 ub

tag channel= 224, eff= 0.325000
Eg=349.43-351.86 W=1239.4-1241.2
Eg=350.64+/-1.21  W=1240.30+/-0.92
cos  degrees  DXS  eDXS
-0.95 161.81 8.2518 0.0827
-0.85 148.21 11.9098 0.0883
-0.75 138.59 14.9946 0.1037
-0.65 130.54 17.0910 0.1073
-0.55 123.37 19.5237 0.1070
-0.45 116.74 21.6792 0.1159
-0.35 110.49 23.0549 0.1197
-0.25 104.48 24.5392 0.1262
-0.15 98.63 25.4792 0.1315
-0.05 92.87 26.6342 0.1338
 0.05 87.13 26.8318 0.1327
 0.15 81.37 26.6495 0.1323
 0.25 75.52 25.9820 0.1311
 0.35 69.51 25.0538 0.1353
 0.45 63.26 23.4499 0.1286
 0.55 56.63 21.9641 0.1254
 0.65 49.46 20.3426 0.1268
 0.75 41.41 18.0180 0.1342
 0.85 31.79 15.2081 0.1579
 0.95 18.19 12.1967 0.2833
TXS=256.761+/-0.382 ub

tag channel= 223, eff= 0.322414
Eg=351.91-354.35 W=1241.3-1243.1
Eg=353.13+/-1.22  W=1242.18+/-0.92
cos  degrees  DXS  eDXS
-0.95 161.81 7.9349 0.0846
-0.85 148.21 11.5147 0.0905
-0.75 138.59 14.4102 0.1047
-0.65 130.54 16.7732 0.1098
-0.55 123.37 19.0442 0.1098
-0.45 116.74 21.1245 0.1174
-0.35 110.49 22.4762 0.1216
-0.25 104.48 24.1188 0.1279
-0.15 98.63 24.9693 0.1346
-0.05 92.87 25.8391 0.1349
 0.05 87.13 26.3648 0.1350
 0.15 81.37 26.0949 0.1345
 0.25 75.52 25.3848 0.1325
 0.35 69.51 24.6229 0.1384
 0.45 63.26 23.0673 0.1313
 0.55 56.63 21.7465 0.1287
 0.65 49.46 19.6940 0.1285
 0.75 41.41 17.6154 0.1372
 0.85 31.79 15.3555 0.1649
 0.95 18.19 12.0270 0.2944
TXS=251.312+/-0.391 ub

tag channel= 222, eff= 0.324000
Eg=354.33-356.75 W=1243.1-1244.9
Eg=355.54+/-1.21  W=1244.00+/-0.91
cos  degrees  DXS  eDXS
-0.95 161.81 7.7005 0.0831
-0.85 148.21 11.2904 0.0884
-0.75 138.59 13.9663 0.1027
-0.65 130.54 16.3166 0.1082
-0.55 123.37 18.3486 0.1066
-0.45 116.74 20.3613 0.1145
-0.35 110.49 22.1182 0.1195
-0.25 104.48 23.4510 0.1263
