TaggerCh	Theta	DTheta	Asym	DAsym
65	25.000000	5.000000	-0.057188	0.190271
65	35.000000	5.000000	-0.171719	0.076597
65	45.000000	5.000000	-0.151344	0.049264
65	55.000000	5.000000	-0.139701	0.035375
65	65.000000	5.000000	-0.184454	0.029421
65	75.000000	5.000000	-0.124629	0.026466
65	85.000000	5.000000	-0.199041	0.026539
65	95.000000	5.000000	-0.031040	0.026747
65	105.000000	5.000000	0.041622	0.027591
65	115.000000	5.000000	0.134573	0.032465
65	125.000000	5.000000	0.238994	0.037390
65	135.000000	5.000000	0.164365	0.049945
65	145.000000	5.000000	0.181282	0.061696
65	155.000000	5.000000	0.282931	0.103166
65	165.000000	5.000000	-0.212303	0.168731
65	175.000000	5.000000	-0.617890	0.310209


66	5.000000	5.000000	1.626532	2.916931
66	15.000000	5.000000	-0.858430	0.412968
66	25.000000	5.000000	-0.407194	0.170718
66	35.000000	5.000000	-0.425027	0.101451
66	45.000000	5.000000	-0.184649	0.051258
66	55.000000	5.000000	-0.188238	0.038431
66	65.000000	5.000000	-0.209613	0.031866
66	75.000000	5.000000	-0.185855	0.028542
66	85.000000	5.000000	-0.079514	0.026559
66	95.000000	5.000000	-0.024264	0.028599
66	105.000000	5.000000	-0.050831	0.030996
66	115.000000	5.000000	0.181416	0.033766
66	125.000000	5.000000	0.133306	0.041375
66	135.000000	5.000000	0.143480	0.055817
66	145.000000	5.000000	0.204540	0.076292
66	155.000000	5.000000	0.161231	0.103869
66	165.000000	5.000000	0.095969	0.190866
66	175.000000	5.000000	-1.665715	0.477423


67	5.000000	5.000000	0.189180	0.626315
67	15.000000	5.000000	0.528969	0.400456
67	25.000000	5.000000	0.045033	0.152473
67	35.000000	5.000000	-0.301218	0.069012
67	45.000000	5.000000	-0.068175	0.043507
67	55.000000	5.000000	-0.339888	0.034749
67	65.000000	5.000000	-0.160648	0.026133
67	75.000000	5.000000	-0.072673	0.023418
67	85.000000	5.000000	-0.097681	0.022349
67	95.000000	5.000000	-0.064928	0.022584
67	105.000000	5.000000	0.066513	0.024423
67	115.000000	5.000000	0.095517	0.027318
67	125.000000	5.000000	0.176960	0.032300
67	135.000000	5.000000	0.322877	0.047068
67	145.000000	5.000000	0.348115	0.067728
67	155.000000	5.000000	0.303504	0.092792
67	165.000000	5.000000	0.258476	0.149386
67	175.000000	5.000000	0.625555	0.376796


68	5.000000	5.000000	0.105773	0.808728
68	15.000000	5.000000	0.006174	0.335005
68	25.000000	5.000000	-0.061724	0.152393
68	35.000000	5.000000	-0.125525	0.088887
68	45.000000	5.000000	-0.264370	0.047201
68	55.000000	5.000000	-0.329853	0.034991
68	65.000000	5.000000	-0.101514	0.028592
68	75.000000	5.000000	-0.106906	0.026033
68	85.000000	5.000000	-0.038886	0.024866
68	95.000000	5.000000	-0.027246	0.025624
68	105.000000	5.000000	0.106848	0.027149
68	115.000000	5.000000	0.064036	0.030786
68	125.000000	5.000000	0.207401	0.037096
68	135.000000	5.000000	0.256271	0.046493
68	145.000000	5.000000	0.345983	0.064936
68	155.000000	5.000000	0.214780	0.100692
68	165.000000	5.000000	-0.106910	0.165027
68	175.000000	5.000000	-0.263702	0.370374


69	5.000000	5.000000	10.068264	30.864304
69	15.000000	5.000000	-0.131996	0.297226
69	25.000000	5.000000	0.456212	0.154983
69	35.000000	5.000000	-0.195508	0.084048
69	45.000000	5.000000	-0.193069	0.048066
69	55.000000	5.000000	-0.209024	0.035881
69	65.000000	5.000000	-0.285702	0.030449
69	75.000000	5.000000	-0.140768	0.027137
69	85.000000	5.000000	-0.058013	0.026792
69	95.000000	5.000000	-0.085373	0.027028
69	105.000000	5.000000	-0.011558	0.028461
69	115.000000	5.000000	0.222885	0.031568
69	125.000000	5.000000	0.224899	0.037911
69	135.000000	5.000000	0.472971	0.052019
69	145.000000	5.000000	0.419393	0.071561
69	155.000000	5.000000	0.782643	0.119311
69	165.000000	5.000000	-0.063365	0.175117
69	175.000000	5.000000	-0.627625	0.653559


70	5.000000	5.000000	-2.875772	2.594459
70	15.000000	5.000000	-1.032415	0.394154
70	25.000000	5.000000	-0.315260	0.177157
70	35.000000	5.000000	-0.249220	0.088929
70	45.000000	5.000000	-0.217450	0.051575
70	55.000000	5.000000	-0.270512	0.037955
70	65.000000	5.000000	-0.256126	0.031735
70	75.000000	5.000000	-0.113169	0.027668
70	85.000000	5.000000	-0.151690	0.026815
70	95.000000	5.000000	0.077338	0.027747
70	105.000000	5.000000	0.037828	0.028418
70	115.000000	5.000000	0.169928	0.032826
70	125.000000	5.000000	0.083106	0.039189
70	135.000000	5.000000	0.398875	0.053093
70	145.000000	5.000000	0.356054	0.070870
70	155.000000	5.000000	0.472344	0.106753
70	165.000000	5.000000	0.052169	0.173792
70	175.000000	5.000000	-0.544554	0.670885


71	5.000000	5.000000	15.389759	56.531838
71	15.000000	5.000000	-0.196731	0.558476
71	25.000000	5.000000	-0.152179	0.240210
71	35.000000	5.000000	-0.569543	0.136097
71	45.000000	5.000000	-0.132403	0.082601
71	55.000000	5.000000	-0.344527	0.060518
71	65.000000	5.000000	-0.392581	0.049486
71	75.000000	5.000000	-0.202694	0.044848
71	85.000000	5.000000	-0.173742	0.043098
71	95.000000	5.000000	-0.039770	0.042836
71	105.000000	5.000000	-0.124836	0.045710
71	115.000000	5.000000	-0.009403	0.051010
71	125.000000	5.000000	0.094688	0.065218
71	135.000000	5.000000	0.139886	0.080740
71	145.000000	5.000000	0.151379	0.106771
71	155.000000	5.000000	0.190450	0.163648
71	165.000000	5.000000	0.011133	0.328047
71	175.000000	5.000000	0.613955	0.513662


72	5.000000	5.000000	-1.715422	4.751026
72	15.000000	5.000000	-0.466788	1.662155
72	25.000000	5.000000	1.171245	1.241608
72	35.000000	5.000000	1.271440	21.449755
72	45.000000	5.000000	0.011631	1.403940
72	55.000000	5.000000	-13.430884	66.530713
72	65.000000	5.000000	-7.729608	8.535350
72	75.000000	5.000000	1.189693	1.781730
72	85.000000	5.000000	11.692570	49.868349
72	95.000000	5.000000	2.520661	2.228179
72	105.000000	5.000000	0.258343	1.190930
72	115.000000	5.000000	-3.139759	3.115973
72	125.000000	5.000000	-18.743003	69.755923
72	135.000000	5.000000	-28.873977	88.769013
72	145.000000	5.000000	-17.399989	54.965542
72	155.000000	5.000000	-1.109876	1.643092
72	165.000000	5.000000	0.566886	2.665551
72	175.000000	5.000000	1.448426	0.898881


73	5.000000	5.000000	0.446472	2.126434
73	15.000000	5.000000	-0.019380	0.288717
73	25.000000	5.000000	-0.617358	0.154724
73	35.000000	5.000000	-0.207823	0.082339
73	45.000000	5.000000	-0.197881	0.050540
73	55.000000	5.000000	-0.160539	0.036819
73	65.000000	5.000000	-0.114614	0.030098
73	75.000000	5.000000	-0.108868	0.026270
73	85.000000	5.000000	-0.094308	0.026299
73	95.000000	5.000000	0.005002	0.026336
73	105.000000	5.000000	0.116968	0.028354
73	115.000000	5.000000	0.141222	0.031959
73	125.000000	5.000000	0.160432	0.038706
73	135.000000	5.000000	0.332304	0.048653
73	145.000000	5.000000	0.494590	0.070079
73	155.000000	5.000000	0.230868	0.101897
73	165.000000	5.000000	-0.582574	0.178624
73	175.000000	5.000000	-1.002129	0.574636


74	5.000000	5.000000	0.937665	23.070249
74	15.000000	5.000000	0.493177	0.433585
74	25.000000	5.000000	-0.441890	0.190424
74	35.000000	5.000000	-0.204400	0.102673
74	45.000000	5.000000	-0.174887	0.058602
74	55.000000	5.000000	-0.247955	0.040910
74	65.000000	5.000000	-0.094761	0.034461
74	75.000000	5.000000	-0.128329	0.031402
74	85.000000	5.000000	-0.069902	0.030065
74	95.000000	5.000000	-0.125507	0.030416
74	105.000000	5.000000	0.067299	0.032538
74	115.000000	5.000000	0.161315	0.037150
74	125.000000	5.000000	0.029485	0.044186
74	135.000000	5.000000	0.336782	0.058139
74	145.000000	5.000000	0.240607	0.075064
74	155.000000	5.000000	0.396633	0.133783
74	165.000000	5.000000	0.253079	0.215132
74	175.000000	5.000000	0.040144	0.479908


75	5.000000	5.000000	0.664647	2.286527
75	15.000000	5.000000	-0.254140	0.554986
75	25.000000	5.000000	-0.083531	0.173684
75	35.000000	5.000000	-0.117553	0.102920
75	45.000000	5.000000	-0.315573	0.060428
75	55.000000	5.000000	-0.211686	0.044454
75	65.000000	5.000000	-0.225181	0.036100
75	75.000000	5.000000	-0.151319	0.031888
75	85.000000	5.000000	-0.060239	0.029891
75	95.000000	5.000000	-0.080647	0.031366
75	105.000000	5.000000	0.097449	0.033513
75	115.000000	5.000000	0.206172	0.038313
75	125.000000	5.000000	0.237848	0.050241
75	135.000000	5.000000	0.475255	0.062867
75	145.000000	5.000000	0.220721	0.079991
75	155.000000	5.000000	0.499347	0.124518
75	165.000000	5.000000	0.465744	0.246555
75	175.000000	5.000000	0.104307	0.531327


76	5.000000	5.000000	-0.170629	0.547656
76	15.000000	5.000000	-0.550920	0.367549
76	25.000000	5.000000	-0.255136	0.164503
76	35.000000	5.000000	-0.203605	0.082505
76	45.000000	5.000000	-0.222762	0.051972
76	55.000000	5.000000	-0.166385	0.039394
76	65.000000	5.000000	-0.113310	0.030626
76	75.000000	5.000000	-0.091533	0.028560
76	85.000000	5.000000	-0.085241	0.026583
76	95.000000	5.000000	-0.074538	0.027299
76	105.000000	5.000000	0.054765	0.029131
76	115.000000	5.000000	0.175764	0.034593
76	125.000000	5.000000	0.119776	0.038956
76	135.000000	5.000000	0.160629	0.051450
76	145.000000	5.000000	0.331967	0.068821
76	155.000000	5.000000	0.169783	0.103234
76	165.000000	5.000000	0.265680	0.181092
76	175.000000	5.000000	0.980219	0.452148


77	5.000000	5.000000	0.429280	2.430027
77	15.000000	5.000000	0.077805	0.275656
77	25.000000	5.000000	-0.261635	0.147333
77	35.000000	5.000000	-0.300535	0.075672
77	45.000000	5.000000	-0.182941	0.047218
77	55.000000	5.000000	-0.213926	0.035517
77	65.000000	5.000000	-0.183906	0.028293
77	75.000000	5.000000	-0.136189	0.025354
77	85.000000	5.000000	-0.084063	0.024986
77	95.000000	5.000000	0.024642	0.024049
77	105.000000	5.000000	-0.029346	0.026298
77	115.000000	5.000000	0.038851	0.029973
77	125.000000	5.000000	0.105584	0.034711
77	135.000000	5.000000	0.298871	0.044812
77	145.000000	5.000000	0.543126	0.068380
77	155.000000	5.000000	0.174475	0.098856
77	165.000000	5.000000	0.162395	0.158824
77	175.000000	5.000000	0.285314	0.398029


78	5.000000	5.000000	-0.681607	0.717549
78	15.000000	5.000000	0.591822	0.432468
78	25.000000	5.000000	-0.602966	0.149207
78	35.000000	5.000000	-0.064016	0.076263
78	45.000000	5.000000	-0.097053	0.048850
78	55.000000	5.000000	-0.179626	0.036042
78	65.000000	5.000000	-0.108363	0.028147
78	75.000000	5.000000	-0.076510	0.025718
78	85.000000	5.000000	-0.066165	0.025336
78	95.000000	5.000000	-0.035852	0.025384
78	105.000000	5.000000	0.062804	0.027246
78	115.000000	5.000000	0.071321	0.031266
78	125.000000	5.000000	0.042469	0.036503
78	135.000000	5.000000	0.191133	0.045056
78	145.000000	5.000000	0.687196	0.066801
78	155.000000	5.000000	0.260967	0.096428
78	165.000000	5.000000	0.584282	0.173709
78	175.000000	5.000000	0.181608	0.317023


79	5.000000	5.000000	-0.078483	7.518487
79	15.000000	5.000000	0.126646	0.454284
79	25.000000	5.000000	0.278716	0.168898
79	35.000000	5.000000	-0.343428	0.096676
79	45.000000	5.000000	-0.414119	0.061334
79	55.000000	5.000000	-0.105983	0.043345
79	65.000000	5.000000	-0.219659	0.036720
79	75.000000	5.000000	-0.173311	0.031831
79	85.000000	5.000000	0.004383	0.031210
79	95.000000	5.000000	-0.015478	0.031868
79	105.000000	5.000000	0.151311	0.033100
79	115.000000	5.000000	0.195491	0.038407
79	125.000000	5.000000	0.210257	0.043904
79	135.000000	5.000000	0.282127	0.054608
79	145.000000	5.000000	0.362498	0.079626
79	155.000000	5.000000	0.383680	0.132976
79	165.000000	5.000000	0.101758	0.207261
79	175.000000	5.000000	0.021426	0.379830


80	5.000000	5.000000	2.172874	1.461275
80	15.000000	5.000000	0.620620	0.491076
80	25.000000	5.000000	-0.193331	0.208491
80	35.000000	5.000000	-0.308726	0.103461
80	45.000000	5.000000	-0.266775	0.065464
80	55.000000	5.000000	-0.274855	0.048502
80	65.000000	5.000000	-0.160650	0.038476
80	75.000000	5.000000	-0.139228	0.035435
80	85.000000	5.000000	-0.155317	0.033594
80	95.000000	5.000000	-0.007702	0.035349
80	105.000000	5.000000	0.040641	0.036084
80	115.000000	5.000000	0.183355	0.042385
80	125.000000	5.000000	0.122496	0.049616
80	135.000000	5.000000	0.188255	0.060897
80	145.000000	5.000000	0.360705	0.083922
80	155.000000	5.000000	0.231337	0.137667
80	165.000000	5.000000	0.449301	0.222219
80	175.000000	5.000000	-0.796819	0.564891


81	5.000000	5.000000	3.292813	8.190921
81	15.000000	5.000000	-0.010094	0.256915
81	25.000000	5.000000	-0.135844	0.106931
81	35.000000	5.000000	-0.361586	0.066424
81	45.000000	5.000000	-0.162600	0.042401
81	55.000000	5.000000	-0.145460	0.030390
81	65.000000	5.000000	-0.191462	0.024699
81	75.000000	5.000000	-0.094465	0.021938
81	85.000000	5.000000	-0.034337	0.021498
81	95.000000	5.000000	0.010514	0.020998
81	105.000000	5.000000	0.074237	0.023141
81	115.000000	5.000000	0.105211	0.025235
81	125.000000	5.000000	0.210756	0.031184
81	135.000000	5.000000	0.349980	0.041824
81	145.000000	5.000000	0.462657	0.054049
81	155.000000	5.000000	0.359753	0.077095
81	165.000000	5.000000	0.373526	0.145995
81	175.000000	5.000000	-0.258186	0.247814


82	5.000000	5.000000	0.626436	1.136837
82	15.000000	5.000000	-1.257777	0.512364
82	25.000000	5.000000	-0.346649	0.135618
82	35.000000	5.000000	-0.133155	0.064844
82	45.000000	5.000000	-0.225741	0.043127
82	55.000000	5.000000	-0.064832	0.029396
82	65.000000	5.000000	-0.153577	0.024373
82	75.000000	5.000000	-0.110641	0.021370
82	85.000000	5.000000	-0.032428	0.021237
82	95.000000	5.000000	0.022065	0.021502
82	105.000000	5.000000	0.098676	0.022505
82	115.000000	5.000000	0.205790	0.025894
82	125.000000	5.000000	0.227723	0.030882
82	135.000000	5.000000	0.298205	0.038736
82	145.000000	5.000000	0.218943	0.053283
82	155.000000	5.000000	0.343111	0.079482
82	165.000000	5.000000	0.180289	0.177582
82	175.000000	5.000000	0.349819	0.317863


83	5.000000	5.000000	1.463402	1.244795
83	15.000000	5.000000	-0.012277	0.235197
83	25.000000	5.000000	-0.151732	0.099352
83	35.000000	5.000000	-0.158412	0.058398
83	45.000000	5.000000	-0.206950	0.036170
83	55.000000	5.000000	-0.079568	0.025680
83	65.000000	5.000000	-0.110095	0.022208
83	75.000000	5.000000	-0.119744	0.019202
83	85.000000	5.000000	-0.026923	0.018970
83	95.000000	5.000000	0.037586	0.019388
83	105.000000	5.000000	0.119241	0.020375
83	115.000000	5.000000	0.170795	0.022049
83	125.000000	5.000000	0.280382	0.028323
83	135.000000	5.000000	0.280661	0.033208
83	145.000000	5.000000	0.217369	0.046709
83	155.000000	5.000000	0.345619	0.065349
83	165.000000	5.000000	0.251008	0.113752
83	175.000000	5.000000	0.369395	0.306638


84	5.000000	5.000000	2.803052	5.192477
84	15.000000	5.000000	-0.106470	0.267268
84	25.000000	5.000000	-0.286740	0.100544
84	35.000000	5.000000	-0.132150	0.059668
84	45.000000	5.000000	-0.148049	0.037561
84	55.000000	5.000000	-0.160367	0.027476
84	65.000000	5.000000	-0.115911	0.022418
84	75.000000	5.000000	-0.108226	0.019568
84	85.000000	5.000000	-0.048498	0.019267
84	95.000000	5.000000	0.001703	0.019399
84	105.000000	5.000000	0.064607	0.020824
84	115.000000	5.000000	0.198919	0.023482
84	125.000000	5.000000	0.249889	0.027538
84	135.000000	5.000000	0.239203	0.033264
84	145.000000	5.000000	0.284974	0.049186
84	155.000000	5.000000	0.434927	0.079590
84	165.000000	5.000000	0.284600	0.116649
84	175.000000	5.000000	-0.033787	0.222586


85	5.000000	5.000000	-0.259543	1.053180
85	15.000000	5.000000	-0.577768	0.305783
85	25.000000	5.000000	0.041931	0.091559
85	35.000000	5.000000	-0.082789	0.056226
85	45.000000	5.000000	-0.229665	0.035680
85	55.000000	5.000000	-0.170815	0.025491
85	65.000000	5.000000	-0.136345	0.020999
85	75.000000	5.000000	-0.121009	0.019303
85	85.000000	5.000000	-0.045450	0.018252
85	95.000000	5.000000	-0.004573	0.017962
85	105.000000	5.000000	0.106153	0.019327
85	115.000000	5.000000	0.168653	0.022939
85	125.000000	5.000000	0.220775	0.026683
85	135.000000	5.000000	0.323574	0.032570
85	145.000000	5.000000	0.375728	0.044854
85	155.000000	5.000000	0.302458	0.066911
85	165.000000	5.000000	0.399258	0.109837
85	175.000000	5.000000	-0.590475	0.240699


86	5.000000	5.000000	2.319155	4.367299
86	15.000000	5.000000	-0.698807	0.277531
86	25.000000	5.000000	-0.034978	0.092974
86	35.000000	5.000000	-0.221967	0.057445
86	45.000000	5.000000	-0.179754	0.033510
86	55.000000	5.000000	-0.176924	0.025922
86	65.000000	5.000000	-0.132130	0.020287
86	75.000000	5.000000	-0.115903	0.018439
86	85.000000	5.000000	-0.056272	0.017548
86	95.000000	5.000000	-0.027268	0.017798
86	105.000000	5.000000	0.164970	0.019031
86	115.000000	5.000000	0.180676	0.021752
86	125.000000	5.000000	0.259444	0.025805
86	135.000000	5.000000	0.331450	0.034672
86	145.000000	5.000000	0.325369	0.043876
86	155.000000	5.000000	0.358646	0.066463
86	165.000000	5.000000	0.231576	0.116711
86	175.000000	5.000000	-0.571128	0.263931


87	5.000000	5.000000	0.337585	0.483477
87	15.000000	5.000000	-0.082035	0.218473
87	25.000000	5.000000	-0.309435	0.128614
87	35.000000	5.000000	-0.025029	0.066055
87	45.000000	5.000000	-0.099960	0.041394
87	55.000000	5.000000	-0.108215	0.030152
87	65.000000	5.000000	-0.124761	0.024303
87	75.000000	5.000000	-0.078190	0.021814
87	85.000000	5.000000	-0.068168	0.020745
87	95.000000	5.000000	0.017201	0.021916
87	105.000000	5.000000	0.161547	0.023769
87	115.000000	5.000000	0.135259	0.024757
87	125.000000	5.000000	0.171184	0.030840
87	135.000000	5.000000	0.202690	0.038926
87	145.000000	5.000000	0.316024	0.056367
87	155.000000	5.000000	0.257702	0.078618
87	165.000000	5.000000	0.146487	0.119216
87	175.000000	5.000000	0.530700	0.273221


88	5.000000	5.000000	-2.777961	4.151683
88	15.000000	5.000000	-0.392839	0.325375
88	25.000000	5.000000	-0.137242	0.129073
88	35.000000	5.000000	-0.106527	0.067588
88	45.000000	5.000000	-0.254007	0.043339
88	55.000000	5.000000	-0.166151	0.032354
88	65.000000	5.000000	-0.151391	0.026549
88	75.000000	5.000000	-0.093781	0.023775
88	85.000000	5.000000	-0.021243	0.022703
88	95.000000	5.000000	-0.011370	0.022713
88	105.000000	5.000000	0.097114	0.024392
88	115.000000	5.000000	0.221544	0.027127
88	125.000000	5.000000	0.174139	0.033697
88	135.000000	5.000000	0.238674	0.040383
88	145.000000	5.000000	0.334866	0.059521
88	155.000000	5.000000	0.295589	0.084217
88	165.000000	5.000000	0.031180	0.109221
88	175.000000	5.000000	-0.114082	0.437442


89	5.000000	5.000000	-4.766487	7.026267
89	15.000000	5.000000	-0.294441	0.212540
89	25.000000	5.000000	-0.039401	0.098941
89	35.000000	5.000000	-0.211693	0.054600
89	45.000000	5.000000	-0.223048	0.036369
89	55.000000	5.000000	-0.147474	0.025892
89	65.000000	5.000000	-0.110500	0.021374
89	75.000000	5.000000	-0.089525	0.019222
89	85.000000	5.000000	-0.030762	0.018310
89	95.000000	5.000000	0.060696	0.018414
89	105.000000	5.000000	0.106222	0.019654
89	115.000000	5.000000	0.173522	0.022231
89	125.000000	5.000000	0.283654	0.026860
89	135.000000	5.000000	0.234735	0.032413
89	145.000000	5.000000	0.337601	0.045025
89	155.000000	5.000000	0.181260	0.060623
89	165.000000	5.000000	0.093033	0.100250
89	175.000000	5.000000	-0.261641	0.174924


90	5.000000	5.000000	0.068661	0.765749
90	15.000000	5.000000	0.300880	0.213642
90	25.000000	5.000000	-0.348217	0.096821
90	35.000000	5.000000	-0.243387	0.052571
90	45.000000	5.000000	-0.149737	0.034807
90	55.000000	5.000000	-0.158506	0.025213
90	65.000000	5.000000	-0.124099	0.020280
90	75.000000	5.000000	-0.039213	0.018850
90	85.000000	5.000000	-0.041247	0.017764
90	95.000000	5.000000	0.048335	0.018007
90	105.000000	5.000000	0.118112	0.018907
90	115.000000	5.000000	0.163041	0.021660
90	125.000000	5.000000	0.286537	0.025543
90	135.000000	5.000000	0.273311	0.031650
90	145.000000	5.000000	0.304857	0.044249
90	155.000000	5.000000	0.218841	0.059543
90	165.000000	5.000000	0.436436	0.124956
90	175.000000	5.000000	-0.080011	0.185675


91	5.000000	5.000000	1.083563	0.628538
91	15.000000	5.000000	-0.279713	0.252663
91	25.000000	5.000000	0.006846	0.106352
91	35.000000	5.000000	-0.205249	0.062071
91	45.000000	5.000000	-0.189555	0.037529
91	55.000000	5.000000	-0.174172	0.028149
91	65.000000	5.000000	-0.128212	0.022342
91	75.000000	5.000000	-0.052503	0.021142
91	85.000000	5.000000	-0.057972	0.019362
91	95.000000	5.000000	0.033917	0.019977
91	105.000000	5.000000	0.084800	0.020904
91	115.000000	5.000000	0.244510	0.024261
91	125.000000	5.000000	0.246205	0.028093
91	135.000000	5.000000	0.304909	0.033896
91	145.000000	5.000000	0.318083	0.046975
91	155.000000	5.000000	0.396927	0.071202
91	165.000000	5.000000	0.441877	0.116045
91	175.000000	5.000000	-0.367049	0.248123


92	5.000000	5.000000	-0.501388	0.769724
92	15.000000	5.000000	-0.215198	0.177588
92	25.000000	5.000000	-0.121425	0.087366
92	35.000000	5.000000	-0.356177	0.053419
92	45.000000	5.000000	-0.217585	0.032754
92	55.000000	5.000000	-0.150173	0.023982
92	65.000000	5.000000	-0.076730	0.019555
92	75.000000	5.000000	-0.086576	0.017360
92	85.000000	5.000000	0.000617	0.017099
92	95.000000	5.000000	0.041547	0.016604
92	105.000000	5.000000	0.075953	0.018002
92	115.000000	5.000000	0.192375	0.019326
92	125.000000	5.000000	0.230324	0.024055
92	135.000000	5.000000	0.277703	0.031627
92	145.000000	5.000000	0.230441	0.040227
92	155.000000	5.000000	0.306734	0.061220
92	165.000000	5.000000	0.036534	0.106915
92	175.000000	5.000000	-0.131095	0.205426


93	5.000000	5.000000	0.864793	0.469032
93	15.000000	5.000000	-0.485852	0.225769
93	25.000000	5.000000	-0.144057	0.088013
93	35.000000	5.000000	-0.031153	0.056976
93	45.000000	5.000000	-0.162935	0.034224
93	55.000000	5.000000	-0.134194	0.025545
93	65.000000	5.000000	-0.094470	0.020995
93	75.000000	5.000000	-0.079644	0.018840
93	85.000000	5.000000	-0.005414	0.017765
93	95.000000	5.000000	0.031918	0.018286
93	105.000000	5.000000	0.083573	0.018654
93	115.000000	5.000000	0.187912	0.021954
93	125.000000	5.000000	0.249399	0.025827
93	135.000000	5.000000	0.353591	0.032352
93	145.000000	5.000000	0.203570	0.042370
93	155.000000	5.000000	0.193917	0.061292
93	165.000000	5.000000	0.362476	0.096932
93	175.000000	5.000000	-0.165313	0.233811


94	5.000000	5.000000	-0.258259	0.566702
94	15.000000	5.000000	0.372835	0.201236
94	25.000000	5.000000	-0.394810	0.110860
94	35.000000	5.000000	-0.072038	0.054298
94	45.000000	5.000000	-0.102946	0.033877
94	55.000000	5.000000	-0.155073	0.024736
94	65.000000	5.000000	-0.124569	0.020165
94	75.000000	5.000000	-0.055982	0.018239
94	85.000000	5.000000	-0.004689	0.017471
94	95.000000	5.000000	0.047923	0.017778
94	105.000000	5.000000	0.128791	0.018144
94	115.000000	5.000000	0.157382	0.021399
94	125.000000	5.000000	0.206922	0.024537
94	135.000000	5.000000	0.217444	0.031654
94	145.000000	5.000000	0.317564	0.039952
94	155.000000	5.000000	0.206021	0.059936
94	165.000000	5.000000	0.396226	0.096787
94	175.000000	5.000000	0.873848	0.269495


95	5.000000	5.000000	-0.578708	0.386752
95	15.000000	5.000000	0.200826	0.239965
95	25.000000	5.000000	-0.130090	0.093577
95	35.000000	5.000000	-0.176698	0.055078
95	45.000000	5.000000	-0.141969	0.034939
95	55.000000	5.000000	-0.155898	0.025345
95	65.000000	5.000000	-0.156434	0.020905
95	75.000000	5.000000	-0.060771	0.018612
95	85.000000	5.000000	-0.024069	0.017851
95	95.000000	5.000000	0.050598	0.017840
95	105.000000	5.000000	0.133451	0.019174
95	115.000000	5.000000	0.176482	0.021313
95	125.000000	5.000000	0.250876	0.025689
95	135.000000	5.000000	0.234637	0.031764
95	145.000000	5.000000	0.343757	0.042184
95	155.000000	5.000000	0.279875	0.064943
95	165.000000	5.000000	0.069066	0.091536
95	175.000000	5.000000	0.431715	0.291345


96	5.000000	5.000000	-0.395288	0.345896
96	15.000000	5.000000	0.056266	0.155155
96	25.000000	5.000000	0.067105	0.089557
96	35.000000	5.000000	-0.051261	0.051507
96	45.000000	5.000000	-0.005715	0.032345
96	55.000000	5.000000	-0.004961	0.024154
96	65.000000	5.000000	0.023056	0.019479
96	75.000000	5.000000	0.045161	0.017468
96	85.000000	5.000000	0.100289	0.016828
96	95.000000	5.000000	0.130976	0.016936
96	105.000000	5.000000	0.163175	0.018214
96	115.000000	5.000000	0.249666	0.020468
96	125.000000	5.000000	0.193101	0.023778
96	135.000000	5.000000	0.229821	0.030488
96	145.000000	5.000000	0.294108	0.039163
96	155.000000	5.000000	0.223175	0.059739
96	165.000000	5.000000	0.353424	0.104937
96	175.000000	5.000000	0.097127	0.209725


97	5.000000	5.000000	0.000000	0.000000
97	15.000000	5.000000	0.000000	0.000000
97	25.000000	5.000000	0.000000	0.000000
97	35.000000	5.000000	0.000000	0.000000
97	45.000000	5.000000	0.000000	0.000000
97	55.000000	5.000000	0.000000	0.000000
97	65.000000	5.000000	0.000000	0.000000
97	75.000000	5.000000	0.000000	0.000000
97	85.000000	5.000000	0.000000	0.000000
97	95.000000	5.000000	0.000000	0.000000
97	105.000000	5.000000	0.000000	0.000000
97	115.000000	5.000000	0.000000	0.000000
97	125.000000	5.000000	0.000000	0.000000
97	135.000000	5.000000	0.000000	0.000000
97	145.000000	5.000000	0.000000	0.000000
97	155.000000	5.000000	0.000000	0.000000
97	165.000000	5.000000	0.000000	0.000000
97	175.000000	5.000000	0.000000	0.000000


98	5.000000	5.000000	-1.303826	2.943845
98	15.000000	5.000000	0.129460	0.219834
98	25.000000	5.000000	-0.219130	0.094082
98	35.000000	5.000000	-0.197840	0.052059
98	45.000000	5.000000	-0.105433	0.033439
98	55.000000	5.000000	-0.154869	0.023984
98	65.000000	5.000000	-0.125767	0.019798
98	75.000000	5.000000	-0.049509	0.017519
98	85.000000	5.000000	-0.043189	0.016940
98	95.000000	5.000000	0.048808	0.017120
98	105.000000	5.000000	0.160016	0.018084
98	115.000000	5.000000	0.158787	0.019673
98	125.000000	5.000000	0.318239	0.023928
98	135.000000	5.000000	0.242579	0.029220
98	145.000000	5.000000	0.269663	0.038691
98	155.000000	5.000000	0.196683	0.063001
98	165.000000	5.000000	0.395541	0.094467
98	175.000000	5.000000	-0.025031	0.212501


99	5.000000	5.000000	0.606570	0.929807
99	15.000000	5.000000	-0.180703	0.230032
99	25.000000	5.000000	-0.105482	0.104965
99	35.000000	5.000000	-0.212087	0.063579
99	45.000000	5.000000	-0.158762	0.041193
99	55.000000	5.000000	-0.164044	0.030293
99	65.000000	5.000000	-0.179199	0.024073
99	75.000000	5.000000	0.009107	0.022392
