TaggerCh	Theta	DTheta	Asym	DAsym
61	55.000000	5.000000	-1.023474	0.062976
61	65.000000	5.000000	-0.758174	0.048710
61	75.000000	5.000000	-0.418764	0.041648
61	85.000000	5.000000	-0.350053	0.039970
61	95.000000	5.000000	-0.140585	0.040734
61	105.000000	5.000000	0.248907	0.044009
61	115.000000	5.000000	0.265889	0.048171
61	125.000000	5.000000	0.518926	0.061606
61	135.000000	5.000000	0.863943	0.084389
61	145.000000	5.000000	0.857146	0.117937
61	155.000000	5.000000	0.721437	0.164950
61	165.000000	5.000000	1.327602	0.314885
61	175.000000	5.000000	0.317330	0.554693


62	5.000000	5.000000	2.987676	3.139615
62	15.000000	5.000000	-1.979703	1.254569
62	25.000000	5.000000	-1.626381	0.226280
62	35.000000	5.000000	-1.382657	0.123247
62	45.000000	5.000000	-1.032044	0.070486
62	55.000000	5.000000	-0.879745	0.050417
62	65.000000	5.000000	-0.654860	0.040581
62	75.000000	5.000000	-0.502368	0.035135
62	85.000000	5.000000	-0.262565	0.031663
62	95.000000	5.000000	-0.115158	0.032206
62	105.000000	5.000000	0.147373	0.035491
62	115.000000	5.000000	0.353370	0.040124
62	125.000000	5.000000	0.503085	0.050266
62	135.000000	5.000000	0.716462	0.067304
62	145.000000	5.000000	0.764852	0.091778
62	155.000000	5.000000	0.801797	0.146938
62	165.000000	5.000000	0.545821	0.209478
62	175.000000	5.000000	1.402188	0.588327


63	5.000000	5.000000	-0.946448	1.585296
63	15.000000	5.000000	-1.956906	0.570555
63	25.000000	5.000000	-1.183586	0.215139
63	35.000000	5.000000	-1.271170	0.121934
63	45.000000	5.000000	-1.077097	0.070695
63	55.000000	5.000000	-0.877068	0.052249
63	65.000000	5.000000	-0.804867	0.042937
63	75.000000	5.000000	-0.526582	0.035461
63	85.000000	5.000000	-0.248684	0.032012
63	95.000000	5.000000	-0.049953	0.030710
63	105.000000	5.000000	0.025077	0.034395
63	115.000000	5.000000	0.396649	0.040361
63	125.000000	5.000000	0.614823	0.050294
63	135.000000	5.000000	0.764592	0.066242
63	145.000000	5.000000	0.829365	0.101068
63	155.000000	5.000000	0.988035	0.158186
63	165.000000	5.000000	0.912686	0.236125
63	175.000000	5.000000	1.267195	0.763305


64	5.000000	5.000000	1.281802	2.896819
64	15.000000	5.000000	-0.357040	0.462046
64	25.000000	5.000000	-1.336423	0.242876
64	35.000000	5.000000	-1.133962	0.121830
64	45.000000	5.000000	-1.179820	0.076497
64	55.000000	5.000000	-0.919595	0.052703
64	65.000000	5.000000	-0.645152	0.041756
64	75.000000	5.000000	-0.498563	0.036094
64	85.000000	5.000000	-0.346450	0.033901
64	95.000000	5.000000	-0.010255	0.033018
64	105.000000	5.000000	0.096093	0.035973
64	115.000000	5.000000	0.277755	0.040707
64	125.000000	5.000000	0.539125	0.050556
64	135.000000	5.000000	0.907585	0.073790
64	145.000000	5.000000	0.871018	0.094529
64	155.000000	5.000000	1.119525	0.176037
64	165.000000	5.000000	0.223722	0.208298
64	175.000000	5.000000	1.215084	1.116355


65	5.000000	5.000000	-0.842599	1.191585
65	15.000000	5.000000	-0.548382	0.444886
65	25.000000	5.000000	-1.129119	0.276528
65	35.000000	5.000000	-0.961828	0.111165
65	45.000000	5.000000	-1.007656	0.075564
65	55.000000	5.000000	-0.947314	0.055946
65	65.000000	5.000000	-0.613037	0.042612
65	75.000000	5.000000	-0.442952	0.036672
65	85.000000	5.000000	-0.281251	0.035003
65	95.000000	5.000000	-0.127574	0.035045
65	105.000000	5.000000	0.086745	0.036142
65	115.000000	5.000000	0.335949	0.043577
65	125.000000	5.000000	0.483477	0.050970
65	135.000000	5.000000	0.522758	0.068725
65	145.000000	5.000000	0.592889	0.085761
65	155.000000	5.000000	0.709793	0.142818
65	165.000000	5.000000	0.957705	0.247069
65	175.000000	5.000000	0.120711	0.372682


66	5.000000	5.000000	0.781510	1.956975
66	15.000000	5.000000	0.208812	0.452605
66	25.000000	5.000000	-1.170311	0.249958
66	35.000000	5.000000	-1.385047	0.157776
66	45.000000	5.000000	-0.762168	0.074643
66	55.000000	5.000000	-0.967096	0.061367
66	65.000000	5.000000	-0.795561	0.049263
66	75.000000	5.000000	-0.425935	0.039510
66	85.000000	5.000000	-0.272775	0.035748
66	95.000000	5.000000	-0.041805	0.037556
66	105.000000	5.000000	0.022521	0.040834
66	115.000000	5.000000	0.425856	0.046470
66	125.000000	5.000000	0.461665	0.057247
66	135.000000	5.000000	0.687386	0.080193
66	145.000000	5.000000	0.731826	0.109143
66	155.000000	5.000000	1.086186	0.161467
66	165.000000	5.000000	0.852519	0.279522
66	175.000000	5.000000	-0.794355	0.438991


67	5.000000	5.000000	-0.414382	0.804846
67	15.000000	5.000000	-0.000836	0.482933
67	25.000000	5.000000	-1.211054	0.228819
67	35.000000	5.000000	-1.091312	0.103844
67	45.000000	5.000000	-1.056724	0.069527
67	55.000000	5.000000	-0.934686	0.054090
67	65.000000	5.000000	-0.598404	0.038645
67	75.000000	5.000000	-0.415623	0.033145
67	85.000000	5.000000	-0.265483	0.030398
67	95.000000	5.000000	-0.105298	0.030183
67	105.000000	5.000000	0.144235	0.032720
67	115.000000	5.000000	0.301615	0.037477
67	125.000000	5.000000	0.552295	0.046349
67	135.000000	5.000000	0.622806	0.065782
67	145.000000	5.000000	0.786748	0.096135
67	155.000000	5.000000	0.432644	0.124409
67	165.000000	5.000000	0.847426	0.216026
67	175.000000	5.000000	-0.887445	0.507672


68	5.000000	5.000000	-1.064283	1.226787
68	15.000000	5.000000	-1.281617	0.529574
68	25.000000	5.000000	-1.149236	0.224168
68	35.000000	5.000000	-1.478581	0.140326
68	45.000000	5.000000	-1.129999	0.073783
68	55.000000	5.000000	-0.955919	0.054270
68	65.000000	5.000000	-0.671317	0.042681
68	75.000000	5.000000	-0.506738	0.037382
68	85.000000	5.000000	-0.299402	0.034047
68	95.000000	5.000000	-0.045147	0.034144
68	105.000000	5.000000	0.109605	0.036399
68	115.000000	5.000000	0.271154	0.041933
68	125.000000	5.000000	0.643886	0.053223
68	135.000000	5.000000	0.764139	0.067283
68	145.000000	5.000000	0.813259	0.092630
68	155.000000	5.000000	0.578955	0.138026
68	165.000000	5.000000	0.864888	0.237673
68	175.000000	5.000000	-0.195567	0.488035


69	5.000000	5.000000	-7.099599	37.443819
69	15.000000	5.000000	-0.981000	0.430455
69	25.000000	5.000000	-1.363783	0.222805
69	35.000000	5.000000	-0.763652	0.116644
69	45.000000	5.000000	-1.191167	0.074756
69	55.000000	5.000000	-0.911694	0.054636
69	65.000000	5.000000	-0.712360	0.044938
69	75.000000	5.000000	-0.451407	0.038187
69	85.000000	5.000000	-0.270999	0.036451
69	95.000000	5.000000	-0.040347	0.036215
69	105.000000	5.000000	0.116486	0.038422
69	115.000000	5.000000	0.362262	0.043307
69	125.000000	5.000000	0.472252	0.052487
69	135.000000	5.000000	0.929227	0.075060
69	145.000000	5.000000	0.550970	0.096732
69	155.000000	5.000000	0.912650	0.159279
69	165.000000	5.000000	1.231605	0.261232
69	175.000000	5.000000	2.064913	1.050984


70	5.000000	5.000000	0.604402	1.861249
70	15.000000	5.000000	-0.065940	0.434969
70	25.000000	5.000000	-0.373014	0.236705
70	35.000000	5.000000	-1.120543	0.130685
70	45.000000	5.000000	-1.132500	0.079452
70	55.000000	5.000000	-0.985156	0.058900
70	65.000000	5.000000	-0.882493	0.049334
70	75.000000	5.000000	-0.468567	0.039412
70	85.000000	5.000000	-0.263109	0.036565
70	95.000000	5.000000	-0.068911	0.037420
70	105.000000	5.000000	0.138210	0.038675
70	115.000000	5.000000	0.378066	0.045594
70	125.000000	5.000000	0.639155	0.056628
70	135.000000	5.000000	0.742868	0.075164
70	145.000000	5.000000	0.679667	0.098630
70	155.000000	5.000000	0.830591	0.148239
70	165.000000	5.000000	0.909779	0.251814
70	175.000000	5.000000	1.286361	0.962810


71	5.000000	5.000000	0.363310	7.418539
71	15.000000	5.000000	-1.000854	0.718157
71	25.000000	5.000000	-0.729211	0.293269
71	35.000000	5.000000	-0.731006	0.166699
71	45.000000	5.000000	-0.636126	0.103245
71	55.000000	5.000000	-0.679362	0.075796
71	65.000000	5.000000	-0.612106	0.062451
71	75.000000	5.000000	-0.378431	0.055558
71	85.000000	5.000000	-0.256358	0.052648
71	95.000000	5.000000	-0.167947	0.052351
71	105.000000	5.000000	0.111072	0.056155
71	115.000000	5.000000	0.522704	0.063840
71	125.000000	5.000000	0.320898	0.080144
71	135.000000	5.000000	0.489040	0.099286
71	145.000000	5.000000	0.397162	0.131867
71	155.000000	5.000000	0.307241	0.198329
71	165.000000	5.000000	0.776083	0.412401
71	175.000000	5.000000	2.105153	0.695147


72	5.000000	5.000000	0.129177	2.663128
72	15.000000	5.000000	-3.304607	5.750904
72	25.000000	5.000000	-2.105860	1.810028
72	35.000000	5.000000	61.220430	319.350255
72	45.000000	5.000000	14.750211	10.311751
72	55.000000	5.000000	-83.744918	408.730291
72	65.000000	5.000000	-22.049647	25.183533
72	75.000000	5.000000	-3.293777	3.437253
72	85.000000	5.000000	35.510224	120.279425
72	95.000000	5.000000	-1.574259	2.122091
72	105.000000	5.000000	3.494087	2.792002
72	115.000000	5.000000	0.073842	2.055565
72	125.000000	5.000000	-37.619303	149.556130
72	135.000000	5.000000	-17.245762	53.899707
72	145.000000	5.000000	-19.021796	59.134246
72	155.000000	5.000000	-3.214757	2.938943
72	165.000000	5.000000	3.444564	6.300465
72	175.000000	5.000000	0.824403	0.985068


73	5.000000	5.000000	3.407765	5.865036
73	15.000000	5.000000	-0.016529	0.379667
73	25.000000	5.000000	-1.206474	0.216655
73	35.000000	5.000000	-1.374863	0.126013
73	45.000000	5.000000	-1.074097	0.076805
73	55.000000	5.000000	-0.958310	0.057093
73	65.000000	5.000000	-0.661159	0.044307
73	75.000000	5.000000	-0.471558	0.037225
73	85.000000	5.000000	-0.253087	0.035577
73	95.000000	5.000000	-0.083537	0.035193
73	105.000000	5.000000	0.201143	0.038199
73	115.000000	5.000000	0.352218	0.043801
73	125.000000	5.000000	0.536933	0.054115
73	135.000000	5.000000	0.705943	0.068451
73	145.000000	5.000000	0.810455	0.097387
73	155.000000	5.000000	0.904539	0.146439
73	165.000000	5.000000	0.563065	0.233763
73	175.000000	5.000000	1.774179	0.828014


74	5.000000	5.000000	146.089227	12065.239856
74	15.000000	5.000000	-0.319860	0.566456
74	25.000000	5.000000	-0.582405	0.253530
74	35.000000	5.000000	-1.619351	0.161987
74	45.000000	5.000000	-0.858574	0.084896
74	55.000000	5.000000	-0.793554	0.059983
74	65.000000	5.000000	-0.672926	0.050306
74	75.000000	5.000000	-0.516787	0.044682
74	85.000000	5.000000	-0.289437	0.041040
74	95.000000	5.000000	-0.124395	0.041003
74	105.000000	5.000000	-0.001401	0.043810
74	115.000000	5.000000	0.363537	0.050994
74	125.000000	5.000000	0.512222	0.061905
74	135.000000	5.000000	0.518599	0.079637
74	145.000000	5.000000	0.550663	0.103683
74	155.000000	5.000000	0.758744	0.183963
74	165.000000	5.000000	0.293123	0.293932
74	175.000000	5.000000	-0.646826	0.676024


75	5.000000	5.000000	-6.054248	15.561047
75	15.000000	5.000000	0.366480	0.728837
75	25.000000	5.000000	-0.865254	0.244948
75	35.000000	5.000000	-1.398018	0.159800
75	45.000000	5.000000	-1.015887	0.090066
75	55.000000	5.000000	-0.803798	0.065746
75	65.000000	5.000000	-0.641484	0.052393
75	75.000000	5.000000	-0.505102	0.045674
75	85.000000	5.000000	-0.260415	0.041129
75	95.000000	5.000000	-0.054744	0.042679
75	105.000000	5.000000	0.106680	0.045594
75	115.000000	5.000000	0.479738	0.053760
75	125.000000	5.000000	0.448828	0.069672
75	135.000000	5.000000	0.767705	0.088407
75	145.000000	5.000000	0.816560	0.115927
75	155.000000	5.000000	0.855269	0.174685
75	165.000000	5.000000	1.119422	0.354784
75	175.000000	5.000000	1.584444	0.878688


76	5.000000	5.000000	-0.580434	0.779280
76	15.000000	5.000000	-0.476889	0.468367
76	25.000000	5.000000	-0.971389	0.235012
76	35.000000	5.000000	-1.241723	0.126340
76	45.000000	5.000000	-0.890256	0.076933
76	55.000000	5.000000	-1.007191	0.062486
76	65.000000	5.000000	-0.727178	0.046733
76	75.000000	5.000000	-0.511177	0.041300
76	85.000000	5.000000	-0.349448	0.037119
76	95.000000	5.000000	-0.089779	0.037003
76	105.000000	5.000000	0.041344	0.039490
76	115.000000	5.000000	0.291673	0.047603
76	125.000000	5.000000	0.668255	0.057333
76	135.000000	5.000000	0.674847	0.074129
76	145.000000	5.000000	0.722434	0.097814
76	155.000000	5.000000	0.748829	0.147669
76	165.000000	5.000000	0.301044	0.244524
76	175.000000	5.000000	0.913157	0.570426


77	5.000000	5.000000	1.366403	3.568043
77	15.000000	5.000000	-2.047697	0.486432
77	25.000000	5.000000	-0.880708	0.208367
77	35.000000	5.000000	-1.089457	0.111763
77	45.000000	5.000000	-1.031065	0.072512
77	55.000000	5.000000	-0.804980	0.053795
77	65.000000	5.000000	-0.611197	0.042076
77	75.000000	5.000000	-0.492343	0.037015
77	85.000000	5.000000	-0.285089	0.034991
77	95.000000	5.000000	-0.118036	0.033236
77	105.000000	5.000000	0.184271	0.036517
77	115.000000	5.000000	0.304807	0.042146
77	125.000000	5.000000	0.427876	0.049361
77	135.000000	5.000000	0.795706	0.066320
77	145.000000	5.000000	0.761040	0.095595
77	155.000000	5.000000	0.684656	0.140790
77	165.000000	5.000000	0.758175	0.227600
77	175.000000	5.000000	0.352025	0.548022


78	5.000000	5.000000	-0.047415	0.868008
78	15.000000	5.000000	-0.053773	0.543948
78	25.000000	5.000000	-1.481166	0.218585
78	35.000000	5.000000	-1.229641	0.114660
78	45.000000	5.000000	-1.067262	0.074693
78	55.000000	5.000000	-0.809880	0.054229
78	65.000000	5.000000	-0.746230	0.043154
78	75.000000	5.000000	-0.478287	0.037231
78	85.000000	5.000000	-0.232737	0.035006
78	95.000000	5.000000	-0.110340	0.034749
78	105.000000	5.000000	0.103234	0.037248
78	115.000000	5.000000	0.384971	0.043919
78	125.000000	5.000000	0.577655	0.052636
78	135.000000	5.000000	0.585193	0.064262
78	145.000000	5.000000	0.863173	0.092294
78	155.000000	5.000000	0.647384	0.134962
78	165.000000	5.000000	0.131806	0.226143
78	175.000000	5.000000	0.732923	0.451033


79	5.000000	5.000000	8.349958	26.709984
79	15.000000	5.000000	-1.143567	0.652863
79	25.000000	5.000000	-1.447720	0.248090
79	35.000000	5.000000	-1.223963	0.140392
79	45.000000	5.000000	-0.940427	0.088273
79	55.000000	5.000000	-0.809732	0.063655
79	65.000000	5.000000	-0.832118	0.055166
79	75.000000	5.000000	-0.512422	0.045499
79	85.000000	5.000000	-0.233543	0.042903
79	95.000000	5.000000	-0.057155	0.043682
79	105.000000	5.000000	0.240162	0.045815
79	115.000000	5.000000	0.512874	0.054334
79	125.000000	5.000000	0.659165	0.063004
79	135.000000	5.000000	0.803214	0.079141
79	145.000000	5.000000	0.832374	0.113482
79	155.000000	5.000000	1.097846	0.192107
79	165.000000	5.000000	0.646415	0.291284
79	175.000000	5.000000	0.808097	0.534566


80	5.000000	5.000000	-1.771749	1.575203
80	15.000000	5.000000	-1.022670	0.663540
80	25.000000	5.000000	-1.314648	0.301784
80	35.000000	5.000000	-1.443375	0.153999
80	45.000000	5.000000	-1.009763	0.095495
80	55.000000	5.000000	-0.930257	0.071821
80	65.000000	5.000000	-0.801374	0.057440
80	75.000000	5.000000	-0.558371	0.050964
80	85.000000	5.000000	-0.223838	0.046605
80	95.000000	5.000000	-0.043338	0.048656
80	105.000000	5.000000	0.210645	0.050309
80	115.000000	5.000000	0.478224	0.059886
80	125.000000	5.000000	0.497893	0.070176
80	135.000000	5.000000	0.725559	0.087234
80	145.000000	5.000000	0.938977	0.121362
80	155.000000	5.000000	1.273876	0.203763
80	165.000000	5.000000	1.125290	0.317892
80	175.000000	5.000000	-0.698037	0.763745


81	5.000000	5.000000	-5.830227	10.588043
81	15.000000	5.000000	-0.800235	0.365513
81	25.000000	5.000000	-0.597529	0.148577
81	35.000000	5.000000	-1.163847	0.099155
81	45.000000	5.000000	-0.986168	0.065041
81	55.000000	5.000000	-0.846393	0.047476
81	65.000000	5.000000	-0.566049	0.036512
81	75.000000	5.000000	-0.478736	0.032123
81	85.000000	5.000000	-0.256198	0.029839
81	95.000000	5.000000	-0.100489	0.028628
81	105.000000	5.000000	0.185360	0.031875
81	115.000000	5.000000	0.387994	0.035826
81	125.000000	5.000000	0.627456	0.045762
81	135.000000	5.000000	0.602312	0.059061
81	145.000000	5.000000	0.922738	0.078981
81	155.000000	5.000000	0.670814	0.107692
81	165.000000	5.000000	0.447774	0.199216
81	175.000000	5.000000	0.769517	0.350814


82	5.000000	5.000000	-0.713632	1.319143
82	15.000000	5.000000	-1.334847	0.621807
82	25.000000	5.000000	-1.461218	0.211288
82	35.000000	5.000000	-1.189311	0.101133
82	45.000000	5.000000	-1.090554	0.068814
82	55.000000	5.000000	-0.768268	0.045753
82	65.000000	5.000000	-0.694180	0.038121
82	75.000000	5.000000	-0.450199	0.031297
82	85.000000	5.000000	-0.306316	0.029941
82	95.000000	5.000000	-0.080939	0.029339
82	105.000000	5.000000	0.194026	0.031002
82	115.000000	5.000000	0.321079	0.036076
82	125.000000	5.000000	0.552306	0.044905
82	135.000000	5.000000	0.664276	0.056378
82	145.000000	5.000000	0.847262	0.079761
82	155.000000	5.000000	0.781456	0.114006
82	165.000000	5.000000	0.106093	0.238703
82	175.000000	5.000000	1.086370	0.476302


83	5.000000	5.000000	1.019976	1.164327
83	15.000000	5.000000	-1.800601	0.447071
83	25.000000	5.000000	-1.242689	0.157921
83	35.000000	5.000000	-1.040961	0.090974
83	45.000000	5.000000	-1.019710	0.059514
83	55.000000	5.000000	-0.838365	0.042853
83	65.000000	5.000000	-0.746545	0.036723
83	75.000000	5.000000	-0.422981	0.028373
83	85.000000	5.000000	-0.264715	0.026705
83	95.000000	5.000000	-0.018384	0.026297
83	105.000000	5.000000	0.120672	0.027834
83	115.000000	5.000000	0.311492	0.031080
83	125.000000	5.000000	0.627324	0.042428
83	135.000000	5.000000	0.569582	0.048211
83	145.000000	5.000000	0.857206	0.072353
83	155.000000	5.000000	0.796795	0.096337
83	165.000000	5.000000	0.818492	0.169072
83	175.000000	5.000000	0.195328	0.398897


84	5.000000	5.000000	1.101722	3.842246
84	15.000000	5.000000	-0.089488	0.361580
84	25.000000	5.000000	-0.779679	0.143172
84	35.000000	5.000000	-1.242324	0.095831
84	45.000000	5.000000	-1.033868	0.061102
84	55.000000	5.000000	-0.920492	0.045894
84	65.000000	5.000000	-0.735286	0.036566
84	75.000000	5.000000	-0.499202	0.029661
84	85.000000	5.000000	-0.389561	0.028116
84	95.000000	5.000000	-0.102715	0.026702
84	105.000000	5.000000	0.165131	0.028820
84	115.000000	5.000000	0.390086	0.033623
84	125.000000	5.000000	0.499962	0.039882
84	135.000000	5.000000	0.652246	0.049702
84	145.000000	5.000000	0.951480	0.076234
84	155.000000	5.000000	0.958529	0.117499
84	165.000000	5.000000	0.820981	0.170549
84	175.000000	5.000000	0.425611	0.312253


85	5.000000	5.000000	2.136390	2.300599
85	15.000000	5.000000	-1.554813	0.482633
85	25.000000	5.000000	-0.796027	0.133143
85	35.000000	5.000000	-1.066622	0.087445
85	45.000000	5.000000	-1.036840	0.058275
85	55.000000	5.000000	-0.878320	0.042598
85	65.000000	5.000000	-0.625048	0.033211
85	75.000000	5.000000	-0.510068	0.029529
85	85.000000	5.000000	-0.232060	0.025626
85	95.000000	5.000000	-0.058443	0.024600
85	105.000000	5.000000	0.139206	0.026708
85	115.000000	5.000000	0.359140	0.032711
85	125.000000	5.000000	0.578110	0.039841
85	135.000000	5.000000	0.788659	0.050111
85	145.000000	5.000000	0.887188	0.068050
85	155.000000	5.000000	0.557925	0.093964
85	165.000000	5.000000	0.613353	0.152857
85	175.000000	5.000000	0.647067	0.321381


86	5.000000	5.000000	-1.988780	3.818493
86	15.000000	5.000000	-1.145172	0.385706
86	25.000000	5.000000	-1.204011	0.146250
86	35.000000	5.000000	-1.189381	0.092255
86	45.000000	5.000000	-0.943121	0.054239
86	55.000000	5.000000	-0.904929	0.043767
86	65.000000	5.000000	-0.671207	0.032969
86	75.000000	5.000000	-0.460012	0.027831
86	85.000000	5.000000	-0.192717	0.024411
86	95.000000	5.000000	-0.051742	0.024333
86	105.000000	5.000000	0.140288	0.026052
86	115.000000	5.000000	0.332843	0.030916
86	125.000000	5.000000	0.482738	0.037365
86	135.000000	5.000000	0.678693	0.051287
86	145.000000	5.000000	0.751078	0.065151
86	155.000000	5.000000	0.856457	0.098198
86	165.000000	5.000000	0.708345	0.167924
86	175.000000	5.000000	0.602055	0.353855


87	5.000000	5.000000	1.254065	0.826304
87	15.000000	5.000000	-0.782401	0.320144
87	25.000000	5.000000	-1.443705	0.204941
87	35.000000	5.000000	-1.206295	0.105340
87	45.000000	5.000000	-1.116542	0.068530
87	55.000000	5.000000	-0.889402	0.049459
87	65.000000	5.000000	-0.628969	0.037828
87	75.000000	5.000000	-0.502926	0.033009
87	85.000000	5.000000	-0.288418	0.029601
87	95.000000	5.000000	-0.043367	0.030282
87	105.000000	5.000000	0.180999	0.033003
87	115.000000	5.000000	0.322230	0.035299
87	125.000000	5.000000	0.529789	0.045302
87	135.000000	5.000000	0.649584	0.057803
87	145.000000	5.000000	0.822229	0.084241
87	155.000000	5.000000	0.685168	0.114111
87	165.000000	5.000000	0.735441	0.175659
87	175.000000	5.000000	1.060430	0.399781


88	5.000000	5.000000	-0.918172	2.114206
88	15.000000	5.000000	-0.526813	0.440152
88	25.000000	5.000000	-1.114109	0.194931
88	35.000000	5.000000	-0.960426	0.102692
88	45.000000	5.000000	-1.144046	0.071248
88	55.000000	5.000000	-0.643125	0.048977
88	65.000000	5.000000	-0.594825	0.040513
88	75.000000	5.000000	-0.568389	0.036548
88	85.000000	5.000000	-0.255883	0.032306
88	95.000000	5.000000	-0.085831	0.031700
88	105.000000	5.000000	0.057704	0.033998
88	115.000000	5.000000	0.302712	0.038404
88	125.000000	5.000000	0.385320	0.048240
88	135.000000	5.000000	0.620833	0.059623
88	145.000000	5.000000	0.988153	0.091868
88	155.000000	5.000000	0.612002	0.121107
88	165.000000	5.000000	0.038278	0.153620
88	175.000000	5.000000	-0.535525	0.615205


89	5.000000	5.000000	-2.934338	3.954997
89	15.000000	5.000000	-0.728303	0.306201
89	25.000000	5.000000	-0.863678	0.145981
89	35.000000	5.000000	-0.960863	0.083607
89	45.000000	5.000000	-1.031157	0.059696
89	55.000000	5.000000	-0.790266	0.042154
89	65.000000	5.000000	-0.783436	0.036246
89	75.000000	5.000000	-0.462275	0.029026
89	85.000000	5.000000	-0.256069	0.025941
89	95.000000	5.000000	-0.057800	0.025237
89	105.000000	5.000000	0.111465	0.027068
89	115.000000	5.000000	0.435679	0.032591
89	125.000000	5.000000	0.566317	0.039717
89	135.000000	5.000000	0.627259	0.048484
89	145.000000	5.000000	0.718702	0.066262
89	155.000000	5.000000	0.836013	0.092232
89	165.000000	5.000000	0.371323	0.141116
89	175.000000	5.000000	0.858929	0.260826


90	5.000000	5.000000	0.693247	1.073283
90	15.000000	5.000000	-0.470151	0.294459
90	25.000000	5.000000	-1.154017	0.145915
90	35.000000	5.000000	-0.966196	0.080277
90	45.000000	5.000000	-1.068031	0.057818
90	55.000000	5.000000	-0.805840	0.041168
90	65.000000	5.000000	-0.652203	0.032695
90	75.000000	5.000000	-0.513026	0.029091
90	85.000000	5.000000	-0.300955	0.025553
90	95.000000	5.000000	-0.048689	0.024811
90	105.000000	5.000000	0.124210	0.026146
90	115.000000	5.000000	0.404857	0.031585
90	125.000000	5.000000	0.678092	0.039462
90	135.000000	5.000000	0.777589	0.049120
90	145.000000	5.000000	0.757231	0.065976
90	155.000000	5.000000	0.597224	0.085726
90	165.000000	5.000000	0.464720	0.169431
90	175.000000	5.000000	0.211808	0.259151


91	5.000000	5.000000	1.591191	0.865577
91	15.000000	5.000000	-0.199367	0.344795
91	25.000000	5.000000	-1.110265	0.162565
91	35.000000	5.000000	-1.182959	0.097432
91	45.000000	5.000000	-0.951199	0.059612
91	55.000000	5.000000	-0.889101	0.046333
91	65.000000	5.000000	-0.661786	0.035659
91	75.000000	5.000000	-0.512730	0.032288
91	85.000000	5.000000	-0.305937	0.027977
91	95.000000	5.000000	-0.033915	0.027781
91	105.000000	5.000000	0.127862	0.029284
91	115.000000	5.000000	0.333736	0.034577
91	125.000000	5.000000	0.617819	0.042436
91	135.000000	5.000000	0.696906	0.051169
91	145.000000	5.000000	0.705712	0.069043
91	155.000000	5.000000	0.892129	0.105233
91	165.000000	5.000000	0.610323	0.161849
91	175.000000	5.000000	0.913748	0.360993


92	5.000000	5.000000	0.404368	0.908945
92	15.000000	5.000000	-1.431982	0.309939
92	25.000000	5.000000	-0.846092	0.129647
92	35.000000	5.000000	-1.083997	0.083853
92	45.000000	5.000000	-0.985718	0.054654
92	55.000000	5.000000	-0.913408	0.042099
92	65.000000	5.000000	-0.663814	0.032431
92	75.000000	5.000000	-0.453624	0.026650
92	85.000000	5.000000	-0.244335	0.024313
92	95.000000	5.000000	-0.043158	0.022864
92	105.000000	5.000000	0.145779	0.025002
92	115.000000	5.000000	0.284556	0.027414
92	125.000000	5.000000	0.568259	0.036533
92	135.000000	5.000000	0.812785	0.050280
92	145.000000	5.000000	0.951357	0.065487
92	155.000000	5.000000	0.848909	0.092768
92	165.000000	5.000000	0.729438	0.159396
92	175.000000	5.000000	0.156947	0.283386


93	5.000000	5.000000	0.197708	0.522012
93	15.000000	5.000000	-1.402931	0.350645
93	25.000000	5.000000	-1.181405	0.135988
93	35.000000	5.000000	-1.084952	0.088679
93	45.000000	5.000000	-1.076279	0.057012
93	55.000000	5.000000	-0.937838	0.043645
93	65.000000	5.000000	-0.684244	0.034089
93	75.000000	5.000000	-0.454799	0.028460
93	85.000000	5.000000	-0.250236	0.025281
93	95.000000	5.000000	-0.072650	0.025255
93	105.000000	5.000000	0.116609	0.025983
93	115.000000	5.000000	0.422499	0.032145
93	125.000000	5.000000	0.560114	0.038576
93	135.000000	5.000000	0.801022	0.049940
93	145.000000	5.000000	0.779965	0.064470
93	155.000000	5.000000	0.877901	0.092856
93	165.000000	5.000000	0.619520	0.136872
93	175.000000	5.000000	0.110031	0.317900


94	5.000000	5.000000	-0.562509	0.747921
94	15.000000	5.000000	-0.662368	0.282008
94	25.000000	5.000000	-1.269631	0.171053
94	35.000000	5.000000	-1.100135	0.086719
94	45.000000	5.000000	-0.961705	0.055696
94	55.000000	5.000000	-0.866765	0.042004
94	65.000000	5.000000	-0.703487	0.033612
94	75.000000	5.000000	-0.451029	0.027905
94	85.000000	5.000000	-0.285795	0.025262
94	95.000000	5.000000	-0.109074	0.024792
94	105.000000	5.000000	0.237174	0.025853
94	115.000000	5.000000	0.402713	0.031452
94	125.000000	5.000000	0.517164	0.036770
94	135.000000	5.000000	0.688497	0.048740
94	145.000000	5.000000	0.713457	0.059853
94	155.000000	5.000000	0.637544	0.088161
94	165.000000	5.000000	0.555787	0.135562
94	175.000000	5.000000	0.514288	0.311398


95	5.000000	5.000000	0.113011	0.458004
95	15.000000	5.000000	-1.769291	0.421938
95	25.000000	5.000000	-0.967261	0.139799
95	35.000000	5.000000	-1.062196	0.085881
95	45.000000	5.000000	-0.982431	0.057091
95	55.000000	5.000000	-0.950531	0.043922
95	65.000000	5.000000	-0.690412	0.034259
95	75.000000	5.000000	-0.512314	0.029021
95	85.000000	5.000000	-0.177568	0.025126
95	95.000000	5.000000	-0.056446	0.024823
