-0.767 140.06 7.0095 0.0307 0.0466
-0.700 134.43 7.3823 0.0310 0.0482
-0.633 129.30 7.7932 0.0316 0.0502
-0.567 124.52 8.0616 0.0318 0.0513
-0.500 120.00 8.2755 0.0318 0.0522
-0.433 115.68 8.5628 0.0322 0.0536
-0.367 111.51 8.6900 0.0321 0.0540
-0.300 107.46 8.9025 0.0324 0.0550
-0.233 103.49 9.0150 0.0324 0.0555
-0.167  99.59 9.0890 0.0322 0.0557
-0.100  95.74 9.0998 0.0319 0.0556
-0.033  91.91 9.0754 0.0318 0.0554
 0.033  88.09 9.0449 0.0315 0.0551
 0.100  84.26 8.8730 0.0309 0.0541
 0.167  80.41 8.8025 0.0306 0.0536
 0.233  76.51 8.6669 0.0304 0.0529
 0.300  72.54 8.4652 0.0300 0.0519
 0.367  68.49 8.2785 0.0297 0.0509
 0.433  64.32 7.9493 0.0292 0.0493
 0.500  60.00 7.6118 0.0287 0.0477
 0.567  55.48 7.1363 0.0281 0.0454
 0.633  50.70 6.7551 0.0280 0.0439
 0.700  45.57 6.2456 0.0278 0.0418
 0.767  39.94 5.7185 0.0278 0.0399
 0.833  33.56 5.1209 0.0283 0.0382
 0.900  25.84 4.5241 0.0295 0.0372
 0.967  14.84 3.9225 0.0335 0.0388
TXS=94.684+/-0.070 ub

tag channel= 311, eff= 0.618325
Eg=250.71-255.03 W=1162.2-1165.7
Eg=252.87+/-2.16  W=1163.99+/-1.74
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 5.9603 0.0319 0.0437
-0.900 154.16 6.6582 0.0321 0.0463
-0.833 146.44 7.1865 0.0322 0.0483
-0.767 140.06 7.6775 0.0328 0.0505
-0.700 134.43 8.1791 0.0334 0.0528
-0.633 129.30 8.5954 0.0340 0.0548
-0.567 124.52 8.9299 0.0342 0.0563
-0.500 120.00 9.2565 0.0346 0.0578
-0.433 115.68 9.4762 0.0348 0.0588
-0.367 111.51 9.7164 0.0350 0.0599
-0.300 107.46 9.9518 0.0352 0.0610
-0.233 103.49 10.0385 0.0351 0.0613
-0.167  99.59 10.1604 0.0351 0.0617
-0.100  95.74 10.1292 0.0347 0.0614
-0.033  91.91 10.1505 0.0346 0.0614
 0.033  88.09 10.0141 0.0340 0.0605
 0.100  84.26 9.9547 0.0337 0.0601
 0.167  80.41 9.7948 0.0332 0.0592
 0.233  76.51 9.7311 0.0331 0.0589
 0.300  72.54 9.4627 0.0325 0.0574
 0.367  68.49 9.2531 0.0322 0.0564
 0.433  64.32 8.8807 0.0316 0.0545
 0.500  60.00 8.4746 0.0309 0.0524
 0.567  55.48 8.0473 0.0304 0.0505
 0.633  50.70 7.4970 0.0299 0.0480
 0.700  45.57 6.9838 0.0297 0.0459
 0.767  39.94 6.3853 0.0297 0.0436
 0.833  33.56 5.7817 0.0304 0.0419
 0.900  25.84 5.1245 0.0319 0.0409
 0.967  14.84 4.4872 0.0370 0.0433
TXS=105.479+/-0.076 ub

tag channel= 310, eff= 0.619645
Eg=255.03-259.35 W=1165.7-1169.2
Eg=257.19+/-2.16  W=1167.47+/-1.74
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 6.5455 0.0352 0.0481
-0.900 154.16 7.2905 0.0353 0.0507
-0.833 146.44 7.9076 0.0354 0.0531
-0.767 140.06 8.5344 0.0362 0.0560
-0.700 134.43 9.0209 0.0366 0.0581
-0.633 129.30 9.5588 0.0375 0.0608
-0.567 124.52 9.8937 0.0377 0.0622
-0.500 120.00 10.2468 0.0381 0.0638
-0.433 115.68 10.6489 0.0387 0.0658
-0.367 111.51 10.8326 0.0386 0.0665
-0.300 107.46 11.1702 0.0391 0.0682
-0.233 103.49 11.3059 0.0391 0.0687
-0.167  99.59 11.4606 0.0390 0.0693
-0.100  95.74 11.4711 0.0387 0.0692
-0.033  91.91 11.4782 0.0385 0.0691
 0.033  88.09 11.3709 0.0379 0.0684
 0.100  84.26 11.2416 0.0376 0.0676
 0.167  80.41 11.0556 0.0369 0.0665
 0.233  76.51 10.9730 0.0369 0.0661
 0.300  72.54 10.6791 0.0362 0.0645
 0.367  68.49 10.4068 0.0358 0.0631
 0.433  64.32 10.0679 0.0353 0.0615
 0.500  60.00 9.5789 0.0344 0.0590
 0.567  55.48 9.0316 0.0337 0.0564
 0.633  50.70 8.4506 0.0333 0.0538
 0.700  45.57 7.8471 0.0331 0.0513
 0.767  39.94 7.1837 0.0331 0.0488
 0.833  33.56 6.4763 0.0338 0.0468
 0.900  25.84 5.6597 0.0355 0.0454
 0.967  14.84 4.8709 0.0410 0.0477
TXS=118.173+/-0.084 ub

tag channel= 309, eff= 0.621426
Eg=259.38-263.68 W=1169.2-1172.7
Eg=261.53+/-2.15  W=1170.95+/-1.72
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 7.0828 0.0371 0.0513
-0.900 154.16 7.9414 0.0375 0.0546
-0.833 146.44 8.6509 0.0377 0.0574
-0.767 140.06 9.3943 0.0387 0.0608
-0.700 134.43 10.0154 0.0393 0.0637
-0.633 129.30 10.6493 0.0403 0.0668
-0.567 124.52 11.1099 0.0407 0.0689
-0.500 120.00 11.5012 0.0410 0.0706
-0.433 115.68 11.9340 0.0417 0.0728
-0.367 111.51 12.1492 0.0416 0.0736
-0.300 107.46 12.5552 0.0422 0.0756
-0.233 103.49 12.7673 0.0423 0.0766
-0.167  99.59 12.9667 0.0423 0.0774
-0.100  95.74 12.9587 0.0419 0.0772
-0.033  91.91 12.9216 0.0416 0.0768
 0.033  88.09 12.8798 0.0412 0.0765
 0.100  84.26 12.7420 0.0407 0.0756
