   W                 M3+(pi0_p)
 (MeV)      Re       DRe      Im       DIm
1276.250    0.269    0.094    0.335    0.069
1278.006    0.227    0.112    0.345    0.087
1279.752   -0.377    0.094   -0.103    0.086
1281.108   -0.114    0.092    0.276    0.071
1281.510    0.490    0.089    0.259    0.070
1283.215    0.133    0.141    0.363    0.174
1284.319   -0.126    0.082    0.286    0.070
1284.991    0.348    0.102    0.366    0.079
1286.720    0.253    0.122    0.327    0.095
1287.522    0.419    0.109    0.120    0.073
1288.447    0.448    0.106    0.253    0.074
1290.179    0.433    0.108    0.334    0.076
1290.724    0.680    0.108    0.116    0.067
1291.902    0.570    0.103    0.436    0.080
1293.614    0.563    0.104    0.422    0.082
1293.846    0.376    0.088    0.137    0.072
1295.332    0.355    0.090    0.191    0.078
1297.041    0.445    0.094    0.202    0.081
1297.098    0.656    0.079   -0.028    0.057
1298.754    0.385    0.092    0.206    0.082
1300.263    0.603    0.078   -0.023    0.057
1300.450    0.366    0.088    0.244    0.082
1302.152    0.413    0.093    0.102    0.075
1303.434    0.305    0.071   -0.085    0.050
1303.816    0.242    0.067    0.262    0.065
1305.542    0.193    0.063    0.224    0.063
1306.590    0.063    0.058    0.204    0.056
1307.222    0.117    0.066    0.117    0.072
1308.901    0.098    0.062    0.216    0.066
1309.746   -0.076    0.059    0.302    0.058
1310.577    0.208    0.081    0.146    0.079
1312.251    0.169    0.083    0.120    0.081
1312.895   -0.071    0.058    0.298    0.058
1313.916   -0.041    0.060    0.269    0.070
1315.579   -0.045    0.061    0.268    0.069
1316.035   -0.081    0.058    0.286    0.060
1317.240    0.149    0.148    0.004    0.156
1318.898    0.094    0.095   -0.075    0.086
1320.548    0.181    0.082    0.054    0.096
1322.174    0.189    0.091   -0.029    0.091
1323.847    0.223    0.091   -0.051    0.085
1325.406    0.281    0.057   -0.174    0.076
1325.477    0.141    0.083   -0.068    0.106
1327.118   -0.024    0.074   -0.215    0.088
1328.531    0.264    0.056   -0.143    0.078
1328.743   -0.007    0.084   -0.163    0.089
1330.373    0.117    0.088   -0.078    0.113
1331.557    0.204    0.060   -0.063    0.086
1331.987    0.065    0.079   -0.050    0.110
1333.606    0.006    0.077   -0.165    0.088
1334.732    0.075    0.054    0.186    0.071
1335.217    0.044    0.071   -0.224    0.077
1336.825   -0.025    0.128   -0.274    0.099
1337.807    0.052    0.091    0.196    0.138
1338.438   -0.104    0.168   -0.102    0.132
1340.000   -0.281    0.077   -0.153    0.075
1340.896   -0.086    0.053    0.263    0.060
1341.631   -0.238    0.149   -0.108    0.098
1343.211   -0.073    0.084    0.011    0.088
1343.972    0.318    0.052   -0.035    0.068
1344.809   -0.185    0.076   -0.062    0.070
1346.378   -0.253    0.070   -0.067    0.074
1347.040   -0.079    0.055    0.153    0.071
1347.959   -0.145    0.071   -0.024    0.070
1349.531   -0.231    0.065   -0.124    0.067
1350.101   -0.274    0.125   -0.109    0.079
1351.095   -0.227    0.067   -0.083    0.060
1352.663   -0.255    0.132   -0.150    0.093
1353.156   -0.249    0.140   -0.069    0.092
1354.223   -0.235    0.060   -0.113    0.063
1355.767   -0.225    0.131   -0.033    0.083
1356.203   -0.046    0.046    0.312    0.064
1357.296   -0.203    0.144   -0.093    0.070
1358.864   -0.221    0.128   -0.081    0.073
1359.244   -0.249    0.115   -0.022    0.077
1360.410   -0.251    0.091   -0.038    0.084
1361.954   -0.254    0.115   -0.046    0.074
1362.285   -0.246    0.110   -0.045    0.067
1363.469   -0.250    0.108   -0.056    0.069
1364.996   -0.255    0.060   -0.008    0.056
1366.528    0.213    0.112   -0.109    0.124
1368.030   -0.068    0.068    0.188    0.086
1368.264    0.146    0.089   -0.075    0.093
1369.545    0.305    0.118   -0.194    0.119
1371.065    0.089    0.108   -0.117    0.092
1371.353    0.268    0.045   -0.149    0.066
1372.556    0.073    0.131   -0.077    0.096
1374.032    0.105    0.109   -0.101    0.096
1374.353   -0.071    0.080    0.171    0.142
1375.561    0.212    0.104   -0.109    0.093
1377.034    0.145    0.117   -0.058    0.088
1377.347    0.265    0.045   -0.048    0.062
1378.518    0.125    0.115   -0.097    0.085
1379.994   -0.096    0.068   -0.005    0.098
1380.341   -0.026    0.030    0.126    0.064
1381.483   -0.171    0.057   -0.014    0.066
1382.928    0.232    0.072    0.292    0.074
1383.329   -0.085    0.039    0.085    0.040
1384.413   -0.027    0.056   -0.123    0.081
1385.863   -0.055    0.056   -0.106    0.075
1386.310   -0.074    0.041    0.077    0.043
1387.318   -0.037    0.056    0.130    0.064
1388.771   -0.066    0.055    0.129    0.062
1389.278   -0.090    0.037    0.063    0.037
1390.183   -0.072    0.061    0.146    0.071
1391.660   -0.059    0.054   -0.084    0.085
1392.246   -0.120    0.036    0.026    0.034
1393.088   -0.065    0.058   -0.089    0.071
1394.522    0.297    0.058    0.366    0.059
1395.202    0.005    0.027    0.178    0.052
1395.941   -0.026    0.060   -0.108    0.080
1397.359    0.134    0.069    0.183    0.066
1398.158    0.154    0.038    0.245    0.046
1398.788    0.111    0.065    0.194    0.057
1400.189    0.133    0.087    0.128    0.088
1401.107    0.070    0.040    0.141    0.040
1401.589    0.101    0.083    0.149    0.070
1403.001    0.091    0.080    0.151    0.061
1404.371    0.156    0.072    0.156    0.068
1405.787    0.112    0.064   -0.140    0.063
1407.168    0.087    0.052   -0.185    0.057
1408.548    0.094    0.054   -0.166    0.057
1409.892    0.116    0.037   -0.235    0.042
1409.919    0.090    0.069   -0.170    0.065
1411.296    0.079    0.067   -0.208    0.063
1412.658    0.079    0.070   -0.207    0.063
1412.811    0.109    0.039   -0.270    0.041
1414.019    0.059    0.063   -0.214    0.056
1415.379    0.139    0.065   -0.238    0.069
1416.730    0.129    0.065   -0.257    0.069
1418.048    0.179    0.065   -0.248    0.073
1418.623    0.176    0.038   -0.279    0.041
1419.417    0.161    0.066   -0.255    0.072
1420.745    0.154    0.069   -0.192    0.065
1421.517    0.100    0.029    0.074    0.035
1422.078    0.211    0.055    0.069    0.059
1423.397    0.230    0.067    0.090    0.070
1424.722    0.174    0.062    0.022    0.067
1426.038    0.171    0.064    0.025    0.066
1427.294    0.116    0.030    0.056    0.034
1427.347    0.078    0.042   -0.092    0.043
1428.654    0.135    0.058   -0.062    0.053
1429.961    0.082    0.043   -0.091    0.045
1430.171    0.116    0.032   -0.044    0.038
1431.226    0.090    0.054   -0.082    0.050
1432.537    0.083    0.056   -0.096    0.049
1433.035    0.102    0.033   -0.057    0.041
1433.814    0.109    0.055   -0.071    0.054
1435.096    0.096    0.044   -0.121    0.052
1435.913    0.135    0.040   -0.048    0.047
1436.370    0.100    0.041   -0.067    0.048
1437.650    0.107    0.039   -0.051    0.052
1438.902    0.078    0.045   -0.061    0.045
1440.160    0.086    0.039    0.073    0.039
1441.424    0.123    0.035    0.064    0.042
1441.612    0.135    0.029    0.014    0.033
1442.647    0.123    0.046   -0.017    0.042
1443.902    0.236    0.056   -0.020    0.050
1444.441    0.107    0.030    0.094    0.039
1445.142    0.215    0.060   -0.027    0.049
1446.998    0.136    0.035    0.062    0.048
1447.277    0.152    0.030    0.048    0.033
1449.453    0.196    0.044   -0.025    0.063
1450.107   -0.042    0.028    0.043    0.024
1451.885    0.203    0.039   -0.027    0.060
1452.925   -0.031    0.027    0.027    0.025
1454.281    0.207    0.036   -0.072    0.040
1455.738    0.124    0.024    0.045    0.026
1456.679    0.133    0.029    0.026    0.036
1458.546   -0.015    0.020    0.069    0.020
1459.047    0.009    0.021    0.102    0.021
1461.348   -0.011    0.018    0.126    0.016
1461.393    0.063    0.023   -0.066    0.026
1463.721    0.089    0.025   -0.080    0.028
1464.138    0.007    0.019    0.111    0.017
1466.034    0.033    0.021    0.052    0.023
1466.923    0.003    0.019    0.104    0.017
1468.323    0.035    0.020    0.075    0.022
1469.715    0.021    0.018    0.098    0.017
1470.590    0.035    0.021    0.070    0.023
1472.413    0.039    0.018    0.114    0.017
1472.840    0.064    0.019    0.041    0.023
1475.062    0.087    0.028   -0.083    0.028
1475.253    0.011    0.019    0.136    0.016
1477.280    0.075    0.026   -0.104    0.029
1477.998    0.010    0.020    0.125    0.016
1479.463    0.061    0.021    0.049    0.025
1480.750    0.028    0.018    0.108    0.016
1481.631    0.040    0.023    0.061    0.026
1483.491    0.023    0.019    0.103    0.016
1483.782    0.049    0.024    0.035    0.025
1485.906    0.047    0.023    0.026    0.028
1488.026    0.062    0.021    0.000    0.027
1488.959    0.036    0.018    0.083    0.017
1490.111    0.065    0.021    0.016    0.026
1491.685    0.035    0.018    0.070    0.016
1492.188    0.058    0.022    0.034    0.025
1494.236    0.068    0.021   -0.024    0.025
1494.400    0.032    0.019    0.055    0.017
1496.282    0.066    0.021   -0.026    0.025
1497.109    0.067    0.021    0.055    0.016
1498.293    0.098    0.023    0.010    0.024
1499.814    0.062    0.021    0.053    0.016
1500.290    0.097    0.023   -0.022    0.024
1502.277    0.089    0.024   -0.005    0.026
1502.515    0.057    0.022    0.062    0.017
1504.231    0.114    0.029   -0.014    0.038
1505.141    0.058    0.022    0.054    0.017
1506.188    0.102    0.025   -0.022    0.029
1507.882    0.060    0.021    0.048    0.016
1508.112    0.106    0.026   -0.031    0.026
1510.014    0.101    0.026   -0.020    0.031
1510.549    0.055    0.021    0.056    0.016
1511.921    0.101    0.025   -0.034    0.026
1513.217    0.057    0.020    0.036    0.016
1513.887    0.109    0.025   -0.038    0.027
1515.875    0.130    0.022    0.019    0.018
1515.918    0.174    0.025   -0.034    0.027
1518.015    0.186    0.026   -0.069    0.028
1518.528    0.131    0.021    0.019    0.018
1520.171    0.200    0.025   -0.072    0.028
1521.176    0.135    0.021   -0.000    0.018
1522.360    0.178    0.025   -0.031    0.026
1523.814    0.128    0.021    0.023    0.018
1524.553    0.190    0.025   -0.052    0.027
1526.724    0.175    0.024   -0.050    0.025
1528.843    0.166    0.024   -0.027    0.024
1529.070    0.134    0.021    0.005    0.019
1530.891    0.187    0.025   -0.060    0.028
1531.681    0.137    0.021    0.014    0.019
1532.857    0.203    0.025   -0.050    0.028
1534.307    0.107    0.021   -0.001    0.020
1534.705    0.190    0.029   -0.069    0.032
1536.452    0.175    0.028   -0.075    0.031
1536.843    0.122    0.021   -0.010    0.022
1538.069    0.166    0.030   -0.048    0.033
1539.502    0.118    0.021    0.002    0.021
1539.911    0.165    0.029   -0.064    0.033
1542.078    0.134    0.021    0.002    0.025
1544.662    0.181    0.027    0.033    0.031
1547.235    0.169    0.025    0.019    0.028
1549.804    0.156    0.025    0.033    0.026
1552.363    0.208    0.021    0.018    0.032
1554.912    0.204    0.019    0.020    0.028
1557.462    0.205    0.020    0.016    0.029
1559.996    0.210    0.019    0.029    0.028
1562.532    0.221    0.019    0.045    0.028
1565.004    0.204    0.019    0.059    0.027
1567.574    0.229    0.018    0.061    0.027
1570.074    0.216    0.020    0.064    0.030
1573.823    0.232    0.020    0.033    0.037
1577.556    0.218    0.017    0.062    0.032
1580.035    0.224    0.017    0.088    0.032
1582.509    0.206    0.017    0.090    0.033
1584.973    0.202    0.017    0.100    0.033
1587.428    0.219    0.016    0.117    0.031
1589.891    0.216    0.017    0.094    0.028
1592.273    0.224    0.017    0.120    0.031
1594.764    0.238    0.018    0.114    0.033
1597.186    0.243    0.019    0.130    0.034
1599.605    0.225    0.019    0.128    0.033
1602.020    0.233    0.018    0.138    0.032
1604.425    0.218    0.017    0.135    0.030
1606.821    0.229    0.017    0.052    0.031
1609.213    0.224    0.017    0.067    0.032
1611.596    0.290    0.019    0.024    0.029
1613.970    0.270    0.021    0.103    0.032
1616.346    0.257    0.021    0.096    0.030
1618.654    0.282    0.022    0.108    0.034
1621.058    0.289    0.022    0.099    0.034
1623.395    0.220    0.020    0.129    0.030
1625.734    0.247    0.021    0.150    0.031
1628.064    0.231    0.021    0.147    0.029
1630.385    0.266    0.024    0.156    0.030
1632.702    0.329    0.022    0.079    0.036
1635.011    0.321    0.023    0.054    0.030
1637.311    0.331    0.023    0.097    0.033
1639.601    0.317    0.024    0.126    0.033
1641.894    0.276    0.028    0.180    0.031
1644.121    0.270    0.029    0.168    0.033
1646.442    0.262    0.028    0.177    0.031
1648.692    0.330    0.028    0.168    0.031
1650.950    0.326    0.028    0.169    0.031
1653.193    0.314    0.030    0.192    0.033
1655.433    0.330    0.029    0.175    0.032
1657.665    0.394    0.037    0.145    0.033
1659.888    0.368    0.039    0.174    0.031
1662.102    0.357    0.042    0.180    0.032
1664.308    0.373    0.039    0.169    0.031
1666.517    0.396    0.034    0.176    0.031
1668.660    0.400    0.035    0.184    0.031
1670.891    0.407    0.035    0.200    0.031
1673.063    0.392    0.035    0.201    0.030
1675.232    0.378    0.048    0.194    0.029
1677.392    0.275    0.060    0.217    0.022
1679.545    0.276    0.063    0.215    0.022
1681.694    0.254    0.046    0.207    0.019
1683.829    0.225    0.037    0.199    0.019
1685.957    0.232    0.036    0.202    0.019
1688.087    0.232    0.037    0.196    0.019
1690.159    0.313    0.044    0.218    0.023
1692.306    0.180    0.040    0.181    0.018
1694.400    0.179    0.038    0.174    0.018
1696.492    0.199    0.041    0.196    0.023
1698.576    0.181    0.041    0.192    0.023
1700.646    0.219    0.041    0.165    0.025
1702.714    0.233    0.041    0.167    0.026
1704.773    0.229    0.041    0.165    0.027
1706.825    0.216    0.038    0.163    0.026
1708.874    0.329    0.055    0.261    0.033
1710.872    0.323    0.052    0.259    0.034
1712.938    0.315    0.047    0.249    0.033
1714.953    0.326    0.044    0.254    0.032
1716.965    0.345    0.033    0.154    0.034
1718.969    0.295    0.038    0.182    0.032
1724.930    0.382    0.032    0.141    0.031
1726.904    0.374    0.033    0.150    0.030
1730.827    0.396    0.029    0.234    0.034
1735.678    0.400    0.029    0.236    0.036
1739.528    0.427    0.031    0.242    0.033
1745.241    0.591    0.034    0.277    0.050
1749.001    0.537    0.035    0.301    0.046
1753.678    0.522    0.033    0.475    0.049
1759.212    0.649    0.037    0.535    0.048
1763.766    0.650    0.042    0.549    0.049
1767.385    0.695    0.040    0.514    0.049
1770.965    0.655    0.039    0.521    0.048
1774.511    0.637    0.042    0.532    0.047
1778.029    0.788    0.031    0.392    0.044
1781.509    0.683    0.043    0.584    0.047
1784.971    0.684    0.042    0.567    0.045
1790.094    0.781    0.044    0.526    0.057
1793.471    0.789    0.046    0.542    0.059
1796.806    0.827    0.045    0.547    0.061
1800.129    0.641    0.049    0.651    0.045
1803.415    0.664    0.048    0.634    0.046
1806.669    0.863    0.046    0.543    0.064
1809.896    0.810    0.040    0.671    0.044
1813.082    0.811    0.054    0.665    0.055
1816.251    0.819    0.051    0.675    0.059
1819.390    0.832    0.051    0.695    0.061
1822.497    0.821    0.050    0.642    0.059
1825.562    0.723    0.053    0.699    0.053
1828.623    0.741    0.056    0.703    0.055
1831.643    0.740    0.053    0.706    0.053
1834.637    0.734    0.058    0.731    0.054
1838.336    0.690    0.071    0.917    0.053
1841.997    0.725    0.067    0.915    0.054
1844.898    0.671    0.069    0.950    0.051
1847.754    0.729    0.061    0.930    0.047
1852.035    0.717    0.064    0.967    0.048
1854.976    0.718    0.064    0.969    0.048
1858.008    0.747    0.062    0.965    0.048
1861.147    0.743    0.062    0.967    0.048
1864.365    0.682    0.067    1.001    0.048
1869.276    0.740    0.037    0.955    0.030
1872.541    0.743    0.057    0.968    0.050
1875.750    0.719    0.058    0.975    0.052
1878.864    0.650    0.057    1.042    0.043
1887.394    0.587    0.060    1.031    0.042
1889.902    0.522    0.065    1.031    0.046
1894.385    0.472    0.067    1.111    0.031
